userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (595,4.492679595947266)* (364,3.975365161895752) (2081,3.132915735244751) (34,3.0186960697174072) (593,3.0011842250823975) (2096,2.900869846343994) (318,2.861355781555176) (2078,2.8484294414520264) (1198,2.7092251777648926) (2085,2.6550488471984863) (1210,2.6040127277374268) (110,2.5863142013549805) (1907,2.534507989883423)* (2687,2.490060567855835) (2080,2.3576066493988037) (1688,2.356184720993042) (2087,2.3435442447662354) (3751,2.3302435874938965) (1282,2.3300890922546387) (480,2.3270440101623535)
4893: (1544,5.193648815155029) (480,4.858628273010254)* (1210,4.803877830505371)* (2571,4.5820512771606445)* (329,4.454995155334473)* (1676,4.43366813659668) (1831,4.338018417358398) (1876,4.223675727844238) (3793,4.158502101898193) (2021,4.130376815795898)* (1653,3.9794676303863525) (3354,3.9220449924468994) (260,3.913076400756836)* (3471,3.763763427734375) (2916,3.727689743041992) (3033,3.525148868560791) (3697,3.4511706829071045) (1127,3.4461474418640137) (1097,3.4318883419036865)* (3527,3.283416271209717)
4894: (110,4.0712127685546875)* (1200,4.0336761474609375) (2571,3.3644044399261475) (2916,3.3538429737091064) (2028,3.108464479446411) (1097,3.077216148376465) (3703,3.0587270259857178) (3527,3.029385566711426) (3702,3.0281381607055664) (541,2.9240987300872803) (1127,2.7731361389160156) (2858,2.6279094219207764) (1201,2.610196828842163) (1965,2.485751152038574) (1573,2.46929669380188) (265,2.4483392238616943) (1259,2.354311943054199) (2529,2.3300423622131348) (608,2.3030717372894287) (3101,2.2814462184906006)
4895: (3147,2.565760612487793) (593,2.3956878185272217)* (2997,2.210718870162964) (2763,2.165323495864868) (3082,2.153256416320801) (2605,2.12506103515625) (1193,2.107069969177246) (2707,2.0546514987945557) (2959,2.037203073501587) (2908,1.9725102186203003) (3408,1.9457252025604248) (3623,1.9264800548553467) (2881,1.732637643814087)* (608,1.6979646682739258) (2688,1.6534287929534912) (736,1.5677053928375244) (1610,1.4601030349731445) (756,1.4519102573394775) (733,1.4475146532058716) (2840,1.446587324142456)
4896: (3623,8.25833797454834) (3755,8.22933578491211) (3745,7.986948490142822) (3717,7.960449695587158)* (3618,6.941175937652588)* (3910,6.868552207946777) (3783,6.730630397796631) (3636,6.662083625793457) (3185,6.4424357414245605) (3915,6.393135070800781) (3565,6.3754472732543945) (3646,6.295562744140625) (3826,6.053337574005127) (896,6.022167205810547) (3484,5.993929386138916) (3821,5.904844284057617) (3594,5.831734657287598) (3617,5.69249963760376) (3509,5.532458305358887) (3795,5.4439496994018555)
4897: (1036,4.7640533447265625) (1201,4.706788539886475)* (1196,4.010831356048584) (1304,3.8540077209472656)* (1374,3.7631003856658936)* (480,3.5065674781799316)* (1287,3.2910609245300293) (1270,3.252819776535034)* (590,3.2465250492095947) (1129,3.2312614917755127) (2529,3.1905839443206787)* (457,3.0338425636291504) (3703,3.0140371322631836) (2948,2.851147174835205)* (2401,2.8407557010650635) (1262,2.794691801071167) (3654,2.744401693344116) (2662,2.729635715484619) (3366,2.7120864391326904) (3836,2.6956419944763184)
4898: (908,4.931980609893799)* (34,3.860908269882202) (608,3.82440447807312)* (912,3.558727264404297)* (111,3.459947347640991) (1213,3.3632261753082275) (2019,3.332456350326538)* (296,3.276548147201538)* (1358,3.1713578701019287) (527,3.0952630043029785)* (2858,3.0079050064086914) (1250,2.9948582649230957) (1247,2.904909372329712) (2028,2.8148434162139893) (2366,2.649989604949951) (1278,2.619265556335449) (1207,2.608783721923828) (1673,2.603675603866577) (3006,2.5952208042144775) (1952,2.594742774963379)*
4899: (541,5.012148857116699)* (1136,4.199113845825195) (1394,3.9875125885009766)* (1196,3.862847328186035)* (1223,3.7725467681884766)* (720,3.5320305824279785) (34,3.4063899517059326) (3114,3.291445255279541) (3429,2.813821792602539) (1270,2.7869768142700195) (2571,2.7038111686706543) (32,2.627150774002075) (1265,2.6019060611724854) (1278,2.579275608062744) (1259,2.4905502796173096) (1220,2.458744764328003) (2248,2.415907144546509) (1172,2.3586361408233643) (1307,2.3328309059143066) (2019,2.25515079498291)
4900: (2997,3.6259143352508545)* (3125,3.545239210128784) (3081,3.432673215866089) (3186,3.2822115421295166) (3185,3.135709762573242) (2976,3.0396969318389893) (3147,2.969658374786377)* (3176,2.7447760105133057) (3174,2.6679742336273193) (3408,2.584270477294922) (3175,2.5662343502044678) (3578,2.4846553802490234) (2959,2.457335948944092) (2882,2.409386157989502) (2028,2.3528659343719482) (3145,2.3047282695770264) (3753,2.301431894302368) (3623,2.2046146392822266) (2861,2.116670608520508) (3298,2.0347259044647217)
4901: (1387,4.101217269897461)* (1242,3.966526508331299) (2947,3.5429866313934326) (1270,3.4250576496124268)* (1221,3.266754627227783)* (110,3.209071159362793)* (1090,3.188760995864868) (2028,3.147540807723999) (1097,2.897958755493164) (2987,2.897583484649658)* (1275,2.8493425846099854) (1101,2.814312219619751) (1304,2.7006964683532715) (1225,2.682852029800415)* (3703,2.6717982292175293) (1961,2.6155283451080322) (1259,2.5320546627044678) (1231,2.482142210006714) (1136,2.453742027282715) (2872,2.430563449859619)
4902: (919,3.5593180656433105) (1580,3.144618272781372) (1,2.904212713241577) (110,2.8824636936187744) (1291,2.800074815750122) (1073,2.7756264209747314) (1028,2.583059549331665) (1304,2.5545237064361572) (2081,2.516040325164795) (588,2.4406580924987793) (2087,2.4342470169067383) (2797,2.4155070781707764) (589,2.4040732383728027) (317,2.3899309635162354) (3753,2.351834535598755) (1721,2.3328299522399902)* (1610,2.283676862716675) (2571,2.274230718612671) (594,2.23956561088562) (3494,2.2242555618286133)
4903: (318,4.127171516418457) (2997,3.36672306060791)* (527,3.130669116973877) (1213,2.7579054832458496) (3176,2.5807175636291504) (2762,2.3852744102478027) (2396,2.379915237426758) (1230,2.3381686210632324) (2324,2.2577755451202393) (1225,2.204524517059326) (1704,2.1825497150421143) (3006,2.1248748302459717) (2686,1.9425755739212036) (36,1.906548261642456) (2804,1.8869742155075073) (2028,1.854904294013977) (3083,1.8526678085327148) (2908,1.8316586017608643) (858,1.8191896677017212)* (265,1.7801367044448853)
4904: (541,5.212912082672119)* (2571,4.4635162353515625)* (1544,4.171203136444092)* (1148,4.085262775421143) (329,3.780437707901001) (745,3.690328598022461) (260,3.6354470252990723)* (1527,3.6177010536193848) (1214,3.614586114883423)* (2997,3.5156126022338867) (1193,3.4857370853424072)* (2968,3.4615604877471924)* (527,3.4416913986206055) (2311,3.4046096801757812)* (1371,3.261152744293213) (2858,3.1307709217071533) (1233,3.1171793937683105) (2287,3.0762500762939453)* (1924,3.063396692276001) (674,3.008316993713379)
4905: (593,4.568035125732422) (858,3.8274402618408203) (1193,3.7557854652404785) (260,3.5037107467651367) (1225,3.383005380630493) (1196,3.302750825881958) (608,3.135305404663086) (1198,3.0511770248413086) (912,2.902125597000122)* (1207,2.589085340499878)* (1704,2.560015916824341) (1247,2.399329900741577) (923,2.39558482170105) (2804,2.351717948913574) (1210,2.3063178062438965) (50,2.1374261379241943) (110,2.1254160404205322) (1136,2.051841974258423) (111,2.0411477088928223) (34,2.0174167156219482)
4906: (593,5.2230143547058105) (527,3.5297298431396484)* (1193,3.401305913925171)* (2762,3.306093692779541)* (1213,3.1176743507385254)* (1198,2.983511447906494) (349,2.956493616104126) (1358,2.8608641624450684) (1089,2.856645107269287) (903,2.658053398132324) (1625,2.6326937675476074) (47,2.4979355335235596) (1267,2.2721283435821533) (377,2.203425407409668) (1307,2.1905038356781006)* (1086,2.1733198165893555) (1294,2.0561366081237793)* (1230,2.0384514331817627) (733,2.019183874130249) (1207,1.9546244144439697)
4907: (1207,3.4633567333221436) (858,3.0891518592834473) (919,2.8397555351257324) (527,2.6820790767669678) (2858,2.651294231414795) (1203,2.467454671859741) (593,2.4647374153137207) (1247,2.3206489086151123)* (3095,2.2528042793273926) (1293,2.2128095626831055) (2804,2.211207151412964) (3186,2.16428804397583) (2997,2.143000602722168) (1221,2.1400985717773438) (608,2.1102445125579834) (920,2.1033451557159424) (1230,2.0869433879852295) (953,2.082831859588623) (3147,1.9057152271270752) (3363,1.893502116203308)
4908: (1270,5.020309925079346)* (1198,3.7727901935577393) (1580,3.589179515838623) (541,3.394827365875244)* (2571,3.2305185794830322) (1097,3.2204489707946777)* (1136,3.0222716331481934)* (1127,2.969075918197632) (2858,2.9079511165618896) (3421,2.88794207572937)* (1265,2.7941644191741943) (3751,2.7655017375946045) (1200,2.7582390308380127)* (2396,2.7443923950195312) (3471,2.7398929595947266)* (750,2.410949468612671) (1291,2.2960400581359863) (1220,2.1019139289855957) (3671,2.0639169216156006) (1372,2.0505430698394775)*
4909: (1296,3.242733955383301) (3072,3.137078285217285) (3175,2.8381848335266113)* (2355,2.8108232021331787) (1307,2.778226852416992) (1097,2.7775232791900635)* (1374,2.71044659614563) (2716,2.6606366634368896) (2000,2.601663827896118) (1210,2.5451600551605225) (1288,2.511052370071411) (1230,2.41355037689209) (1188,2.323723077774048)* (2064,2.3017280101776123) (3147,2.299868106842041) (3819,2.268515110015869) (1224,2.2173330783843994) (1300,2.213068723678589) (2243,2.1771485805511475) (1172,2.149205446243286)
4910: (3578,3.809792995452881) (3793,3.0001449584960938) (2706,2.924468994140625) (1127,2.7917439937591553) (2694,2.6508443355560303) (2762,2.627218246459961) (1291,2.5874438285827637) (3623,2.552520990371704) (1240,2.544656276702881) (1197,2.442411422729492) (2959,2.4410059452056885) (110,2.3668253421783447) (3175,2.3618664741516113) (223,2.342048168182373) (2858,2.3178677558898926) (2028,2.2014756202697754) (2987,2.1838738918304443) (2700,2.1400668621063232) (3624,2.1055665016174316) (1200,2.085315704345703)
4911: (2396,4.19676399230957) (17,3.306861400604248)* (2671,2.8580434322357178) (838,2.759674310684204) (1183,2.7350001335144043) (527,2.639113664627075) (1265,2.5781986713409424) (318,2.516906976699829) (1784,2.442878246307373) (11,2.4072210788726807) (2324,2.2852745056152344) (339,2.2099828720092773) (1094,2.114189863204956) (1307,2.1111960411071777) (39,2.110175371170044) (440,2.1029317378997803) (1569,2.057227849960327) (266,2.0484557151794434) (222,2.0474510192871094) (34,2.0115296840667725)
4912: (2908,4.165980815887451) (3186,3.9824306964874268) (3081,3.79878306388855) (2976,3.5867912769317627) (3174,3.3145177364349365) (3175,2.9653029441833496) (3147,2.8310766220092773) (2996,2.8128106594085693) (3176,2.6139142513275146) (3163,2.4333183765411377) (3116,2.4205715656280518) (3052,2.3959102630615234) (3115,2.3419382572174072) (3185,2.3064160346984863) (3007,2.2378201484680176) (2891,2.150095224380493) (3623,2.007786512374878) (2336,1.9519203901290894) (1719,1.9495681524276733) (1230,1.9420486688613892)
4913: (246,3.1269195079803467) (318,2.539663553237915) (265,2.5190653800964355) (2677,2.2908871173858643) (1213,2.282554864883423) (296,2.2030367851257324)* (2997,2.0845632553100586)* (1094,2.0670347213745117) (2859,2.0426411628723145) (3083,2.0331356525421143) (1193,2.0130105018615723)* (1147,1.9708762168884277) (1952,1.9408020973205566) (2599,1.9364573955535889)* (1041,1.9331209659576416) (2064,1.8816970586776733) (1280,1.860582947731018) (1719,1.8428335189819336) (363,1.8358219861984253) (2692,1.8214002847671509)
4914: (1,3.1306209564208984) (356,3.076995372772217) (593,3.063807249069214)* (2571,2.7530624866485596) (1197,2.528439521789551) (1210,2.393284559249878) (3114,2.3728525638580322) (377,2.338299512863159)* (1307,2.3082125186920166) (1270,2.221543788909912)* (527,2.191110372543335) (110,2.1717958450317383) (1704,2.087347984313965)* (1610,2.065995216369629) (50,2.023017644882202) (364,2.0207345485687256) (597,1.9244693517684937)* (39,1.9050331115722656) (1097,1.8473477363586426)* (539,1.8259646892547607)
4915: (1196,4.1107025146484375)* (1270,3.713155508041382) (1580,3.192725419998169) (480,3.161367416381836)* (2762,3.1429343223571777)* (1265,3.1247408390045166) (1240,2.9749202728271484) (2916,2.9420299530029297) (2628,2.9301295280456543) (2396,2.884333372116089) (541,2.7259104251861572) (2997,2.498917579650879) (1214,2.468184471130371) (1200,2.380692958831787) (296,2.3612217903137207)* (745,2.353511333465576) (527,2.25528883934021) (780,2.2474303245544434)* (3793,2.220674991607666) (2355,2.2010860443115234)
4916: (1060,3.984609365463257) (2324,3.7420947551727295)* (2396,3.569857120513916) (3618,3.5530121326446533) (2599,3.536126136779785) (3538,3.5345325469970703) (58,3.4554080963134766) (1183,3.3668484687805176) (2359,3.2610740661621094) (357,3.1064560413360596) (2542,3.0993385314941406) (1641,2.8352601528167725) (3911,2.8258187770843506) (3261,2.7180588245391846) (2671,2.69185209274292) (2336,2.656228542327881) (2108,2.6165192127227783) (3317,2.5956733226776123) (838,2.5890800952911377) (265,2.583805561065674)
4917: (1199,4.272521018981934) (750,3.2364096641540527) (1235,3.2269530296325684) (1965,2.936211585998535)* (2968,2.8845865726470947) (2150,2.8686611652374268) (1148,2.777536153793335) (1374,2.562112808227539) (3361,2.5496985912323) (1641,2.453979015350342) (1294,2.3968098163604736) (1172,2.36987566947937) (1265,2.340259075164795) (1080,2.3316662311553955) (1197,2.283611536026001)* (3424,2.280977249145508)* (2174,2.191331386566162) (3685,2.145766258239746) (1292,2.143942356109619) (921,2.1412999629974365)
4918: (2762,3.6682310104370117)* (3114,3.5353646278381348) (1148,3.5053141117095947)* (1,3.063833475112915) (3793,3.0595510005950928) (110,2.9462082386016846) (589,2.924811840057373) (223,2.8069570064544678) (1265,2.780116558074951) (3578,2.7442684173583984) (2700,2.71885347366333) (593,2.716667890548706) (2396,2.6535661220550537) (1270,2.640134334564209)* (1036,2.591125965118408) (2947,2.5087971687316895)* (1304,2.4728612899780273) (858,2.44779372215271) (2355,2.2687108516693115) (2000,2.1841354370117188)
4919: (593,4.091201305389404) (2858,4.054375648498535) (260,3.643125057220459)* (527,3.3966455459594727) (2028,2.9026827812194824) (50,2.8778884410858154) (1213,2.7760581970214844) (1197,2.758758783340454)* (2997,2.7550132274627686) (1210,2.652219295501709) (1198,2.63971209526062)* (2804,2.620123863220215) (858,2.5329742431640625) (2959,2.3441848754882812) (3421,2.1461381912231445) (356,2.1191182136535645) (1270,2.026409864425659) (223,2.016580104827881) (3147,1.9614368677139282) (1,1.9612184762954712)
4920: (904,3.4731051921844482) (912,3.2641735076904297) (3435,3.1829984188079834)* (903,3.1169991493225098) (1212,2.8386356830596924) (899,2.697160482406616) (930,2.6676979064941406) (1219,2.654061794281006)* (1207,2.39620304107666) (928,2.3779945373535156) (858,2.366220235824585) (2160,2.338754415512085) (1260,2.272817850112915) (541,2.2725837230682373) (2203,2.2126548290252686) (942,2.118732213973999) (1247,2.106463670730591) (920,2.026799201965332) (1104,1.9858883619308472) (3134,1.9816114902496338)
4921: (1617,6.317275524139404)* (2762,5.826573848724365)* (50,5.703095436096191)* (3176,3.9566211700439453) (1089,3.9063045978546143) (2692,3.348654270172119)* (908,3.3313610553741455) (1610,3.2631969451904297)* (1267,2.9652624130249023) (296,2.960150718688965)* (2324,2.7995853424072266) (913,2.735651731491089) (1210,2.735445737838745) (541,2.729309558868408)* (2804,2.7100980281829834) (1641,2.603722333908081)* (1358,2.556776762008667)* (2916,2.536738872528076) (1265,2.4155046939849854)* (1449,2.368969440460205)
4922: (2918,4.643457889556885)* (2683,4.351579189300537) (2716,3.7924773693084717)* (39,3.7103641033172607) (2700,3.4628641605377197) (2502,3.4560184478759766) (3210,3.3909173011779785)* (1923,3.3888933658599854) (1393,3.1928651332855225) (1197,3.181682825088501) (1639,3.0914347171783447)* (2145,3.0886502265930176) (2997,3.066896438598633) (3253,2.920154094696045) (2694,2.8944156169891357) (1265,2.7560720443725586)* (593,2.7427444458007812) (778,2.7052969932556152)* (2762,2.680309772491455) (1517,2.6713123321533203)
4923: (3006,3.7229650020599365) (2997,3.417992115020752) (2908,2.964339256286621) (1233,2.915285587310791) (3147,2.7884013652801514) (3185,2.778839588165283) (527,2.776766538619995) (2028,2.7154533863067627) (608,2.6762821674346924) (2762,2.330498218536377) (2692,2.299136161804199) (2996,2.256760597229004) (2882,2.2438268661499023) (2324,2.2365801334381104) (3081,2.2200372219085693) (3175,2.2196974754333496) (2628,2.191457748413086) (17,2.182615041732788) (3176,2.154639959335327) (2858,2.106966972351074)*
4924: (608,4.184590816497803)* (296,4.170052528381348) (1193,4.062478542327881) (858,3.8471813201904297) (541,3.606060743331909) (1221,3.585432767868042) (260,3.356398820877075) (50,3.262774705886841)* (1240,2.9946069717407227) (1198,2.9247958660125732) (750,2.8303332328796387) (246,2.727081537246704) (213,2.705206871032715) (924,2.6995997428894043) (1196,2.6934566497802734) (2357,2.6764209270477295) (1280,2.6666922569274902) (904,2.644972562789917) (2858,2.628363609313965) (1617,2.601684331893921)
4925: (898,4.12225866317749) (2300,3.4820549488067627) (1079,3.463148593902588) (1238,3.4609687328338623) (1230,3.458719253540039) (921,3.33528208732605) (2599,3.0526959896087646) (3097,2.8611085414886475) (916,2.7688474655151367) (1244,2.762970447540283) (947,2.712096691131592) (3543,2.6923320293426514) (2243,2.6437063217163086) (1307,2.5834767818450928) (933,2.569141149520874) (3929,2.5671186447143555) (3022,2.53804612159729) (1136,2.517821788787842) (1294,2.4974381923675537) (440,2.489394187927246)
4926: (110,2.34419846534729) (2791,2.2864577770233154) (356,2.1148438453674316) (3753,2.046823501586914) (1259,1.9060184955596924) (1197,1.8887993097305298) (266,1.8750759363174438) (3450,1.8743629455566406) (2951,1.8556441068649292) (1035,1.8196661472320557) (3836,1.767891526222229) (3508,1.7249356508255005) (383,1.6848663091659546) (480,1.6448503732681274) (144,1.6448036432266235) (3928,1.6243618726730347) (1250,1.6084097623825073) (3555,1.5869656801223755) (1580,1.5808852910995483) (34,1.559788465499878)
4927: (1356,4.75499153137207)* (2028,4.225304126739502) (2571,3.9913856983184814)* (589,3.796466112136841) (34,3.780632495880127)* (316,3.713923692703247)* (2393,3.466938018798828) (1917,3.2874679565429688) (1584,2.98828125)* (733,2.9479551315307617) (1210,2.8880913257598877) (2617,2.497856855392456) (377,2.467921018600464) (1270,2.4487738609313965) (1876,2.413452625274658) (736,2.3416833877563477) (1552,2.338909387588501) (2501,2.326425790786743) (208,2.290745258331299) (21,2.243206024169922)
4928: (265,3.5023422241210938) (1307,3.402806043624878) (1673,3.291994333267212) (1285,3.181265115737915) (296,3.0216503143310547)* (1394,3.002363443374634) (1513,2.935847759246826) (3481,2.8381354808807373) (3067,2.7310636043548584)* (2694,2.716228485107422) (246,2.6345274448394775)* (2791,2.592740297317505) (2289,2.559002161026001) (2908,2.52264142036438) (858,2.478407144546509)* (3019,2.4452614784240723) (3361,2.434767723083496) (555,2.420320749282837) (3534,2.3923120498657227) (2395,2.378411054611206)
4929: (912,3.893615484237671) (1221,3.752457857131958) (608,3.5962510108947754) (1252,3.4914348125457764) (1219,3.3520023822784424) (913,3.286893606185913) (1267,3.265010356903076) (1193,3.2098846435546875) (3435,3.0018866062164307) (593,2.9419760704040527) (1230,2.7763519287109375) (2362,2.691859722137451) (1213,2.686523675918579) (1041,2.668299436569214) (3125,2.6000256538391113) (111,2.5807414054870605) (1617,2.525604009628296) (3089,2.4938857555389404) (1207,2.486189842224121) (3095,2.3638367652893066)
4930: (1028,5.448397636413574)* (2565,4.925634860992432)* (2080,4.861571788787842)* (1035,4.721189022064209) (920,4.517577648162842) (1210,3.7651782035827637)* (3061,3.6616714000701904) (938,3.615651845932007) (1198,3.518568515777588) (900,3.3985962867736816) (1380,3.369429349899292) (3114,3.3344833850860596) (3549,3.117677688598633) (1097,3.0642356872558594) (1951,3.0446348190307617) (1088,3.0427722930908203) (2987,2.9383063316345215) (1307,2.8380324840545654) (1196,2.714998483657837) (3159,2.662986993789673)
4931: (1127,6.241005897521973) (2683,4.886631965637207) (2881,4.618034362792969) (3251,4.488250255584717) (2706,4.04805850982666) (932,4.030022621154785)* (2707,3.892805337905884) (2085,3.8390896320343018) (2826,3.7668449878692627) (3206,3.677264928817749) (1608,3.670104742050171) (2846,3.6285464763641357) (1830,3.4509778022766113) (2505,3.332561492919922) (2792,3.086522340774536)* (1693,3.0571906566619873) (2015,3.0538437366485596) (2123,3.0527305603027344) (3932,3.03859806060791) (999,2.8929250240325928)
4932: (296,4.451119422912598) (318,4.216910362243652) (1358,3.8917813301086426) (110,3.8025145530700684)* (1210,3.7658016681671143)* (2268,3.740492105484009) (34,3.586527109146118) (2858,3.5761759281158447) (527,3.42478084564209) (1968,3.318136215209961)* (32,3.2989349365234375) (1,3.2744429111480713)* (1196,3.0802221298217773)* (2243,2.9330201148986816)* (1584,2.7529075145721436) (223,2.6420741081237793)* (3255,2.633603096008301)* (1307,2.613980531692505)* (21,2.4659481048583984)* (1242,2.4653773307800293)*
4933: (589,3.1331591606140137) (1301,2.806901454925537) (1965,2.8000879287719727) (1148,2.7585670948028564)* (1265,2.6869494915008545)* (541,2.541749954223633) (2300,2.5417397022247314) (2186,2.483025312423706) (745,2.4634010791778564) (2997,2.4176065921783447)* (1269,2.417079448699951) (904,2.3491780757904053) (2700,2.168243885040283) (1748,2.1414854526519775) (3793,2.13629412651062) (898,2.0987181663513184) (1653,2.0850439071655273) (1175,2.043466091156006) (1256,2.037788152694702)* (910,2.0297133922576904)
4934: (1148,3.970571279525757) (2355,3.491683006286621) (745,3.2170815467834473) (1223,2.929710865020752) (2324,2.9263367652893066) (588,2.835407018661499) (3751,2.818697452545166) (1307,2.684492349624634) (2918,2.655466079711914) (1210,2.6312410831451416) (3175,2.527132034301758) (2081,2.5240163803100586) (595,2.470294237136841) (2336,2.4614553451538086) (364,2.421875238418579) (2762,2.3980798721313477) (2987,2.348952531814575) (356,2.2429394721984863) (1641,2.1345067024230957) (3255,2.0870399475097656)
4935: (318,3.092139959335327) (527,2.859799385070801) (2396,2.7162885665893555) (3114,2.682716131210327) (745,2.655360460281372) (1223,2.3352112770080566) (720,2.301909923553467) (1,2.250274658203125) (1213,2.2306742668151855) (593,2.101491689682007) (1198,2.035144567489624) (858,1.998538613319397) (1196,1.995140552520752) (608,1.9713876247406006) (17,1.9282312393188477) (1265,1.923303246498108) (1704,1.9225326776504517) (2997,1.8503202199935913) (1617,1.8167414665222168) (3751,1.781051754951477)
4936: (2858,3.717923402786255) (593,3.5998754501342773)* (527,3.311354875564575) (2028,3.0657219886779785) (2762,2.815143585205078) (2997,2.5549702644348145) (1213,2.466275691986084) (1221,2.4303112030029297)* (260,2.398975372314453) (1225,2.1861300468444824) (1196,2.164106607437134) (1307,2.130725383758545) (2324,2.0965635776519775) (1210,2.074004650115967) (50,2.002635955810547)* (1704,1.9835652112960815)* (3114,1.9160810708999634) (1270,1.8782751560211182) (1265,1.8772201538085938) (34,1.8538638353347778)
4937: (2858,5.91950798034668)* (2324,5.0022077560424805) (3083,4.661975860595703)* (1041,4.209524154663086) (265,4.157376289367676)* (1885,4.088932037353516) (3357,4.075126647949219)* (1183,3.994520664215088) (1635,3.9277985095977783) (3746,3.8523247241973877) (2607,3.704695463180542) (3163,3.5897583961486816)* (318,3.5847742557525635)* (3418,3.562819480895996) (3125,3.5495991706848145) (3952,3.4380691051483154) (3147,3.393444299697876)* (2686,3.3755738735198975) (3831,3.3498716354370117) (3538,3.277496814727783)*
4938: (2694,6.789450168609619) (3005,5.65698766708374) (2707,5.4055986404418945) (2605,4.644610404968262) (2433,4.19957160949707) (3408,3.911597967147827)* (2676,3.8116238117218018) (1911,3.735252857208252) (2541,3.7172110080718994) (2572,3.7114131450653076) (2724,3.6806490421295166) (1959,3.65989089012146) (2975,3.447136640548706) (1093,3.4113035202026367) (2826,3.305654525756836) (3203,3.2316720485687256)* (2574,3.15531849861145) (2861,3.0496060848236084) (2581,2.9826812744140625)* (2336,2.9717330932617188)
4939: (1193,3.791093111038208) (593,3.6030147075653076) (3578,3.345519781112671) (260,3.2456047534942627) (2716,3.181081771850586) (1961,3.11350417137146)* (2804,3.112050771713257) (2918,3.0464773178100586)* (3408,2.9862122535705566) (608,2.9066505432128906) (110,2.8274333477020264)* (1270,2.747995138168335) (50,2.7411906719207764) (1265,2.6557223796844482) (296,2.476046323776245) (1213,2.3380250930786133)* (2248,2.281409740447998)* (1079,2.261082410812378) (1704,2.2201547622680664) (3114,2.2130141258239746)
4940: (2949,3.081435203552246) (914,3.0291836261749268) (2863,2.736637592315674) (913,2.7286839485168457)* (2746,2.6969308853149414) (2946,2.5928895473480225) (3334,2.589607000350952) (3035,2.571211338043213) (1247,2.552907705307007) (909,2.506844997406006) (1081,2.503290891647339) (910,2.499936819076538) (1333,2.47314715385437) (1267,2.4581496715545654) (3072,2.4515974521636963) (899,2.440462589263916) (3516,2.413783311843872) (930,2.3816115856170654)* (2947,2.360851526260376) (3608,2.3257079124450684)
4942: (260,5.368989944458008)* (1210,4.624919414520264)* (924,3.842351198196411)* (527,3.5961461067199707) (1200,3.2989165782928467) (1376,3.209157705307007) (1356,3.1790645122528076) (593,3.1692638397216797) (1294,2.70805287361145) (3421,2.634714126586914)* (480,2.6127634048461914)* (1203,2.559351682662964) (1207,2.555035352706909) (589,2.4755585193634033)* (1234,2.3991708755493164) (1242,2.343696117401123) (329,2.3132879734039307) (1206,2.247182846069336) (1199,2.238966941833496) (2529,2.211831569671631)*
4943: (260,3.6832504272460938) (1198,3.1224677562713623) (1240,2.8657724857330322) (541,2.6169683933258057) (1270,2.3560853004455566) (1293,2.3531973361968994) (1299,2.2534568309783936) (593,2.1699087619781494) (1200,2.139286994934082) (1214,2.1129724979400635) (589,2.108119487762451) (1296,2.106346845626831) (2571,1.9834429025650024) (527,1.97304368019104) (1300,1.9190717935562134)* (1172,1.8951833248138428)* (1231,1.885707974433899) (1132,1.8844393491744995)* (1957,1.87900710105896) (1036,1.7894240617752075)
4944: (541,4.037917137145996)* (1214,3.5262420177459717) (589,3.479358673095703) (1210,3.226654291152954) (1200,3.1620187759399414) (3471,2.5791449546813965) (1198,2.4771311283111572) (593,2.465531826019287) (2858,2.3508708477020264) (912,2.1671221256256104) (1097,2.1437132358551025) (3793,2.062649726867676) (858,2.0129432678222656) (480,1.955195665359497) (1580,1.8868619203567505) (2028,1.876484751701355) (1197,1.8762258291244507) (527,1.8470771312713623) (1127,1.831122875213623) (1584,1.8251428604125977)
4945: (593,4.626678466796875) (527,4.287627220153809) (1214,4.0562028884887695)* (1387,4.042065620422363) (919,3.6572015285491943)* (1225,3.56957745552063) (2858,3.425936460494995) (1036,3.3792760372161865) (1242,2.985011100769043) (1,2.9134275913238525)* (480,2.8728134632110596) (3114,2.832641124725342) (912,2.8069844245910645) (1250,2.7724757194519043)* (3421,2.7385027408599854)* (1207,2.73785138130188) (1136,2.724402666091919) (457,2.7215070724487305)* (34,2.7207181453704834) (1997,2.710777997970581)
4946: (1230,5.1644744873046875)* (916,4.299211025238037) (910,4.2973809242248535)* (260,4.0628838539123535)* (28,3.959825038909912) (930,3.8800272941589355) (913,3.639784336090088)* (3097,3.584277868270874) (1617,3.554838180541992)* (908,3.5143377780914307) (2186,3.476593017578125) (915,3.4302000999450684) (911,3.3075733184814453) (904,3.293914556503296) (1148,3.243673801422119)* (1188,3.2235777378082275) (1284,3.178266763687134) (3435,3.1361236572265625) (951,3.1291072368621826) (945,3.0894615650177)
4947: (912,3.889474868774414) (750,3.600029945373535) (260,3.5792744159698486) (296,3.388108730316162) (1221,3.234605073928833) (1196,3.2134017944335938) (1252,3.2080888748168945) (1193,3.1694555282592773) (904,2.9786345958709717) (111,2.8907718658447266) (1617,2.8564693927764893)* (1208,2.8456175327301025)* (318,2.7221291065216064) (1204,2.6181278228759766)* (1198,2.5739834308624268)* (1225,2.545086622238159)* (920,2.530611276626587) (1250,2.499750852584839) (1228,2.4591405391693115) (924,2.4496803283691406)
