userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (364,5.121753215789795) (595,4.915716171264648)* (2081,4.266888618469238) (34,4.101883888244629) (318,4.005488395690918) (593,3.49707293510437) (1907,3.4370362758636475)* (3751,3.42671537399292) (356,3.4028353691101074) (2080,3.31335711479187) (2096,3.3085572719573975) (2396,3.283932685852051) (920,3.244340419769287) (2762,3.24399471282959)* (1282,3.220349073410034) (1704,3.215723991394043) (2687,3.208465099334717) (1947,3.1559269428253174) (1225,3.121907949447632) (2087,3.1209986209869385)
5544: (2858,6.424457550048828)* (2959,5.122112274169922) (2683,4.848689079284668) (2706,4.8149871826171875) (3408,4.549490928649902) (2599,4.436745643615723) (2987,4.420210361480713) (2716,4.232160568237305) (2908,4.191527366638184) (2692,3.922732353210449)* (1617,3.8770217895507812) (2712,3.7750370502471924) (2333,3.7037134170532227) (2571,3.649601936340332) (1210,3.627110481262207) (527,3.5960822105407715) (3114,3.5874626636505127) (593,3.5670244693756104) (913,3.5246775150299072) (3175,3.4792354106903076)
5545: (912,4.415993690490723)* (260,4.397365570068359) (1097,3.8419687747955322) (923,3.8282907009124756) (3471,3.8124923706054688) (903,3.4730355739593506) (1267,3.37972092628479) (1276,3.3713395595550537) (1230,3.3515586853027344) (1197,3.330831289291382) (1240,3.309403657913208)* (1265,3.251356601715088) (527,3.250720262527466) (1199,3.216973304748535) (1270,3.1788151264190674) (1234,3.1399173736572266) (969,3.105516195297241) (1210,3.0664403438568115) (1206,3.0487148761749268) (920,3.0306200981140137)
5546: (1219,4.097667217254639) (1982,3.4506492614746094) (2160,3.2470040321350098) (2455,3.2376554012298584) (2664,3.1523849964141846) (1345,3.1184728145599365) (1350,3.1109235286712646) (3018,3.0964155197143555) (1215,3.0906171798706055) (2648,2.953934669494629) (1387,2.9494118690490723) (1333,2.934152126312256) (1347,2.8277859687805176) (1258,2.7871131896972656) (1321,2.627548933029175) (2644,2.616074323654175) (2901,2.5925493240356445) (2654,2.5503246784210205) (1206,2.535618543624878) (1340,2.479046583175659)
5547: (1777,4.8352179527282715) (1265,4.530069828033447)* (2918,4.206526756286621) (587,4.174712181091309) (1923,4.143674373626709)* (440,3.6760191917419434) (3408,3.673861265182495) (3255,3.6661088466644287)* (838,3.662721633911133) (2424,3.581364393234253) (3253,3.5407803058624268) (708,3.4552536010742188) (1641,3.412903070449829) (2144,3.353926420211792) (2716,3.268951892852783) (2502,3.258701801300049) (2959,3.1862125396728516) (2302,3.1546854972839355) (1,3.1192595958709717) (1246,3.1049678325653076)
5548: (2997,4.9439263343811035)* (778,4.619311809539795) (2959,4.12354850769043) (223,3.961646556854248)* (1704,3.9062695503234863)* (1635,3.893496036529541)* (3160,3.81634783744812) (3006,3.6676735877990723) (1213,3.546765089035034) (2329,3.4697883129119873) (1094,3.3811328411102295) (36,3.362065315246582) (1719,3.1972062587738037) (3176,3.142462730407715) (529,3.097644090652466) (58,3.089273452758789) (1089,3.0712976455688477) (17,3.0491244792938232) (3174,3.011726140975952)* (2333,2.970766067504883)
5549: (1304,2.7665207386016846) (2944,2.5809621810913086) (969,2.5224525928497314) (1221,2.491865873336792) (1953,2.4107494354248047) (1204,2.372087001800537) (1272,2.302957057952881) (2947,2.2981443405151367) (1233,2.2938292026519775) (1262,2.192660093307495) (2949,2.0893731117248535) (3062,1.9919945001602173) (1250,1.964237093925476) (1201,1.9542930126190186) (1242,1.9199901819229126) (1287,1.8925071954727173) (1954,1.8745079040527344) (912,1.8548561334609985) (940,1.8412957191467285) (1610,1.8398743867874146)
5550: (1097,5.281671047210693)* (1387,5.113332271575928) (2115,4.787176609039307) (1270,4.778141021728516)* (1214,4.681527614593506)* (260,4.391411781311035)* (1090,4.270133018493652)* (1674,4.2509284019470215)* (1994,4.166581630706787) (2194,4.103369235992432)* (2916,4.067248821258545)* (733,4.024904251098633)* (648,4.024676322937012)* (1953,3.981616497039795)* (1272,3.958850383758545)* (2407,3.866199016571045) (150,3.8509879112243652) (1220,3.81650710105896) (2571,3.8013088703155518) (920,3.7866714000701904)
5551: (1219,4.192296981811523)* (1214,3.1554009914398193)* (2664,3.086474657058716) (968,3.0346803665161133) (3435,2.989565134048462)* (1248,2.93217134475708) (1284,2.8650577068328857) (1267,2.8428709506988525) (908,2.780609607696533) (903,2.768585681915283) (2648,2.74603533744812) (922,2.7246780395507812) (2288,2.711735486984253) (904,2.695965051651001) (1982,2.678614377975464) (111,2.6427366733551025) (1212,2.525240659713745) (1350,2.4478461742401123) (1258,2.4455597400665283) (1333,2.4355545043945312)
5552: (2949,1.637665867805481) (2944,1.5968729257583618) (2951,1.5766757726669312) (1234,1.561618685722351) (1201,1.5035614967346191) (1294,1.482155680656433) (3836,1.3654261827468872) (3508,1.3511556386947632) (2921,1.3095896244049072) (913,1.2924387454986572) (3671,1.292433738708496) (3421,1.2873014211654663) (3494,1.2859019041061401) (2000,1.278638243675232) (969,1.2713494300842285) (3035,1.2626185417175293) (1287,1.261645793914795) (1204,1.2559912204742432) (1953,1.243777871131897) (3074,1.2166508436203003)
5553: (912,3.7024447917938232) (858,3.606295585632324)* (1207,3.490466594696045) (1221,3.4565157890319824) (260,3.4429218769073486) (1196,3.4066717624664307)* (1304,3.4030590057373047) (969,3.3040106296539307) (1214,3.2706196308135986) (1247,3.2351346015930176) (1674,3.1985254287719727) (541,3.187930107116699) (1294,3.1442794799804688) (904,3.0969998836517334)* (1097,2.935214042663574) (111,2.9006731510162354)* (1617,2.8563106060028076)* (1387,2.854556083679199) (1208,2.8363709449768066) (1953,2.815932273864746)
5554: (968,4.826696872711182) (924,4.403112888336182)* (2916,4.261384963989258) (1206,4.206657886505127) (1215,4.14398717880249) (3527,4.032318592071533)* (1345,3.9379594326019287)* (3499,3.9232378005981445) (1653,3.9219255447387695) (1196,3.8417797088623047)* (1374,3.741025924682617) (1210,3.699284791946411) (1690,3.692718029022217) (2529,3.6409389972686768) (3703,3.637258291244507) (1527,3.5920052528381348) (610,3.5874788761138916) (1676,3.5808329582214355) (1356,3.5256688594818115) (2454,3.51427960395813)
5555: (110,5.061347961425781)* (2762,4.92101526260376)* (377,4.527469158172607)* (1610,4.498650550842285)* (2916,4.294923305511475) (47,4.101734161376953)* (1196,3.8863906860351562)* (1213,3.798632860183716) (2353,3.764329195022583) (364,3.7110965251922607) (380,3.6755058765411377) (150,3.6738247871398926) (1198,3.6547634601593018) (1222,3.632657289505005)* (2268,3.561352252960205) (32,3.473466634750366) (1527,3.4659736156463623) (2617,3.456646680831909) (2000,3.430284261703491) (1645,3.3169665336608887)
5556: (260,3.4955530166625977) (1374,3.250432252883911) (2081,3.245182991027832) (1196,3.156564235687256)* (899,3.116231918334961) (1210,3.083665370941162)* (1028,2.9784786701202393) (924,2.9016127586364746) (2968,2.810753107070923) (1022,2.7925548553466797) (1199,2.785311698913574) (745,2.775604248046875) (588,2.7446939945220947) (1197,2.731405258178711) (2571,2.6758177280426025) (2987,2.626755952835083) (497,2.6098880767822266) (17,2.594411611557007)* (2096,2.5788395404815674) (912,2.566452741622925)
5557: (1136,4.91115665435791)* (1394,4.90687894821167) (260,4.565638065338135)* (1079,4.480001449584961) (1213,4.368712425231934) (1259,4.334898471832275) (750,4.296154022216797) (593,4.275112628936768) (2289,4.211826801300049) (1704,4.098942756652832) (1230,4.094860076904297)* (2599,4.088460445404053) (2791,4.079446315765381)* (1240,4.065514087677002) (1617,3.920910120010376) (1193,3.9204249382019043)* (1278,3.8610970973968506)* (2716,3.8533029556274414) (1,3.8151025772094727)* (1234,3.7928643226623535)
5558: (1210,5.440927982330322)* (260,5.086103439331055)* (589,4.6924614906311035) (1580,4.6282830238342285)* (3793,4.416947364807129) (1356,4.39241886138916)* (2916,4.00056266784668) (1198,3.9059879779815674)* (1240,3.8014678955078125) (1372,3.742767333984375) (2762,3.7357850074768066) (1584,3.6833717823028564) (1610,3.5651636123657227) (3578,3.5463948249816895) (329,3.5416977405548096) (733,3.481257915496826) (110,3.446136713027954) (32,3.293776512145996) (1,3.2822203636169434) (457,3.231706142425537)
5559: (1704,5.530067443847656) (1213,5.414130687713623) (2028,5.268887042999268) (1617,4.307567119598389)* (50,4.264009475708008) (1673,3.9001059532165527) (1393,3.8458940982818604) (2268,3.8294453620910645) (1193,3.7974672317504883) (1089,3.7333929538726807) (2890,3.6223204135894775) (47,3.616722583770752) (246,3.5350160598754883) (356,3.4882562160491943) (529,3.4658701419830322) (508,3.4540159702301025) (1784,3.427197217941284) (1094,3.394921064376831) (778,3.3455286026000977) (3148,3.3059420585632324)
5560: (1270,5.171775817871094) (260,4.973025321960449) (541,4.770136833190918) (2916,4.631649971008301) (1200,4.255692958831787) (1374,4.08700704574585) (1253,4.038872241973877) (480,4.0299763679504395) (32,4.010530471801758)* (608,4.003576278686523) (2028,3.979593515396118) (780,3.8703927993774414)* (1198,3.8627049922943115) (1584,3.8562989234924316) (1356,3.784416913986206) (750,3.7816123962402344) (1376,3.752810478210449) (1265,3.6444787979125977) (1617,3.4920454025268555) (2716,3.4736058712005615)
5561: (356,4.152125835418701)* (1704,4.070008754730225)* (150,3.7796378135681152) (110,3.6829609870910645)* (1784,3.65848970413208) (1265,3.460136651992798) (1393,3.452584981918335) (3418,3.3226189613342285) (2268,3.1633706092834473) (3256,3.1557071208953857)* (3255,3.0620503425598145) (2353,3.037799119949341) (1721,3.0272889137268066) (593,2.9920060634613037) (357,2.9869089126586914) (1682,2.9129638671875) (377,2.905125379562378) (1358,2.8482625484466553) (2762,2.8439154624938965)* (21,2.8303205966949463)
5562: (1097,3.9143900871276855)* (1270,3.8039376735687256) (539,3.729687213897705) (1,3.726099967956543) (11,3.687960147857666) (1704,3.6220831871032715) (1393,3.572427988052368) (2716,3.5194482803344727) (150,3.495626449584961) (597,3.432692766189575) (527,3.361640453338623)* (17,3.212463617324829) (1210,3.187333822250366) (39,3.14808988571167) (1674,3.131837844848633) (2424,3.123128890991211) (1784,3.0889577865600586) (587,3.029367446899414) (595,3.026553153991699) (2918,3.002732992172241)
5563: (318,7.005017280578613) (593,5.89882230758667)* (608,5.680206775665283) (2396,5.487818241119385) (2028,5.460158824920654) (1704,5.30939245223999)* (2762,5.178772449493408) (2997,4.994829177856445) (1265,4.955288887023926) (1,4.940897464752197) (34,4.536069869995117) (110,4.263580799102783) (50,4.258688926696777) (3147,4.232046604156494) (150,4.221738338470459) (1784,4.206683158874512) (1617,4.124439239501953) (1923,4.036555290222168) (1193,3.9653797149658203) (2571,3.9215645790100098)
5564: (913,2.3972527980804443) (1617,2.144228458404541) (1252,2.101529359817505) (1148,2.1009626388549805) (745,2.035439968109131) (2599,1.994680404663086) (903,1.9529838562011719) (904,1.9503309726715088) (750,1.9150750637054443) (2858,1.9016327857971191) (3435,1.865135908126831) (923,1.8030319213867188) (1179,1.7830066680908203) (1267,1.7621171474456787) (1284,1.7231003046035767) (541,1.7181483507156372) (2692,1.7099205255508423) (1219,1.6899441480636597) (2987,1.6833990812301636) (912,1.6713666915893555)
5565: (2858,5.319945812225342) (1,5.103399753570557)* (3175,5.043725490570068)* (2396,4.9837846755981445) (1210,4.803791522979736)* (1196,4.5163044929504395)* (2762,4.4847187995910645) (2599,4.110782146453857) (356,4.043121337890625) (457,3.970766067504883) (1641,3.8809256553649902) (2628,3.8684282302856445) (110,3.807790994644165) (1148,3.792454481124878)* (223,3.718073844909668) (32,3.705228567123413)* (1356,3.6625313758850098) (3578,3.497642755508423) (541,3.492349147796631)* (3052,3.3794398307800293)
5566: (1193,3.9944117069244385) (750,3.7842822074890137)* (858,3.5829226970672607) (1219,3.4008617401123047) (1252,3.3272807598114014) (1230,3.317659616470337) (923,3.299809217453003) (1234,3.299161434173584) (1136,3.25968074798584) (527,3.204241991043091)* (541,3.150820732116699) (3363,3.134887456893921) (920,3.1126182079315186) (899,3.0977492332458496) (1225,3.061946153640747) (1208,3.0081303119659424) (1276,2.9362199306488037) (3196,2.916100263595581)* (608,2.907008409500122) (910,2.8897597789764404)
5567: (912,4.482178211212158) (969,3.8927054405212402) (1307,3.736726999282837) (1247,3.661633014678955) (1250,3.6267213821411133) (919,3.5764806270599365)* (2067,3.546743392944336) (1962,3.545062780380249)* (3363,3.449481248855591)* (913,3.3987770080566406)* (933,3.3588674068450928)* (899,3.329566240310669) (1204,3.3024682998657227) (1079,3.2249391078948975) (914,3.0955281257629395) (1084,3.066241979598999) (1231,3.0628457069396973) (898,3.0466160774230957) (1957,3.0464401245117188) (1272,3.0172202587127686)
5568: (1917,5.403670310974121) (2628,5.052312850952148)* (1552,4.722351551055908) (610,4.36514139175415) (1240,4.233591556549072)* (380,4.196218013763428)* (1374,4.176001071929932) (2353,4.070212364196777) (1356,4.040026664733887) (1918,3.9624719619750977)* (3697,3.877720832824707)* (1876,3.767467498779297) (2115,3.7203528881073)* (2105,3.6923208236694336) (788,3.6449458599090576)* (648,3.5993847846984863)* (349,3.5954678058624268) (1610,3.5633065700531006) (292,3.5552613735198975) (196,3.537126064300537)*
5569: (356,4.760260105133057) (1307,4.75974178314209)* (357,4.67824649810791) (1265,4.327103614807129) (2424,4.273580074310303) (587,4.1950249671936035) (3255,4.105329990386963) (1,4.059261322021484) (838,3.9042911529541016) (17,3.7470030784606934) (588,3.732740640640259) (708,3.654423952102661)* (1088,3.641447067260742)* (2396,3.5802199840545654) (1641,3.5774483680725098) (1721,3.5469679832458496) (1680,3.5165951251983643) (34,3.4656424522399902) (2324,3.4456722736358643) (2125,3.433159589767456)*
5570: (1036,4.925140857696533)* (2406,4.294400691986084) (2000,4.233989715576172) (780,4.200448989868164) (1370,3.9336533546447754)* (1307,3.8935437202453613)* (3114,3.8822438716888428) (2797,3.853363037109375) (349,3.6765966415405273) (2302,3.6697566509246826) (588,3.6692631244659424) (10,3.5465750694274902) (2640,3.5073766708374023)* (1028,3.467634439468384) (2081,3.418118476867676) (2115,3.372340440750122)* (2470,3.3497931957244873) (858,3.2647316455841064)* (1722,3.2392468452453613) (1200,3.2295453548431396)
5571: (903,4.274669170379639) (904,4.2314348220825195) (1252,4.155239582061768)* (3435,4.027795314788818) (912,3.9413230419158936) (1230,3.8277268409729004) (922,3.602433443069458) (1267,3.597700595855713) (1207,3.5026631355285645) (1247,3.4717888832092285) (2186,3.4082999229431152) (899,3.3959732055664062) (2300,3.3738198280334473) (1284,3.3367834091186523) (1945,3.3066959381103516) (1254,3.2886853218078613)* (111,3.2271783351898193)* (1204,3.080883502960205) (1148,3.0525529384613037) (745,3.0313403606414795)
5572: (260,6.291519641876221) (1198,5.989659309387207) (1617,5.7298455238342285) (858,5.697544097900391) (2028,5.305483818054199) (1221,5.2373948097229) (2571,4.993597030639648) (2762,4.8895263671875) (1036,4.356538772583008) (3578,4.3237810134887695) (480,4.300476551055908) (1089,4.195730209350586)* (1214,4.166467666625977) (541,4.103494644165039) (750,4.0456671714782715) (1610,3.9840188026428223) (356,3.910006523132324) (904,3.852893114089966) (457,3.8221025466918945) (1208,3.766871690750122)
5573: (1225,4.731560707092285) (1219,4.323378086090088)* (1267,4.004591941833496) (2186,3.8877053260803223)* (969,3.873769760131836) (930,3.666745185852051) (3435,3.6000406742095947) (1207,3.539954900741577) (913,3.5116283893585205) (1084,3.4823594093322754)* (1172,3.4397754669189453) (1221,3.4173343181610107) (1212,3.4059741497039795) (1204,3.39138126373291) (2067,3.372488498687744) (926,3.3479299545288086)* (922,3.325915813446045) (898,3.2687883377075195) (1945,3.1288936138153076) (1244,3.1077301502227783)
5574: (1214,5.184680461883545)* (2716,4.527477264404297) (1219,4.2613325119018555) (2288,3.574380397796631)* (1270,3.4279119968414307) (1321,3.4186673164367676) (2455,3.4028384685516357) (3471,3.4013233184814453) (1374,3.3244123458862305) (2746,3.306720733642578) (1282,3.287173271179199)* (1333,3.206254005432129) (253,3.1998889446258545) (920,3.1728532314300537) (594,3.09151554107666) (1022,3.037106990814209) (1225,3.021742820739746) (1339,2.9750874042510986) (2096,2.8541691303253174) (2571,2.8294007778167725)*
5575: (3114,4.80987024307251)* (1,4.550734996795654)* (2987,4.461819648742676)* (1197,4.3098907470703125) (1265,4.253595352172852)* (1270,3.8213000297546387) (2997,3.7293386459350586) (3421,3.642062187194824) (223,3.589712619781494) (588,3.3557279109954834) (1923,3.349285364151001) (2918,3.2760472297668457)* (2683,3.2739157676696777)* (39,3.2469418048858643) (1784,3.225374221801758) (2599,3.208583116531372) (34,3.2019195556640625) (2395,3.142491579055786) (2700,3.1284964084625244) (367,3.117255926132202)*
5576: (2355,4.39238166809082) (2081,4.272790908813477)* (1097,4.255451679229736) (2006,4.250027656555176)* (1907,4.1680521965026855)* (3114,4.12286376953125) (2080,4.074145317077637)* (914,4.014970779418945)* (1,3.9983012676239014) (2687,3.990173578262329) (3793,3.957663059234619) (780,3.8210647106170654) (1372,3.6522879600524902)* (596,3.5751054286956787)* (1197,3.46358585357666) (1947,3.434680938720703) (2640,3.3699533939361572)* (1917,3.3469104766845703) (1036,3.3433871269226074) (3175,3.340146541595459)
5577: (913,1.7719234228134155) (920,1.3696479797363281) (3203,1.272081732749939) (969,1.2628862857818604) (1252,1.2593791484832764) (3334,1.2283865213394165) (1304,1.2144043445587158) (2013,1.1839407682418823) (1959,1.1751614809036255) (898,1.173823595046997) (3543,1.173353672027588) (3035,1.1643999814987183) (2243,1.1426911354064941) (3811,1.125970482826233) (2396,1.1218287944793701) (3871,1.1189842224121094) (1234,1.110693097114563) (3504,1.0677419900894165) (1950,1.0623911619186401) (902,1.0393707752227783)
5578: (2858,7.459205150604248)* (2716,6.3388776779174805) (260,6.228184223175049)* (318,5.415171146392822) (1259,5.389791965484619) (110,5.141141414642334) (1240,5.134764671325684) (2396,5.095300197601318)* (2571,5.03115701675415)* (2918,4.989718914031982) (2683,4.959046840667725) (2355,4.783344745635986) (223,4.758486270904541) (1036,4.735928535461426) (527,4.728018283843994) (3578,4.697737216949463) (608,4.692775726318359) (480,4.643080234527588)* (1968,4.58986234664917) (2797,4.558313846588135)
5579: (527,5.86890172958374)* (2762,5.16522216796875) (2028,4.966742038726807)* (2858,4.963685035705566) (608,4.797478675842285) (1193,4.747785568237305) (1198,4.255286693572998) (912,4.205935955047607) (2396,4.055814743041992) (1247,3.96639347076416) (260,3.9635672569274902) (50,3.9441025257110596) (1225,3.8594412803649902) (1196,3.8475089073181152) (1704,3.8165199756622314) (923,3.7946078777313232) (1617,3.7303099632263184) (920,3.7044458389282227) (356,3.4598278999328613) (3147,3.3992645740509033)
5580: (3421,3.6495089530944824)* (1961,3.6385862827301025) (2791,3.469008207321167)* (1307,3.454101085662842)* (2918,3.443472385406494) (3363,3.4363391399383545) (3552,3.3269002437591553)* (3361,3.276682138442993) (1784,3.231545925140381) (1231,3.228203058242798)* (1265,3.1732048988342285)* (1234,3.1357808113098145)* (1221,3.1081459522247314)* (2352,3.0313682556152344) (2000,2.9662883281707764) (1302,2.9506051540374756) (1294,2.9491970539093018) (1968,2.901881694793701) (1304,2.893369197845459) (3255,2.8439712524414062)
5581: (1198,6.070145130157471) (589,6.046144962310791) (1610,5.608688831329346) (260,5.559959888458252) (2028,5.536283493041992) (1196,5.518954753875732)* (110,5.231423854827881) (1214,5.119821548461914) (1200,5.013617515563965) (1291,4.978302955627441) (2947,4.699406623840332) (2916,4.694307804107666) (480,4.693258285522461) (733,4.487152099609375) (2194,4.398412227630615) (50,4.158329010009766) (6,4.133752822875977) (377,4.1246418952941895) (593,3.9386708736419678) (1201,3.9089314937591553)
5582: (912,5.579446315765381) (969,5.067497730255127) (899,4.8774847984313965) (923,4.701431751251221) (1252,4.5043816566467285)* (930,4.441141128540039) (2300,4.358337879180908) (1204,4.343262195587158) (920,4.298231601715088)* (904,4.221781253814697) (1267,4.001817226409912)* (1250,3.9928224086761475) (1230,3.9497597217559814) (3334,3.9423422813415527)* (926,3.8998498916625977) (942,3.8789126873016357) (955,3.8427774906158447) (2019,3.798173427581787) (1945,3.7633490562438965)* (1207,3.7514586448669434)*
5583: (1201,4.381497859954834) (1210,3.9967339038848877) (969,3.697446346282959)* (1204,3.629653215408325) (2951,3.5223195552825928) (527,3.4929871559143066) (912,3.4173004627227783) (593,3.3219947814941406) (3753,3.2363626956939697) (1221,3.2306647300720215) (1610,3.2288389205932617)* (2997,3.1999671459198)* (457,3.108119487762451)* (1036,3.101741075515747) (1617,3.099656343460083) (1287,3.087355613708496) (1127,3.0713388919830322) (1250,3.00931715965271) (1387,3.0078327655792236) (3654,2.959111213684082)
5584: (968,2.707042694091797) (2366,2.411013603210449) (1333,2.39745831489563) (1997,2.362522840499878) (1345,2.3159143924713135) (1350,2.2728233337402344) (2654,2.211235761642456)* (1982,2.151700973510742) (2288,2.074061393737793)* (1321,1.9543977975845337) (1347,1.8446248769760132) (1130,1.752603530883789) (2160,1.751442551612854)* (1334,1.7379653453826904) (3727,1.7121907472610474) (913,1.6699020862579346) (2455,1.665025234222412) (1348,1.656084656715393) (2118,1.6491901874542236) (2781,1.6158392429351807)
5585: (608,5.77188777923584)* (1213,5.110097408294678)* (1912,4.460122108459473) (1252,4.438948154449463)* (1208,4.32894229888916) (1193,4.083484649658203) (1090,3.901970386505127) (527,3.8477656841278076) (1179,3.793712854385376) (1953,3.7758588790893555)* (1198,3.713414192199707) (293,3.702498197555542) (1233,3.662942886352539)* (2028,3.591477394104004) (2248,3.509087562561035)* (2064,3.504451274871826) (3019,3.4980978965759277)* (1263,3.4831700325012207) (1358,3.445563554763794) (1084,3.3657925128936768)
5586: (1213,5.528036117553711) (527,4.3823957443237305) (50,4.295351982116699) (1358,4.147154331207275) (2028,4.079563140869141)* (1089,4.007408142089844) (1617,3.8532180786132812) (2858,3.603865385055542)* (3006,3.377899169921875) (2289,3.2832629680633545) (1193,3.20588755607605) (1041,3.0699856281280518) (858,3.0582165718078613) (47,3.046269178390503) (34,3.0332961082458496) (25,2.9574031829833984) (2324,2.897751808166504) (2890,2.8672518730163574) (2997,2.8511741161346436) (111,2.7588253021240234)
5587: (2762,5.01100492477417) (2355,4.102988243103027) (527,4.088019371032715) (2858,3.829690933227539) (2706,3.7964515686035156) (318,3.7712225914001465) (1784,3.694524049758911) (3176,3.654062032699585) (2997,3.6383473873138428) (3114,3.571958065032959) (2959,3.525273084640503) (2908,3.436720132827759) (593,3.4364936351776123) (2599,3.359912395477295) (3578,3.314972162246704) (3147,3.1696739196777344) (2716,3.1523735523223877) (2707,3.125725269317627) (3408,3.120244264602661) (356,3.108050584793091)
5588: (111,3.455989122390747) (1193,3.4375417232513428) (923,3.212038040161133)* (1952,3.199937105178833) (1247,3.049129009246826)* (1225,2.999584913253784) (912,2.963160276412964) (1945,2.841989278793335) (246,2.7218809127807617) (296,2.6224687099456787) (1244,2.619736671447754) (1213,2.618138074874878) (1299,2.552053689956665) (1252,2.4584689140319824) (3468,2.4001123905181885) (1084,2.3742127418518066) (527,2.3208045959472656) (1231,2.3174502849578857) (3019,2.2992279529571533) (1208,2.2861552238464355)
5589: (2858,3.8955893516540527) (50,3.6731748580932617) (608,3.5254201889038086) (2997,3.388634443283081) (2762,3.220679998397827) (1358,3.0649900436401367) (593,2.9686331748962402) (1089,2.9494822025299072) (2599,2.811393976211548) (47,2.7500905990600586) (296,2.7114598751068115) (903,2.7003602981567383) (1213,2.660728931427002) (1267,2.655834197998047) (3160,2.6483070850372314) (1179,2.6194028854370117) (2395,2.6016910076141357) (2908,2.5821757316589355) (3897,2.5769712924957275) (3006,2.539823532104492)
5590: (1189,2.0600242614746094)* (1952,2.023650646209717) (1041,1.9227849245071411) (608,1.768357276916504) (3201,1.7503507137298584) (994,1.7473047971725464) (1252,1.7458641529083252) (2064,1.7378751039505005) (1719,1.7359344959259033) (1945,1.712256669998169) (1280,1.7119446992874146) (2859,1.6828058958053589) (2677,1.6806135177612305) (3083,1.6765422821044922) (2973,1.6336262226104736) (3730,1.6198614835739136) (3467,1.5956608057022095) (1179,1.5747078657150269) (549,1.555551290512085) (1244,1.547785997390747)
5591: (296,3.466620683670044)* (1617,3.1532645225524902) (593,3.0212478637695312) (50,2.980827569961548) (2599,2.9409759044647217) (2858,2.8435819149017334) (2700,2.8037798404693604) (2959,2.785555362701416) (1089,2.672088384628296) (750,2.6504368782043457) (541,2.511934518814087) (1193,2.4585471153259277) (111,2.397735834121704) (912,2.3819193840026855) (318,2.380157709121704) (1198,2.355726718902588) (2395,2.2933878898620605) (913,2.261495590209961) (3481,2.255669116973877) (1240,2.254971504211426)
5592: (1196,7.441142559051514)* (541,7.023437023162842)* (589,6.540762901306152)* (1127,5.173534393310547)* (3175,5.039731502532959) (110,5.017089366912842) (2628,4.875075340270996)* (2916,4.698119163513184) (2529,4.679047584533691) (1193,4.570283889770508) (1204,4.4893412590026855) (527,4.404068946838379) (3793,4.3704633712768555) (2858,4.348492622375488) (1291,4.278383255004883) (318,4.272226333618164) (1253,4.259566307067871) (1036,4.254943370819092) (1206,4.153429985046387) (1527,4.151631832122803)
5593: (1210,5.691939353942871)* (589,5.640924453735352)* (1198,5.169455528259277)* (1036,4.687211036682129)* (3471,4.601315975189209)* (780,4.545670986175537) (3702,4.342428684234619)* (1197,4.3138275146484375) (3703,4.189650058746338) (1584,4.1262311935424805) (2628,4.114636421203613)* (1220,4.089975357055664) (2529,4.0009074211120605)* (1527,3.992351531982422) (1617,3.686452627182007) (2174,3.6837563514709473) (648,3.64345121383667) (2527,3.6345157623291016)* (2968,3.6226181983947754) (110,3.597590446472168)
5594: (1230,3.9372615814208984) (111,3.8097853660583496) (1299,3.6972978115081787) (1221,3.667915105819702) (1252,3.401416301727295) (904,3.3855574131011963) (923,3.2532408237457275)* (1244,3.223660469055176) (1250,3.110731601715088) (318,3.103692054748535) (750,3.100698709487915) (1203,3.038858652114868) (1953,2.887965202331543) (296,2.8550658226013184) (1945,2.805229902267456) (903,2.80450701713562)* (1267,2.796663284301758) (2396,2.73744797706604) (1231,2.685161590576172) (260,2.6514923572540283)
5595: (2571,5.949901103973389)* (1214,5.352932929992676)* (589,5.31841516494751)* (1374,5.038272380828857)* (3793,4.921568870544434) (1200,4.906647682189941)* (1210,4.615320205688477) (1196,4.595447063446045)* (2916,4.540729522705078) (3527,4.278608798980713) (480,4.228413105010986) (1748,4.174307823181152) (1215,4.1719865798950195)* (2968,4.116884231567383)* (223,4.089942455291748) (2716,3.8594090938568115) (1617,3.8442869186401367) (3702,3.8095362186431885) (2628,3.7737996578216553) (1676,3.7714993953704834)
5596: (1214,6.019735336303711)* (608,5.699157238006592)* (1252,5.470555782318115)* (111,5.227437973022461)* (750,5.035357475280762)* (1247,4.758566379547119)* (1097,4.653423309326172)* (1258,4.526306629180908) (1198,4.462753772735596) (904,4.449570178985596)* (2455,4.113685131072998) (1136,4.111038684844971) (2571,4.06143045425415) (1304,3.982910633087158) (3363,3.8413071632385254) (923,3.838536500930786) (1270,3.7787508964538574) (1207,3.7731189727783203) (1358,3.6929006576538086) (1204,3.683227300643921)
5597: (1219,5.278607368469238) (1347,5.267104148864746) (2459,5.076286792755127) (1407,4.575833320617676)* (1327,4.496471881866455) (1321,4.441122531890869)* (3018,4.3504319190979) (2901,3.9919161796569824) (2107,3.9742655754089355) (1983,3.943303346633911)* (1261,3.926158905029297) (2288,3.9104413986206055) (2648,3.8963613510131836) (2710,3.8881053924560547) (2160,3.848627805709839) (2003,3.6993250846862793) (1128,3.5632588863372803) (2654,3.5319626331329346) (1979,3.5100510120391846) (1130,3.4847662448883057)*
