userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (1198,13.878843307495117) (1196,13.467216491699219) (318,13.348274230957031) (593,13.279580116271973) (356,13.042633056640625) (2858,13.031110763549805) (2396,13.015317916870117) (1197,12.95881462097168) (1210,12.887857437133789) (110,12.79524040222168) (2762,12.508176803588867)* (1265,12.268142700195312) (858,11.725871086120605) (457,11.66207504272461) (2571,11.515628814697266) (1307,11.45128059387207) (1259,11.32218074798584) (480,11.29406452178955) (34,11.223730087280273) (589,11.08439826965332)
4716: (2858,18.105573654174805) (608,17.83857536315918) (318,17.630754470825195) (527,17.420507431030273) (593,17.416584014892578) (296,16.357778549194336) (1617,15.774452209472656) (2396,15.547178268432617) (2028,15.298355102539062) (1213,15.223100662231445) (50,15.074819564819336) (858,14.98381233215332) (1193,14.575002670288086)* (2762,14.235815048217773) (1704,14.11076831817627) (1225,13.944960594177246) (1265,13.700958251953125) (1358,13.2991361618042) (34,13.0331449508667) (1094,12.933488845825195)*
4717: (260,16.819894790649414) (1198,16.677940368652344) (1196,16.366527557373047) (593,15.483810424804688) (608,15.440574645996094) (527,15.28164291381836) (1197,15.018192291259766) (919,15.00286865234375) (1304,15.001672744750977) (1193,14.737512588500977)* (2858,14.64370346069336) (2028,14.639815330505371) (1270,14.59463119506836) (318,14.524550437927246) (1225,14.282951354980469) (1210,14.053646087646484) (2396,13.852685928344727) (1097,13.737273216247559) (1247,13.552974700927734) (908,13.389053344726562)
4718: (356,15.133909225463867)* (110,14.622339248657227) (2028,14.445295333862305) (480,14.312747955322266)* (1291,14.311176300048828) (2571,14.260444641113281)* (2716,13.927892684936523) (589,13.85928726196289) (1307,13.715953826904297) (1240,13.671285629272461) (593,13.634757041931152) (318,13.547361373901367) (527,13.485939979553223) (1259,13.455509185791016) (457,13.447900772094727) (2858,13.392313003540039) (2797,13.305419921875)* (1036,13.28759765625) (2918,13.23667049407959) (2000,13.123220443725586)
4719: (480,11.446572303771973) (1210,11.260268211364746) (110,10.870753288269043) (457,10.840576171875) (356,10.742697715759277) (2571,10.625177383422852) (1610,10.613486289978027) (2628,10.58070182800293) (780,10.559425354003906) (1198,10.390985488891602) (589,10.370024681091309) (1291,10.265993118286133) (733,10.230035781860352)* (260,10.199321746826172) (1196,10.025415420532227) (1270,9.814743041992188) (377,9.736732482910156) (2028,9.695850372314453) (2000,9.515345573425293) (1036,9.476785659790039)
4720: (593,11.562814712524414) (318,11.373638153076172) (2028,11.235613822937012) (527,10.925104141235352) (2997,10.761282920837402) (3578,10.474531173706055) (110,10.3796968460083) (608,10.362202644348145) (1617,9.956199645996094) (260,9.862972259521484) (2571,9.816911697387695) (296,9.693888664245605) (3408,9.65330982208252) (1196,9.533011436462402) (2959,9.528727531433105) (356,9.524749755859375) (1198,9.473149299621582) (50,9.45842170715332) (1704,8.99350357055664) (589,8.883407592773438)
4721: (2959,9.148672103881836) (3578,8.901313781738281) (260,8.750930786132812) (2683,8.622642517089844) (593,8.351631164550781) (1196,8.074749946594238) (2571,8.033348083496094) (1617,7.964591979980469) (608,7.929980754852295) (2599,7.92823600769043) (1214,7.820186614990234) (2396,7.75482177734375)* (2028,7.691061973571777) (1210,7.603384017944336) (3793,7.596267223358154) (589,7.540067672729492) (858,7.506293296813965) (1198,7.38153600692749) (1127,7.324772834777832)* (50,7.295058250427246)
4722: (1210,14.28648853302002)* (1270,13.445372581481934)* (2571,13.228731155395508)* (589,13.16220474243164) (2028,12.996206283569336) (1214,12.737935066223145) (593,12.737668991088867) (2858,12.685657501220703) (1097,12.31364631652832) (608,12.189960479736328) (541,12.068687438964844) (1200,12.048805236816406) (527,11.904336929321289) (1136,11.784139633178711) (318,11.650352478027344) (1580,11.586793899536133) (480,11.543802261352539) (1617,11.511466979980469) (1304,11.439751625061035) (1221,11.405534744262695)*
4723: (260,14.458358764648438) (1196,13.977591514587402) (1198,13.757040023803711) (2858,13.39249324798584) (858,13.24432373046875) (1197,12.855997085571289) (608,12.681377410888672) (593,12.675026893615723) (1270,12.482048034667969) (1210,12.386214256286621) (527,12.03873062133789) (2028,11.848522186279297) (919,11.78183364868164) (912,11.756585121154785) (1617,11.755752563476562) (318,11.70616340637207) (2396,11.65312385559082) (1136,11.651226043701172) (1193,11.641881942749023) (1240,11.520957946777344)
4724: (318,14.91635513305664) (593,14.3629732131958) (296,13.58367919921875)* (2396,12.999871253967285)* (1617,12.728513717651367) (2028,12.677428245544434) (50,12.477676391601562) (2762,12.459291458129883) (1213,12.363636016845703) (2997,12.188471794128418) (1358,11.175045013427734) (858,10.923709869384766) (1265,10.900816917419434) (1193,10.879820823669434) (36,10.563496589660645) (356,10.48379135131836) (2599,10.367870330810547) (1225,10.151921272277832) (110,10.096230506896973) (1784,9.91032600402832)
4725: (1196,21.241180419921875) (1210,21.058109283447266) (2571,19.717491149902344)* (110,19.326171875) (2028,18.945598602294922) (480,18.73499298095703) (1291,17.950725555419922) (457,17.879575729370117) (1097,17.879209518432617)* (1265,16.87379264831543) (1610,16.708097457885742) (318,16.591934204101562) (2716,16.410741806030273) (1214,16.373884201049805) (527,16.21426010131836) (2628,16.202484130859375) (1259,16.178829193115234) (858,15.977502822875977) (2916,15.855088233947754) (2396,15.748153686523438)
4726: (527,21.075759887695312) (2762,19.513065338134766)* (2396,19.415271759033203) (50,18.440214157104492)* (457,17.85995864868164) (1213,17.477630615234375) (1198,16.9051513671875) (1197,16.588544845581055) (1,16.521862030029297) (150,16.490882873535156) (1393,16.228111267089844) (858,16.07232093811035) (1307,15.901248931884766) (1721,15.634320259094238) (1610,15.594245910644531) (260,15.585360527038574) (1259,15.418923377990723) (2268,15.404027938842773) (1210,15.352903366088867) (1270,15.196447372436523)
4727: (2858,15.822050094604492) (593,14.075571060180664) (2028,13.840385437011719) (2762,13.78486442565918) (260,13.723921775817871) (318,13.65359115600586) (1196,13.32443618774414) (1198,13.317455291748047) (608,13.221702575683594) (110,12.85023307800293) (1210,12.544172286987305) (2571,12.495992660522461) (1617,12.448291778564453) (296,12.28841781616211) (2997,12.26118278503418) (858,12.184386253356934) (589,11.93942928314209) (1,11.820690155029297) (50,11.778193473815918) (1265,11.57568359375)
4728: (1196,25.898090362548828) (2858,25.263744354248047)* (2028,24.876407623291016) (1197,24.487762451171875)* (608,24.263137817382812) (318,24.104324340820312)* (1210,23.91584014892578) (1270,23.872461318969727)* (527,23.455476760864258) (1265,22.439443588256836)* (2762,22.0633544921875) (1259,21.896879196166992) (457,21.58539581298828) (2396,21.384136199951172) (1097,21.308509826660156)* (1,21.259681701660156) (1036,21.079681396484375) (1213,20.78984832763672) (1291,20.30912208557129) (480,20.283065795898438)
4729: (318,22.84243392944336)* (593,21.912734985351562) (527,21.811050415039062) (356,20.29560089111328)* (296,19.616287231445312) (2762,19.112546920776367)* (110,18.57663345336914) (1213,17.887733459472656) (1784,17.793840408325195) (457,17.724058151245117) (1198,17.692432403564453) (1197,17.469301223754883) (150,17.238941192626953)* (858,17.02140235900879) (34,16.975406646728516) (1,16.96072006225586)* (1393,16.883373260498047) (1196,16.751615524291992) (1259,16.554046630859375) (1721,16.3594970703125)
4730: (858,10.049383163452148) (260,9.796122550964355) (1196,9.782265663146973) (527,9.328245162963867) (593,9.290765762329102) (1304,9.289289474487305) (1270,9.28244686126709) (608,9.255386352539062) (1197,9.115630149841309) (1225,9.075560569763184) (912,9.04094123840332) (1193,9.016427993774414) (318,8.897954940795898) (2028,8.894956588745117) (919,8.886265754699707) (1097,8.781927108764648) (1221,8.759891510009766) (1259,8.542474746704102) (1307,8.530804634094238) (1210,8.451452255249023)
4731: (260,17.603435516357422)* (1196,17.439607620239258) (593,16.952011108398438) (608,16.821186065673828) (2028,16.430749893188477)* (318,16.114795684814453) (527,15.978925704956055) (296,15.609525680541992) (1210,15.472063064575195) (1617,15.339449882507324) (1265,15.068933486938477) (2571,14.945457458496094) (50,14.796173095703125) (589,14.697656631469727) (1259,14.664117813110352) (1240,14.43661880493164)* (1221,14.382637023925781) (1193,14.365055084228516) (1213,14.330352783203125) (1,14.299700736999512)
4732: (1210,25.558483123779297) (2858,24.941852569580078)* (1214,24.33295440673828)* (541,22.86117935180664)* (318,21.369203567504883) (296,21.301082611083984)* (1387,20.947566986083984)* (924,20.58300018310547)* (2791,20.472850799560547) (1193,20.32843017578125) (1,20.24785614013672)* (750,19.814464569091797)* (919,19.798419952392578)* (1265,19.731338500976562) (912,19.17497444152832)* (1222,18.677928924560547)* (1220,18.46448516845703)* (1225,18.45766830444336) (1610,18.310775756835938) (1206,18.27113914489746)
4733: (260,17.829641342163086)* (1210,17.201541900634766)* (1270,16.0889949798584) (2571,15.703886032104492) (589,15.597062110900879) (1240,15.219125747680664) (110,15.08872127532959) (480,14.929582595825195) (1580,14.866052627563477) (1097,14.480100631713867) (1036,14.312484741210938) (457,14.115447998046875) (356,13.925989151000977) (2000,13.670442581176758) (1214,13.605358123779297) (1,13.602659225463867) (1200,13.436979293823242) (1610,13.37363338470459) (593,13.271915435791016) (2628,13.070199012756348)*
4734: (608,18.051082611083984)* (1198,17.658031463623047) (593,17.5690975189209) (1193,16.270214080810547) (296,16.131528854370117)* (541,15.784280776977539)* (50,15.395824432373047)* (1240,15.246684074401855) (1136,15.143543243408203) (1213,15.068792343139648) (1270,14.93722915649414)* (2762,14.818693161010742)* (908,14.695119857788086)* (1304,14.591094970703125) (1225,14.543668746948242) (2396,14.42689037322998)* (110,14.140409469604492) (1259,14.091543197631836) (1200,14.087051391601562) (1208,13.800329208374023)
4735: (593,17.843994140625) (527,16.834901809692383) (318,16.446880340576172) (1196,16.07159423828125) (1198,16.046077728271484) (1193,16.03583526611328) (1221,15.807706832885742)* (912,15.260835647583008) (2997,15.151434898376465) (2762,14.49134635925293) (2396,14.268013000488281) (1225,14.244815826416016) (908,14.17115592956543) (541,13.777750015258789) (919,13.742063522338867) (1247,13.713724136352539) (750,13.513153076171875) (1214,13.468482971191406) (2571,13.44974136352539) (110,13.431795120239258)
4736: (296,22.21062469482422)* (2396,19.13551139831543) (1198,18.442415237426758) (1193,18.314571380615234) (1704,18.17711067199707) (260,18.03321075439453) (356,17.34016990661621) (1197,17.256332397460938) (457,17.190837860107422) (2324,16.63534927368164) (589,16.550443649291992) (1225,16.310476303100586) (2599,16.020105361938477) (1210,15.893423080444336) (34,15.850896835327148) (1,15.729597091674805) (912,15.569242477416992) (47,15.556337356567383)* (1270,15.446666717529297) (1784,15.061094284057617)
4737: (260,17.014469146728516) (1198,16.963926315307617) (608,16.93762969970703) (858,16.860836029052734) (1197,16.484603881835938) (593,16.118671417236328) (2858,15.785537719726562) (1259,15.423940658569336) (1136,15.346711158752441) (527,15.231679916381836) (1193,15.164965629577637) (296,15.123059272766113) (1617,15.097203254699707) (318,15.094968795776367) (1221,14.994327545166016) (1225,14.874366760253906) (2791,14.732226371765137) (2804,14.641416549682617) (1265,14.637450218200684) (2028,14.62248420715332)
4738: (858,17.966386795043945) (1197,17.03752326965332)* (1270,16.842647552490234) (593,16.60239601135254) (919,16.593481063842773) (527,16.272079467773438) (1304,16.035072326660156) (608,15.973304748535156)* (1240,15.862432479858398) (2858,15.479740142822266) (318,15.425909042358398) (1221,15.362079620361328) (1214,15.360851287841797) (1193,15.231801986694336) (110,15.230447769165039) (1617,15.033488273620605) (589,15.005455017089844) (1136,14.969799041748047) (2396,14.955717086791992) (1225,14.917926788330078)
4739: (2028,17.308290481567383) (110,16.701608657836914) (593,16.609745025634766) (1197,16.430801391601562) (2858,16.397628784179688) (356,16.284679412841797) (2571,16.01561164855957)* (2762,15.605642318725586) (589,15.414201736450195) (480,14.95780086517334) (608,14.935145378112793) (1580,14.685012817382812) (1097,14.64492130279541) (858,14.353535652160645) (296,14.144879341125488) (1259,14.004631996154785) (1617,13.860605239868164) (1307,13.643827438354492) (50,13.594795227050781) (2000,13.504623413085938)
4740: (356,12.658672332763672) (318,10.999887466430664) (1265,10.998355865478516) (1270,10.599746704101562) (110,10.542346954345703) (593,10.538485527038574) (1198,10.522462844848633) (1197,10.405180931091309) (527,10.39097785949707) (1784,10.37548828125) (457,10.291364669799805) (2918,10.129924774169922) (2000,10.129350662231445) (2396,10.08286190032959) (1,10.028785705566406) (1210,9.881023406982422) (1196,9.846010208129883) (1968,9.842720031738281) (1393,9.790020942687988) (539,9.675064086914062)*
4741: (608,14.591808319091797)* (858,14.55447769165039)* (593,14.202730178833008) (260,14.135843276977539) (1196,13.744897842407227) (1617,13.468265533447266)* (527,13.221160888671875) (2028,13.114070892333984) (318,13.009756088256836) (1193,12.753691673278809) (1197,12.444597244262695) (2997,12.434890747070312) (1136,12.061838150024414) (912,11.921506881713867) (2762,11.673284530639648) (2571,11.560585021972656) (1214,11.539167404174805) (1210,11.522668838500977) (2396,11.399341583251953) (1270,11.394728660583496)
4742: (2858,21.718914031982422) (318,19.45421600341797) (2028,19.40716552734375) (527,19.2833251953125) (1617,19.276599884033203) (260,18.70998764038086) (1196,18.501266479492188) (1198,18.426841735839844) (1193,17.189346313476562) (1221,17.030778884887695) (1197,16.895526885986328) (110,16.854398727416992) (2571,16.79905128479004) (2396,16.413896560668945) (589,16.293087005615234) (1265,15.708796501159668) (1270,15.498294830322266) (912,15.456796646118164)* (356,14.731130599975586) (1,14.50329875946045)
4743: (858,12.354711532592773) (912,11.85450267791748) (1198,11.187822341918945) (608,11.115823745727539) (260,11.10760498046875) (527,11.048633575439453) (919,11.047552108764648) (1193,11.004325866699219) (1196,10.800820350646973) (593,10.774712562561035) (1221,10.681610107421875) (1304,10.629636764526367) (1225,10.621912002563477) (1247,10.478727340698242) (908,10.269133567810059) (318,10.231382369995117) (1230,10.218328475952148) (1617,10.101890563964844) (2028,9.956626892089844) (904,9.951690673828125)
4744: (593,16.04296112060547) (608,15.813409805297852) (527,15.572854042053223) (2028,15.310630798339844) (318,15.163113594055176) (1197,15.042633056640625) (1617,14.542098999023438) (1193,14.468660354614258) (1270,14.341316223144531) (919,14.17540168762207) (2396,14.145029067993164) (1221,14.074369430541992) (296,14.072308540344238) (2762,13.727746963500977) (110,13.652883529663086) (1136,13.591504096984863) (1097,13.55765151977539) (1304,13.47700309753418) (1259,13.469292640686035) (50,13.396141052246094)
4745: (593,19.672313690185547) (318,19.38070297241211) (2028,19.20873260498047) (1198,18.813072204589844) (608,18.645469665527344) (110,17.561080932617188) (296,17.505102157592773) (356,17.41502571105957) (858,17.39137077331543) (1265,17.352785110473633) (2762,17.12513542175293) (1270,17.058761596679688) (1617,16.91278076171875) (2571,16.48632049560547) (457,16.4472713470459) (1,16.34754180908203)* (1259,16.038944244384766) (1213,15.902584075927734) (589,15.85269546508789) (1097,15.542237281799316)
4746: (2028,17.299076080322266)* (593,17.030364990234375) (318,17.010189056396484) (527,16.565269470214844) (2858,16.481529235839844) (1196,15.6211519241333) (608,15.597533226013184) (260,15.534626007080078) (2762,15.406517028808594) (2396,15.110648155212402) (457,15.034530639648438) (1210,14.83897590637207) (1197,14.823150634765625) (296,14.7012939453125) (1265,14.678165435791016) (2571,14.65068531036377) (858,14.343544006347656) (1617,14.31307601928711) (1270,14.24312686920166) (589,14.156373977661133)
4747: (2028,18.027616500854492) (1210,17.291854858398438)* (589,17.10020637512207)* (356,16.473587036132812) (1610,15.897342681884766)* (318,15.797425270080566) (2762,15.257963180541992)* (2858,14.942996978759766) (1,14.71235466003418) (1240,14.626054763793945)* (1265,14.51701545715332) (2916,14.094008445739746)* (1097,13.806142807006836) (2396,13.723475456237793) (858,13.245952606201172)* (50,13.165820121765137) (1617,13.115711212158203) (1259,12.777624130249023) (1784,12.53387451171875)* (3147,12.512826919555664)
4748: (1210,22.660675048828125) (110,22.58603286743164) (2396,22.543045043945312)* (1,21.642375946044922)* (457,21.30581283569336) (296,21.080102920532227) (2571,20.98727798461914) (1307,20.788394927978516)* (50,20.133886337280273) (1240,19.560020446777344) (1193,19.466602325439453) (480,19.4317626953125) (1213,19.275514602661133) (2000,19.15634536743164)* (912,19.134248733520508)* (2804,19.030418395996094) (2791,18.89862060546875) (1221,18.850597381591797)* (1961,18.57513999938965) (1079,18.260684967041016)
4750: (260,20.34772491455078) (1197,20.26961898803711)* (318,20.05731773376465) (527,19.402116775512695) (2858,19.288230895996094) (110,19.2679443359375) (2396,18.609943389892578) (608,18.494274139404297) (457,18.030729293823242) (1307,17.947336196899414) (2571,17.873920440673828) (858,17.613285064697266) (589,17.38544464111328)* (1291,17.068313598632812)* (480,16.835275650024414)* (1617,16.705883026123047) (34,16.664966583251953) (2716,16.589092254638672)* (1240,16.562307357788086) (1610,16.35369110107422)
4751: (2858,15.623598098754883) (593,12.884246826171875) (318,12.745075225830078) (608,12.736732482910156) (2762,12.711000442504883) (296,12.177440643310547) (527,12.13170337677002) (1617,11.686147689819336) (2028,11.526209831237793) (50,11.462313652038574) (2396,11.44310188293457) (1213,10.87789249420166) (2599,10.442108154296875) (2959,10.25190544128418) (1704,10.134891510009766) (858,10.012043952941895) (3578,9.801687240600586) (1193,9.746315002441406) (110,9.707010269165039) (2324,9.434504508972168)
4753: (1198,15.463470458984375) (1196,15.321407318115234) (858,15.08497428894043) (593,15.080076217651367) (527,14.790985107421875) (2858,14.70151424407959) (2028,14.671432495117188) (608,14.636207580566406) (318,14.431659698486328) (1197,13.913918495178223)* (1210,13.597801208496094) (1617,13.45257568359375) (2396,13.274540901184082) (110,13.170446395874023) (296,13.020566940307617) (1221,12.900312423706055) (919,12.867485046386719) (2762,12.78365421295166) (1097,12.674884796142578) (1304,12.620426177978516)*
4754: (260,18.756567001342773) (356,16.42266273498535) (593,16.238021850585938) (1240,16.18088722229004) (110,15.959465026855469) (2000,15.928993225097656)* (589,15.731134414672852) (318,15.697439193725586) (2571,15.567551612854004) (858,15.393350601196289) (2797,15.374320030212402)* (2858,15.330718040466309) (1136,15.29592514038086) (527,15.254839897155762) (608,15.19046688079834) (1079,14.94157600402832)* (1580,14.932350158691406) (457,14.777425765991211) (1214,14.721212387084961) (3421,14.701374053955078)
4755: (2858,14.314373016357422) (527,13.327642440795898) (318,13.290412902832031) (608,13.015113830566406) (2396,12.685580253601074)* (2762,12.644505500793457) (1617,11.829296112060547) (1198,11.63338851928711) (296,11.549055099487305) (260,11.391336441040039) (1193,11.388089179992676) (1196,11.366981506347656) (2997,11.13345718383789) (50,10.978385925292969) (1225,10.934810638427734) (1213,10.847709655761719) (1197,10.737007141113281) (110,10.711579322814941) (356,10.645915985107422) (912,10.614279747009277)
4756: (2858,13.484676361083984) (318,12.14919662475586) (593,11.895737648010254) (2762,11.574481964111328) (527,11.543932914733887) (608,11.32217788696289) (2028,11.075170516967773) (296,10.945720672607422) (2396,10.591197967529297) (1617,10.399662971496582) (50,10.216724395751953) (1704,10.157232284545898) (1213,9.620681762695312) (110,9.498432159423828) (356,9.08914566040039) (3578,8.945898056030273) (2324,8.894027709960938) (3408,8.817721366882324) (3006,8.80002212524414)* (1358,8.764893531799316)
4757: (608,19.837810516357422)* (1617,18.09969711303711) (50,17.56793975830078)* (1213,17.138416290283203) (2762,17.120162963867188)* (1196,15.196346282958984) (110,15.034770965576172) (1265,14.545700073242188) (1197,14.472434997558594) (2571,14.314422607421875) (1358,14.178176879882812) (1089,14.149557113647461) (2324,14.045604705810547) (1259,13.874469757080078) (1225,13.856893539428711) (457,13.48580551147461) (912,13.476980209350586) (589,13.474380493164062) (34,13.45411491394043)* (356,13.451306343078613)
4758: (318,12.272293090820312) (593,11.45595645904541) (2858,11.299166679382324) (2396,11.004968643188477) (2028,11.002052307128906)* (2762,10.96517562866211) (356,10.52476692199707) (608,10.275825500488281) (296,9.732935905456543) (110,9.679704666137695) (150,9.408981323242188) (1393,9.269364356994629)* (1617,9.264963150024414) (1784,9.260319709777832) (1265,9.162452697753906) (457,9.154038429260254) (50,9.126424789428711) (2324,8.971463203430176) (3147,8.906278610229492) (3408,8.771839141845703)
4759: (593,17.75838851928711) (318,17.05130386352539) (527,16.943302154541016) (260,16.717754364013672) (2028,16.68117332458496) (858,16.633880615234375) (1196,16.550405502319336) (296,16.09520149230957)* (1617,16.059093475341797) (1197,15.722540855407715) (50,15.293855667114258) (2762,15.265409469604492) (1265,14.925870895385742) (1193,14.814777374267578) (1213,14.81460189819336) (110,14.734920501708984) (1270,14.731598854064941) (1210,14.611132621765137) (2997,14.455465316772461)* (1221,14.315067291259766)
4760: (260,16.044214248657227) (1196,15.542621612548828) (593,15.369646072387695) (1198,15.242668151855469) (2028,14.935998916625977) (608,14.883453369140625) (858,14.637540817260742) (2571,14.215970993041992) (318,14.07376480102539) (527,14.068578720092773) (589,13.866216659545898) (1197,13.757692337036133) (296,13.702011108398438) (110,13.700823783874512) (50,13.318028450012207) (1240,13.26911449432373) (1270,13.068466186523438) (1214,13.038806915283203) (2396,12.94015121459961) (1221,12.626476287841797)
4761: (608,16.55020523071289) (593,16.456783294677734) (527,15.431154251098633) (1617,15.123918533325195) (2028,14.959453582763672) (50,14.601099967956543) (2762,14.185232162475586) (260,13.304426193237305) (1196,13.147947311401367) (1198,13.147090911865234) (2396,13.121988296508789) (1221,12.957695007324219) (110,12.500930786132812) (1197,12.108280181884766) (2571,12.060062408447266) (1089,11.862874984741211) (912,11.829536437988281) (1225,11.7540283203125) (1265,11.740689277648926) (1704,11.652631759643555)
4762: (608,16.805288314819336) (2858,16.79104995727539) (593,16.389623641967773) (296,15.136364936828613) (2028,14.813993453979492) (912,14.51446533203125)* (260,14.414798736572266) (50,14.129486083984375) (1221,14.07123851776123) (2997,13.635650634765625) (1197,13.539880752563477) (1230,13.181215286254883) (1265,13.158903121948242)* (2762,13.122150421142578)* (1136,12.867345809936523) (923,12.52418327331543)* (1304,12.514877319335938) (34,12.396774291992188)* (110,12.199838638305664) (904,12.198827743530273)
4763: (2858,20.300628662109375)* (593,18.577402114868164) (318,18.184879302978516) (527,17.715194702148438) (296,17.685707092285156) (1617,17.040258407592773) (2028,16.679523468017578) (50,16.539390563964844) (1213,16.16633415222168) (2762,16.163965225219727) (858,15.906959533691406) (2396,15.788270950317383) (1704,14.219905853271484) (1265,14.208898544311523)* (1198,14.071147918701172) (1196,13.96763801574707) (110,13.87827205657959) (260,13.83309555053711) (1221,13.7308931350708) (1197,13.66727066040039)
4764: (2858,16.044591903686523) (1198,15.990701675415039) (260,15.919392585754395) (593,15.878738403320312) (1196,15.744773864746094) (2028,15.629779815673828) (318,15.565942764282227) (527,15.416893005371094) (608,15.063064575195312) (858,14.58719253540039) (1270,14.506780624389648) (1210,14.500831604003906) (110,14.375997543334961) (2762,14.268003463745117) (1265,14.214138984680176) (356,14.106645584106445) (1617,13.838245391845703) (296,13.822505950927734) (2571,13.609107971191406) (1097,13.388965606689453)
4765: (527,20.878170013427734)* (1197,20.02969741821289) (1617,19.143409729003906)* (1210,19.035499572753906)* (1193,19.012025833129883)* (1097,18.24709129333496)* (296,18.210519790649414) (2762,18.167789459228516) (1304,18.164247512817383) (1136,17.770416259765625) (1,17.74808692932129) (1259,17.660179138183594) (356,17.36728286743164) (2571,17.07845687866211) (1213,17.077573776245117)* (2804,16.611204147338867) (2997,16.599220275878906) (1214,16.59381675720215)* (457,16.566543579101562) (2716,16.25564956665039)
4766: (593,10.958703994750977) (608,10.714521408081055) (318,10.61345386505127) (296,10.291680335998535) (1617,10.173072814941406) (527,10.019275665283203) (50,9.815948486328125) (2396,9.62855339050293) (2028,9.409238815307617) (2599,9.376437187194824) (3578,9.069976806640625) (1213,8.924436569213867) (3160,8.710697174072266) (3408,8.629837036132812) (2336,8.43956184387207) (1704,8.373353958129883) (3006,8.197681427001953) (223,8.143442153930664) (2706,8.104848861694336) (2692,8.053860664367676)
4767: (260,12.095357894897461) (1198,11.678336143493652) (1196,11.575006484985352) (2396,11.133790969848633) (593,10.960567474365234) (527,10.909236907958984) (2762,10.835518836975098) (1197,10.751440048217773) (858,10.689918518066406) (1210,10.664058685302734) (318,10.642988204956055) (2028,10.629643440246582) (919,10.602916717529297) (1270,10.415496826171875) (608,10.277862548828125) (1,10.088912963867188) (912,9.951507568359375)* (110,9.848777770996094) (2716,9.648730278015137) (1193,9.6345853805542)
4768: (2028,16.629356384277344)* (356,15.271431922912598) (2396,14.998807907104492) (2762,14.94005012512207) (1704,14.660493850708008) (457,14.31606388092041) (50,14.20496654510498) (1198,13.642112731933594) (1213,13.490747451782227) (2571,13.154460906982422) (1784,13.129305839538574) (1,13.113121032714844) (1197,13.083147048950195) (1196,12.989493370056152) (858,12.916645050048828) (2324,12.787948608398438) (260,12.667997360229492) (1610,12.538387298583984) (34,12.52351188659668) (1393,12.40113639831543)
4769: (260,16.175823211669922)* (1198,14.946069717407227) (1210,14.331932067871094) (1240,13.800788879394531) (1270,13.60953140258789) (1197,13.217933654785156) (589,12.926164627075195) (858,12.7512845993042) (2571,12.718123435974121) (541,12.665124893188477)* (1097,12.542444229125977) (1036,11.703279495239258) (2028,11.670736312866211) (1304,11.660178184509277) (1291,11.638044357299805) (1136,11.49980354309082) (110,11.463768005371094) (1374,11.446443557739258) (2716,11.34066390991211) (1580,11.339445114135742)
4770: (2762,12.85025405883789) (593,12.844541549682617) (318,12.53774356842041) (527,12.332622528076172) (608,12.323702812194824) (2028,12.209415435791016) (260,12.20572280883789) (1196,11.906698226928711) (1198,11.861246109008789) (2997,11.748252868652344) (1617,11.536003112792969) (1197,11.397918701171875) (858,11.31661319732666) (296,11.278108596801758)* (1210,11.002530097961426) (110,10.966060638427734) (50,10.84675407409668) (1265,10.706578254699707) (2571,10.696728706359863) (1270,10.510361671447754)
4771: (318,31.797225952148438) (2028,28.779489517211914)* (1213,28.37664031982422) (2997,26.888917922973633) (2762,26.450292587280273) (1265,25.806087493896484) (1704,25.39601707458496)* (1197,24.511335372924805) (2324,24.2891845703125)* (1221,24.093692779541016) (356,23.756380081176758) (34,23.46246910095215) (2599,22.879005432128906) (1307,22.75971221923828) (457,22.3477783203125) (1394,21.952747344970703) (2571,21.93087387084961) (1,21.88452911376953) (3006,21.814380645751953) (1136,21.705480575561523)
4772: (858,17.878538131713867) (260,17.166255950927734) (1198,16.87445640563965)* (912,16.698055267333984)* (593,16.279203414916992) (527,16.213029861450195) (1193,15.84341049194336) (2858,15.779577255249023) (1221,15.424320220947266) (1304,15.098396301269531) (2028,15.039700508117676) (1247,14.697366714477539) (908,14.684735298156738)* (2396,14.533546447753906)* (1136,14.518275260925293) (296,14.352684020996094) (904,14.128458023071289)* (923,13.941763877868652) (1213,13.874347686767578) (1210,13.867448806762695)
4773: (318,16.267925262451172)* (110,16.079261779785156) (2858,16.01572036743164) (457,15.103120803833008)* (2571,14.731952667236328) (1198,14.629518508911133)* (1210,14.199544906616211) (260,14.141809463500977) (1196,14.125303268432617) (608,14.094110488891602) (480,13.841815948486328) (296,13.674320220947266) (1704,13.673042297363281) (1610,13.627849578857422) (1,13.495816230773926) (1197,13.40492057800293) (1617,13.236490249633789) (50,13.114644050598145) (1580,13.023710250854492) (3578,12.584880828857422)*
4774: (608,23.077411651611328)* (527,21.77698516845703) (50,20.977710723876953)* (1213,19.90764045715332)* (589,19.252338409423828)* (2396,18.6279296875) (457,18.500572204589844)* (1210,18.297687530517578) (1193,18.108930587768555) (1265,17.723987579345703) (356,17.405155181884766) (1704,17.323558807373047) (1259,17.083276748657227) (1270,17.041061401367188) (1358,16.614017486572266) (1,16.318599700927734) (480,16.218969345092773) (1610,15.97545051574707) (1225,15.968889236450195) (1136,15.948944091796875)
