userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (595,8.45337200164795)* (364,7.968813896179199) (318,6.3431396484375) (34,6.189698696136475) (593,6.1074299812316895) (2081,6.043560981750488) (2078,5.384310722351074) (2687,5.372585296630859) (1198,5.3610663414001465) (2096,5.3200554847717285) (110,5.2640767097473145) (1907,5.15600061416626)* (2085,5.137535572052002) (2087,5.104642868041992) (1282,5.074392795562744) (2080,5.072317123413086) (1210,5.028654098510742) (1196,4.951448440551758) (3751,4.919098854064941) (2858,4.680999279022217)
5871: (260,5.523707389831543)* (527,5.466793060302734)* (318,5.301997184753418) (593,5.242802619934082)* (1196,4.77836275100708) (912,4.71999454498291) (2571,4.716287612915039)* (50,4.711423873901367) (2692,4.6962409019470215) (608,4.653921127319336) (1704,4.632711887359619) (2997,4.547483444213867) (58,4.285894870758057)* (1193,4.225072383880615) (919,4.155945777893066) (858,4.087976932525635) (1198,4.033653259277344) (1225,3.9524247646331787) (32,3.91345477104187) (1094,3.878045082092285)
5872: (3578,7.554601669311523)* (2997,6.899032115936279)* (110,6.860386371612549) (2396,6.148895263671875)* (2571,5.992136478424072)* (593,5.747399806976318) (589,5.631143093109131)* (1210,5.621385097503662) (527,5.436464309692383) (2683,5.429054260253906) (296,5.408536434173584) (608,5.354577541351318) (2599,5.172032356262207) (1196,5.1106390953063965) (1198,5.042868614196777) (3408,5.031121253967285) (1617,4.983414173126221) (3753,4.952696800231934) (2692,4.871759414672852) (3623,4.8177714347839355)
5873: (2571,7.425482749938965)* (1210,6.377608776092529)* (1196,5.768667221069336) (480,5.697329521179199) (2028,5.526417255401611)* (2916,5.514419078826904) (2628,4.763220310211182) (780,4.636364936828613) (1527,4.469231128692627) (1356,4.462604522705078) (1580,4.432462692260742) (1214,4.279796123504639)* (733,4.113430976867676) (1374,4.105868816375732) (1573,3.954524517059326) (377,3.954375743865967) (1370,3.8452088832855225) (1387,3.69543719291687) (349,3.588376998901367) (1917,3.4937944412231445)
5874: (110,6.721038818359375)* (2028,6.443029403686523)* (593,6.332143306732178)* (2571,6.300131320953369)* (1704,6.226534843444824) (260,6.2150492668151855)* (318,5.874304294586182) (608,5.639512538909912)* (3578,5.312620639801025) (1610,5.213211536407471)* (50,5.085044860839844) (1358,4.708198547363281) (1183,4.7075514793396) (778,4.602200031280518) (2762,4.578121185302734)* (912,4.52589225769043)* (1221,4.483081340789795) (1291,4.477480888366699) (47,4.43888521194458) (2692,4.431731224060059)
5875: (2571,8.863497734069824)* (260,7.644756317138672)* (2858,7.091628074645996)* (541,7.068213939666748) (1198,6.6516594886779785)* (608,6.289828777313232)* (527,5.8832316398620605) (457,5.800271034240723) (2028,5.7848663330078125)* (480,5.769707202911377) (1580,5.71959114074707) (318,5.446391582489014)* (1200,5.42774772644043)* (1193,4.9978861808776855) (1610,4.779569149017334) (750,4.6985979080200195)* (1127,4.595396518707275) (1206,4.590217113494873)* (47,4.437132835388184)* (1089,4.4265217781066895)
5876: (1198,8.732831001281738)* (589,7.407968044281006) (1240,7.002374172210693) (2571,6.623148441314697) (110,6.422053337097168) (480,6.389853477478027) (2028,5.8268890380859375) (1610,5.401426315307617) (1197,5.28863525390625) (1214,5.271049976348877) (1221,5.200061321258545) (1580,4.94268798828125) (2858,4.707117557525635) (2000,4.599987506866455) (1200,4.57792854309082) (377,4.544323921203613) (1954,4.532009124755859) (2916,4.407538890838623) (2628,4.31357479095459) (1304,4.206971645355225)*
5877: (2858,6.143415451049805) (2355,5.945268630981445) (2683,5.691003322601318) (2762,5.657685279846191)* (2997,5.385374546051025) (3793,5.298874855041504) (3578,5.152625560760498) (223,5.149107456207275) (2706,5.1120219230651855) (260,4.874785423278809) (2599,4.722108364105225) (3175,4.714565753936768) (2959,4.562803268432617) (1127,4.229262351989746) (1210,4.150639057159424) (2395,4.028124809265137) (3081,3.9707674980163574) (3203,3.9515774250030518) (2571,3.8956735134124756) (968,3.8423402309417725)
5878: (17,6.134761810302734) (2501,5.366176605224609)* (1271,4.764918327331543) (2336,4.744430065155029)* (3176,4.610813617706299) (3071,4.526033878326416)* (314,4.5120086669921875) (3418,4.417962074279785) (1960,4.228514671325684) (1269,4.191044330596924)* (357,4.1694111824035645) (3148,4.1610517501831055) (2739,4.130134105682373) (1249,4.076504707336426) (3512,4.06107234954834) (2321,4.030407428741455) (342,4.013054370880127) (2359,3.99105167388916)* (2745,3.9563066959381104)* (1680,3.9190049171447754)
5879: (589,6.549206256866455) (260,6.162372589111328)* (1036,5.901874542236328) (457,5.697736740112305) (1196,5.525097370147705) (110,5.2449445724487305) (480,4.86448860168457) (733,4.2330756187438965)* (377,4.213481426239014) (2028,4.091152667999268) (2353,3.9881231784820557) (2947,3.960933208465576)* (2628,3.9336347579956055) (349,3.921680212020874) (380,3.9102792739868164) (1275,3.760669708251953)* (3702,3.5486769676208496) (2000,3.5288212299346924) (3256,3.5264973640441895) (1374,3.4983930587768555)
5880: (2571,6.301212310791016)* (2997,5.863562107086182)* (1288,5.719065189361572)* (223,5.571204662322998) (2108,5.315378665924072)* (1215,5.243602752685547) (1079,5.159668445587158) (3052,4.921656608581543)* (1396,4.894679546356201) (2692,4.885044574737549) (1060,4.866136074066162) (1580,4.784463405609131)* (1617,4.75459623336792)* (3108,4.726240158081055)* (1,4.657498359680176)* (440,4.576023101806641) (543,4.562745094299316) (2321,4.525450706481934) (1639,4.44865083694458) (50,4.447429656982422)*
5881: (11,6.873023509979248) (110,6.506993293762207) (480,6.491474151611328) (2396,6.417637348175049) (1569,6.379578113555908) (2671,6.135873317718506)* (440,6.131005764007568) (266,6.106943130493164) (2858,5.977184295654297) (1777,5.96683931350708) (2321,5.648824214935303)* (7,5.3988847732543945) (1721,5.385293006896973) (2336,5.293888092041016) (1393,5.098154544830322) (141,5.055968761444092) (62,5.046756744384766) (1704,5.03330135345459)* (2724,4.9723591804504395)* (1641,4.960696697235107)
5882: (1214,7.262139797210693) (1200,6.64754056930542)* (541,6.494933605194092)* (1198,5.959671497344971) (1374,5.7968950271606445)* (2858,5.7707438468933105) (1097,5.644129276275635) (3471,5.639090538024902) (2028,5.467115879058838) (110,5.403294086456299) (2529,5.1759161949157715) (858,5.088457107543945) (2628,5.085702896118164) (1127,5.0633063316345215) (3702,4.810559272766113) (1584,4.764260768890381) (32,4.6625237464904785) (3175,4.62143611907959) (750,4.557473659515381) (1376,4.520822525024414)
5883: (2706,5.691135406494141) (913,5.100917339324951) (2694,4.605851173400879) (2688,4.484545707702637) (2707,4.240523338317871) (2605,4.187440395355225) (2959,4.177001953125) (1093,4.045910835266113) (2716,3.985826253890991) (3176,3.829530954360962) (2976,3.819096326828003) (2396,3.710055351257324) (3005,3.694705009460449) (785,3.5765914916992188) (2598,3.4742681980133057) (2712,3.4574649333953857) (1911,3.445425033569336) (2686,3.444486141204834) (2336,3.25797963142395) (3543,3.0447683334350586)
5884: (1214,7.175323486328125) (2916,5.566188335418701) (32,5.229190826416016) (1527,5.119311809539795) (3703,5.0486979484558105) (3702,5.047021865844727) (1374,5.045671463012695) (1580,4.532485008239746) (3527,4.5241618156433105) (1253,4.452791213989258) (1215,4.45189905166626) (3265,4.248103618621826) (480,4.239943504333496) (2968,4.074896335601807) (457,4.002567291259766) (2985,3.9734714031219482) (858,3.957658290863037) (1921,3.894155502319336)* (1127,3.812788248062134) (1252,3.793755292892456)
5885: (2997,6.700100421905518)* (260,5.667834758758545) (1210,5.106314182281494) (2028,5.072450160980225)* (1193,4.936003684997559) (3160,4.871016979217529) (589,4.846224784851074)* (3176,4.845808029174805) (480,4.799805641174316) (527,4.74766731262207) (110,4.739602565765381) (296,4.546689510345459) (1198,4.476595401763916) (1252,4.39830207824707) (2692,4.344027996063232) (318,4.24235200881958) (3753,4.190988540649414) (3897,4.034487724304199) (47,3.992515802383423) (3408,3.898447275161743)
5886: (608,6.5940141677856445)* (1,6.406785011291504)* (110,6.021768569946289)* (34,5.852102756500244) (2692,5.723217487335205) (318,5.535172462463379)* (1188,5.494985580444336) (1210,5.477134704589844) (1079,5.3904924392700195)* (1617,5.3904242515563965)* (3751,5.323451042175293)* (1265,5.315316677093506) (3793,5.022136211395264) (750,5.020838737487793) (1223,5.004952907562256)* (1259,4.972840309143066) (3578,4.820416450500488) (1222,4.786012172698975) (595,4.705134868621826)* (1172,4.698027610778809)
5887: (364,6.767021656036377) (588,6.728133201599121) (2396,6.4222307205200195) (594,6.339094161987305) (527,6.160619735717773) (2762,5.965764045715332) (2080,5.810049057006836) (2355,5.7489728927612305) (1022,5.638164520263672)* (1270,5.63814640045166) (2078,5.634868144989014) (260,5.471177577972412) (2858,5.265380382537842) (3751,5.100859642028809) (2087,5.067564487457275) (1704,5.034524440765381) (1029,4.967426300048828) (2028,4.951315879821777) (1148,4.857953071594238) (1198,4.7068891525268555)
5888: (1,7.302129745483398)* (910,6.74682092666626)* (1230,6.5348992347717285)* (912,6.4210591316223145)* (34,6.303342819213867)* (1784,6.2444748878479)* (2599,5.9316301345825195) (39,5.761285781860352)* (1294,5.758044719696045) (3421,5.5999064445495605)* (2355,5.533859729766846)* (1079,5.526899337768555)* (899,5.486267566680908)* (2289,5.424816608428955)* (1923,5.412198543548584) (2918,5.212212562561035)* (1270,5.162906646728516)* (3253,5.159243583679199) (1394,5.014616012573242) (2321,4.969376564025879)*
5889: (2858,7.275599479675293) (910,6.741045951843262)* (1265,6.423944473266602) (1307,6.389149188995361) (34,6.355424880981445) (2997,6.256802082061768)* (1394,6.0417561531066895) (1294,5.883942604064941) (913,5.827523708343506) (1259,5.783574104309082)* (2300,5.7120513916015625) (527,5.690194129943848) (1276,5.662577152252197)* (858,5.659041881561279) (1079,5.617947101593018) (1270,5.545184135437012) (260,5.3801774978637695)* (593,5.16627311706543) (908,5.12196159362793) (1196,5.090926647186279)*
5890: (1079,4.59790563583374) (527,4.596769332885742) (1307,4.593225002288818) (3361,4.488501071929932) (3543,4.476637363433838)* (1580,4.364454746246338) (3359,4.331714630126953)* (1259,4.27200984954834) (1198,4.217953205108643) (480,4.191565990447998) (1292,4.156438827514648) (3424,4.101608753204346) (1293,4.0745768547058105) (110,4.028533458709717) (1090,4.019146919250488) (2973,4.013237953186035)* (2352,3.974332094192505) (1394,3.950014352798462)* (1263,3.9473376274108887)* (3072,3.937652111053467)
5891: (2605,9.55069351196289)* (3203,8.93419361114502) (2881,8.918697357177734) (223,8.463052749633789)* (2710,8.204795837402344) (2355,7.989235877990723) (2433,7.529066562652588)* (3578,7.328911781311035) (3219,7.282522201538086) (2712,6.909356594085693) (2987,6.790965557098389) (2763,6.7529144287109375) (3623,6.689731597900391) (3408,6.607056617736816) (3298,6.605715751647949)* (1911,6.5862956047058105) (2840,6.333595275878906) (2580,6.32340145111084)* (3174,6.051035404205322) (2976,5.994075775146484)
5892: (924,7.851785182952881)* (541,6.993460655212402)* (923,5.228804111480713)* (912,5.176832675933838) (904,4.829683780670166)* (2010,4.605767726898193) (1653,4.548144340515137)* (1965,4.298305511474609) (2664,4.268449783325195) (1270,4.085700511932373) (1527,4.010932922363281) (1952,3.9581923484802246) (903,3.8892228603363037) (1748,3.8516523838043213) (1301,3.767280340194702) (1207,3.6327168941497803) (1198,3.369150400161743) (3134,3.357832908630371) (1356,3.3445382118225098) (2186,3.297960042953491)
5893: (1641,6.237095355987549) (357,6.124722957611084) (2599,6.1150736808776855) (39,6.006632328033447) (1079,5.928397178649902) (745,5.635869026184082) (1188,5.595917224884033) (2108,5.480558395385742) (1288,5.4594292640686035)* (497,5.333237648010254)* (235,5.2657318115234375) (1500,5.0964837074279785) (1307,5.083439350128174) (440,5.078547954559326) (2300,4.919277191162109) (2997,4.888803005218506) (1394,4.657779693603516) (1244,4.6159186363220215) (1077,4.612300872802734)* (1197,4.498138427734375)
5894: (110,7.338233947753906) (2028,6.820971488952637)* (3681,6.8061676025390625) (2401,6.468407154083252) (266,5.706371307373047) (3074,5.640819072723389) (2944,5.541699409484863) (589,5.515463352203369) (6,5.115909099578857) (1304,4.918824195861816)* (161,4.906878471374512) (1283,4.870391368865967) (1036,4.756791591644287) (1597,4.684811115264893) (1370,4.682137966156006) (3365,4.527431488037109)* (996,4.429248332977295) (3682,4.420595645904541) (1953,4.415188312530518) (3366,4.383011341094971)
5895: (47,5.1823530197143555) (296,4.967616081237793) (1729,4.619069576263428) (6,4.032458782196045) (293,4.0312371253967285) (1625,3.9697482585906982) (1805,3.8740978240966797) (1645,3.7544703483581543) (3210,3.701669931411743) (866,3.652156352996826) (16,3.619605779647827) (1466,3.562462568283081) (1227,3.5559113025665283) (1343,3.4131696224212646) (1179,3.3853585720062256)* (1589,3.348677396774292) (1500,3.311943769454956) (2000,3.294468402862549) (3424,3.2348744869232178) (2076,3.231916666030884)
5896: (3052,6.088033676147461) (2395,5.896352767944336) (1784,5.733530521392822) (1641,5.611830711364746) (141,5.578114032745361) (2599,5.48994255065918) (500,5.205078601837158) (3253,5.021660327911377) (3175,4.860998630523682) (1580,4.849754810333252) (223,4.772200107574463)* (2759,4.761617183685303) (551,4.676023483276367) (2997,4.579145908355713) (1883,4.480351448059082) (1923,4.465811252593994) (1265,4.423679351806641) (1513,4.403468132019043) (3174,4.3862199783325195) (2706,4.376927852630615)
5897: (3516,3.983731746673584)* (2605,3.8688573837280273) (3115,3.840026617050171) (3125,3.709902763366699) (3606,3.4358367919921875) (2976,3.4016735553741455) (3145,3.3997952938079834) (3649,3.3811874389648438) (2247,3.2809336185455322) (345,3.2538018226623535) (2390,3.2201597690582275) (3548,3.164012908935547) (2996,3.161339282989502) (2683,3.1012682914733887) (3608,3.0760698318481445) (3005,3.0602166652679443) (2907,3.0383124351501465) (2337,3.0049166679382324) (3174,2.808335781097412) (1513,2.7968852519989014)
5898: (2762,8.128507614135742) (2599,6.688676834106445) (2706,6.193528652191162) (2683,5.933905601501465) (223,5.819241523742676) (2987,5.677706718444824) (2336,5.500200271606445)* (3114,5.494195461273193) (2692,5.403791904449463) (2959,5.398177146911621) (2908,5.149393558502197) (1617,4.755939483642578) (3578,4.724452495574951) (3175,4.673763751983643) (2763,4.5359930992126465) (2395,4.515559673309326) (1127,4.463086128234863) (1210,4.439126014709473) (858,4.4131598472595215) (2686,4.278663635253906)
5899: (3147,3.2104129791259766) (2959,2.8806545734405518) (2687,2.7090539932250977) (364,2.58396577835083) (1097,2.551612615585327) (2000,2.5329346656799316) (454,2.4679858684539795) (3508,2.4230995178222656) (2987,2.4121501445770264) (590,2.392458200454712) (3448,2.3606412410736084) (2470,2.3022725582122803) (1246,2.2685282230377197) (1270,2.2546191215515137) (1663,2.238553285598755) (2628,2.1862189769744873) (553,2.181170701980591) (1333,2.1673483848571777) (3360,2.1522200107574463) (3639,2.1519815921783447)
5900: (2333,5.098816394805908) (1635,5.014195919036865) (2712,4.7437663078308105) (1041,4.701098442077637) (515,4.607030868530273) (778,4.549205780029297) (306,4.505321502685547) (1952,4.490562915802002) (3260,4.3290228843688965) (1094,4.296561241149902) (2336,4.2921671867370605) (1228,4.154660701751709) (36,4.145773887634277) (3246,4.1428632736206055) (535,4.1097259521484375)* (1280,3.993555784225464) (2442,3.855710744857788) (1611,3.8015081882476807) (2427,3.7911148071289062) (1678,3.7666821479797363)
5901: (260,5.597322463989258) (318,5.3195061683654785) (527,5.187239170074463) (2028,5.1164469718933105) (1198,4.840505123138428) (608,4.679059982299805) (2762,4.616840362548828) (593,4.531014442443848) (480,4.405265808105469) (2571,4.210274696350098) (1097,4.148594379425049) (2396,4.112728595733643) (110,3.9611241817474365) (1193,3.9323372840881348) (858,3.909893274307251) (1197,3.884573459625244) (589,3.829418659210205) (2997,3.807061195373535) (3006,3.7704052925109863) (1704,3.7285101413726807)
5902: (260,6.3018012046813965) (1947,5.4098944664001465) (2396,4.755859851837158) (1210,4.703373908996582) (2858,4.57187557220459) (898,4.442777633666992) (919,4.377462863922119) (916,4.275563716888428) (904,4.13044548034668) (903,4.0635552406311035) (902,4.051051616668701) (945,4.049615859985352)* (1214,3.974337339401245) (913,3.9606285095214844) (2941,3.906674385070801) (858,3.8953163623809814) (1196,3.8705761432647705) (3097,3.8261990547180176) (2565,3.7207553386688232) (265,3.616182327270508)
5903: (3114,7.214310646057129) (2916,6.472174644470215) (2762,6.407123565673828) (1356,6.070594787597656)* (3175,5.871331214904785) (1198,5.368213176727295) (593,5.2464799880981445) (318,4.960114002227783) (2858,4.957418918609619) (3578,4.869058132171631) (3793,4.8218889236450195) (356,4.728855609893799) (2396,4.688518047332764) (2355,4.675654411315918) (1240,4.640056133270264) (364,4.623589992523193) (1573,4.595678329467773)* (1265,4.592228889465332)* (380,4.582799434661865) (2353,4.5147576332092285)
5904: (2858,8.442684173583984) (2762,6.349735736846924) (260,5.317120552062988) (2959,5.284384250640869) (541,5.1064958572387695) (924,4.901384353637695) (1210,4.900800704956055) (2571,4.840190887451172) (593,4.711507797241211) (608,4.611693859100342) (1214,4.595675468444824) (1127,4.452603340148926) (2683,4.296605587005615) (1617,4.239286422729492) (2706,4.128076076507568) (296,3.9881398677825928) (858,3.987920045852661) (223,3.906031608581543) (1206,3.9032065868377686) (3578,3.847285509109497)
5905: (1270,6.870725631713867) (2664,5.494778156280518)* (1253,5.300659656524658) (2455,5.1797776222229) (2662,5.096962928771973) (1265,5.075645446777344) (2288,5.062405586242676)* (3552,4.970803260803223) (2648,4.959174633026123)* (1214,4.94450044631958) (1982,4.8962721824646) (356,4.881922721862793) (1784,4.85749626159668) (3175,4.7876877784729) (1077,4.5727033615112305) (2918,4.499329090118408) (2780,4.441547393798828) (2011,4.4228010177612305) (1350,4.4190993309021) (1924,4.3431549072265625)
5906: (527,9.300459861755371) (2858,8.772897720336914) (296,8.02768611907959) (2396,7.422591686248779) (356,6.390372276306152) (1,6.321222305297852) (457,6.248086929321289)* (1213,6.183119297027588) (858,5.857439994812012) (1259,5.828949928283691) (904,5.699578285217285)* (110,5.695296287536621)* (2571,5.349605083465576) (1193,5.325229644775391)* (47,5.243473529815674) (1358,4.974422931671143) (1089,4.9693284034729) (480,4.806820392608643) (1610,4.705561637878418)* (1219,4.605399131774902)
5907: (904,5.399246692657471)* (930,5.096086502075195) (903,5.089693546295166) (913,4.840296268463135) (1252,4.725525856018066) (1617,4.569152355194092) (1284,4.568948745727539) (912,4.542910099029541) (3435,4.531525611877441) (910,4.217714309692383) (924,4.185389995574951) (916,4.125961780548096) (951,4.069270610809326) (928,4.0385589599609375) (942,3.9678969383239746) (1269,3.839367151260376) (955,3.744809150695801) (933,3.7025105953216553) (1086,3.6793062686920166) (1248,3.6713216304779053)
5908: (110,9.7893705368042)* (1036,8.553949356079102)* (589,8.312813758850098) (2115,7.427521228790283)* (2916,6.488234043121338) (356,6.305705547332764)* (1270,6.205426216125488) (2406,5.975094318389893)* (2001,5.905860900878906)* (1275,5.847924709320068)* (858,5.824130535125732)* (377,5.818171977996826) (380,5.69997501373291)* (3527,5.258836269378662)* (2006,5.150396347045898) (1608,4.9374895095825195) (1073,4.855976581573486) (1,4.846127510070801)* (3639,4.832064628601074) (1287,4.824934959411621)
5909: (1219,8.0691556930542)* (1258,7.172189712524414) (1387,7.052143573760986)* (1345,6.370056629180908) (1278,6.289741039276123) (1350,5.787509918212891) (1321,5.66939640045166) (1193,5.5296735763549805) (2288,5.439582824707031) (2160,5.330854415893555) (1221,5.003929138183594) (858,4.994725227355957) (1994,4.944087028503418) (3499,4.897813320159912) (1347,4.741385459899902) (260,4.695350170135498) (2459,4.652096271514893) (1136,4.606576442718506) (2366,4.589407920837402) (3018,4.573315620422363)
5910: (265,7.275048732757568) (1296,6.771441459655762) (1959,6.221858978271484) (1172,5.727398872375488) (2396,5.694674968719482) (1307,5.388387680053711) (1186,4.961358547210693) (58,4.933791637420654) (1293,4.824619770050049) (509,4.749619483947754) (1131,4.73123025894165) (515,4.644500732421875) (1132,4.5869293212890625) (357,4.567202568054199) (497,4.320045471191406) (1300,4.247127056121826) (314,4.240696907043457) (2312,4.193902015686035) (3526,4.179405212402344)* (1096,4.0939040184021)
5911: (32,7.476491451263428)* (924,6.527600288391113)* (1625,5.79514217376709) (296,5.704812049865723)* (2858,5.515346527099609)* (2692,5.441720485687256) (750,5.33104944229126) (318,5.047484397888184) (1127,5.002375602722168) (29,4.867664337158203) (1252,4.82956600189209) (1206,4.666553497314453)* (1584,4.649832725524902) (1396,4.546844005584717) (1527,4.540210723876953) (1196,4.514117240905762) (741,4.408789157867432) (3793,4.3641462326049805) (1240,4.318752765655518) (1200,4.312594413757324)
5912: (1196,6.596973896026611) (593,6.218816757202148) (2028,5.849393844604492) (1197,5.737803936004639) (110,5.631470203399658) (318,5.618164539337158)* (2716,5.23385763168335)* (356,5.113068580627441) (1036,4.719361782073975) (1610,4.717299938201904) (1704,4.68382453918457) (2918,4.616542816162109) (1097,4.578885555267334) (1240,4.432706356048584) (1721,4.355647087097168) (590,4.3155436515808105) (296,4.255239963531494) (50,4.234776020050049) (858,4.047483444213867) (1214,4.04582405090332)
5913: (296,7.909797191619873) (1704,6.049211502075195) (2028,5.804750919342041) (2858,5.665317535400391) (1358,5.236481666564941) (2329,5.218768119812012) (1617,4.843655586242676)* (1,4.65505838394165) (1923,4.487942218780518) (1060,4.427252769470215) (2959,4.37463903427124) (293,4.3652544021606445)* (2599,4.263639450073242) (2268,4.207965850830078) (2700,4.1925201416015625) (1393,4.189603328704834) (2997,4.148547172546387)* (2706,4.0380778312683105) (25,4.0300397872924805) (1784,3.969954252243042)
5914: (1617,10.7351713180542) (296,8.456649780273438) (2858,7.742164134979248) (1221,7.55935525894165) (593,7.400516986846924) (47,5.6386847496032715) (318,5.636813640594482) (2997,5.619159698486328) (1193,5.535308361053467) (1267,5.441555500030518) (111,5.428515911102295) (2028,5.233766078948975) (912,5.186807632446289) (913,4.951502323150635) (904,4.754390716552734) (1358,4.725129127502441) (2391,4.513708591461182) (3176,4.472928047180176) (1912,4.454244613647461) (3683,4.267673492431641)
5915: (356,9.975015640258789)* (593,7.506782531738281)* (2858,7.167874336242676) (1704,6.82733678817749)* (1517,6.537562847137451) (1580,6.359594345092773) (2762,6.1511006355285645) (1610,5.611778736114502)* (1682,5.589287281036377) (1197,5.5150675773620605)* (1210,5.509851455688477)* (1213,5.4057698249816895)* (1060,5.3539814949035645) (2959,5.228577613830566) (590,5.112608909606934)* (223,5.083103656768799) (2918,5.074373245239258) (1270,5.056885719299316) (1198,4.9734320640563965) (377,4.923073768615723)*
5916: (527,6.6258931159973145) (1278,6.092240810394287) (1265,6.042324066162109) (1270,5.864324569702148)* (34,5.858753204345703) (1219,5.526804447174072) (1704,5.122768402099609) (1358,5.087120056152344) (2804,5.037092685699463) (920,4.998905658721924) (1136,4.96227502822876) (2396,4.910501480102539)* (296,4.858396530151367) (2664,4.829797744750977)* (1340,4.795938014984131) (1213,4.762035846710205) (1294,4.70106840133667) (1,4.6927666664123535) (913,4.327384948730469)* (2716,4.286118030548096)
5917: (1210,8.84535026550293)* (1270,7.698084831237793)* (1197,7.418612957000732)* (480,7.376202583312988)* (457,6.547729015350342)* (2916,6.436248779296875)* (110,5.77022123336792) (2406,5.619499683380127)* (2028,5.499997138977051) (858,5.186548233032227) (1387,5.123328685760498) (1127,4.898108959197998)* (541,4.883852005004883) (2628,4.837574481964111) (1242,4.584713935852051) (2947,4.548459529876709) (1073,4.5387492179870605) (2987,4.487779140472412) (3703,4.4477105140686035) (912,4.421247482299805)
5918: (1193,6.275021076202393) (2858,5.684331893920898) (858,5.655407905578613) (527,5.6193342208862305) (318,5.052056312561035) (608,4.951002597808838)* (260,4.903318405151367) (296,4.880352973937988) (1196,4.850162506103516)* (1214,4.818435192108154) (541,4.762045383453369) (2028,4.617459297180176) (1219,4.596983432769775) (50,4.50223970413208) (1206,4.352797985076904) (1213,4.292637348175049) (1208,4.213951587677002) (589,4.138738632202148) (1617,4.109374046325684) (924,4.064640998840332)
5919: (2683,9.951741218566895) (1093,6.342859268188477)* (2707,6.308523654937744) (2541,6.298489570617676) (2959,6.2456865310668945) (3005,5.912629127502441) (2572,5.818686008453369) (2688,5.707531929016113) (2858,5.595310211181641) (2770,5.222769737243652) (2605,5.090893745422363) (2710,5.047003269195557) (2841,4.969433307647705) (2840,4.9115681648254395) (2976,4.864834785461426) (2826,4.810481071472168) (3174,4.770766258239746) (3081,4.762223720550537) (2881,4.726750373840332) (2700,4.6916399002075195)*
5920: (527,8.356157302856445)* (1196,7.726912498474121) (2028,7.499454021453857)* (1210,7.0297675132751465) (1265,6.782052993774414)* (110,6.589940547943115) (1721,6.4455742835998535)* (1225,6.241631507873535) (2804,6.214478969573975) (1784,5.687873363494873) (1193,5.545449256896973)* (457,5.4064483642578125) (480,5.345505714416504) (296,5.330513954162598) (3361,5.14280366897583) (3147,5.109222412109375) (1291,5.023274898529053) (2791,4.99116849899292) (34,4.972085475921631)* (589,4.966798782348633)
5921: (1198,8.19406795501709)* (1196,8.099125862121582)* (1210,8.018133163452148)* (2858,7.483137607574463) (2028,7.365443229675293) (110,6.8336005210876465) (593,6.764080047607422) (527,6.4360809326171875) (2762,6.3357110023498535)* (1097,6.243654251098633) (1214,6.194242477416992) (318,5.810437202453613) (1197,5.612738132476807) (1270,5.559040546417236) (2396,5.546814918518066) (1193,5.521669864654541) (480,5.4469451904296875) (356,5.081469535827637)* (1200,5.070420265197754) (3578,4.88448429107666)
5922: (919,6.563928604125977)* (908,5.827521800994873) (593,5.317286491394043) (2858,5.02229642868042) (1230,4.838964462280273) (296,4.8286638259887695) (2396,4.819766998291016) (2174,4.7705397605896) (527,4.724213123321533)* (1213,4.710198402404785) (3435,4.625413417816162) (903,4.500890731811523) (898,4.495166301727295) (1197,4.485616683959961) (1219,4.436705112457275) (2300,4.425962448120117)* (1270,4.357829570770264)* (969,4.352020740509033) (1282,4.34910774230957)* (1,4.2985053062438965)
5923: (2858,7.985747337341309) (3578,6.769801139831543)* (3753,6.204028129577637) (110,6.033714294433594) (2762,5.699217319488525)* (527,5.199149131774902) (3408,5.182942867279053) (3555,5.139486789703369) (3510,4.974983215332031) (589,4.770673751831055)* (260,4.659719944000244) (1259,4.560420036315918) (2791,4.506368637084961) (2997,4.496682167053223) (3897,4.472205638885498) (1210,4.465102672576904) (3793,4.3979926109313965) (3623,4.367120265960693) (296,4.283880710601807) (1196,4.19818639755249)
5924: (1036,7.775630474090576) (589,7.230922222137451) (733,7.0896077156066895) (480,6.83791971206665)* (2028,6.797145366668701) (2115,6.483580112457275) (1954,6.423272609710693) (2944,5.919027805328369)* (2353,5.8820085525512695)* (1210,5.74928617477417)* (1221,5.676514148712158) (1408,5.586944103240967) (1722,5.526639938354492) (2000,5.489511489868164)* (1201,5.342761039733887)* (1552,5.327887535095215) (2058,5.251616954803467)* (1287,5.180498123168945) (1580,5.151066780090332) (1573,5.142446517944336)
5925: (1307,7.308050155639648)* (1197,7.037103176116943)* (1,6.6209516525268555) (1079,6.478579044342041) (260,5.88836669921875) (1282,5.348346710205078) (2804,5.346749782562256) (914,5.328747749328613) (594,5.317417621612549) (1265,5.303757190704346) (593,5.172505855560303) (2078,5.163184642791748)* (2396,5.050121784210205) (3114,4.986217498779297) (2174,4.985260486602783)* (1136,4.974801540374756) (1035,4.95937442779541)* (1198,4.829724311828613) (1210,4.775786876678467) (3361,4.73013162612915)
