userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (364,11.01510238647461) (595,10.496252059936523)* (2081,9.834291458129883) (1282,9.234295845031738) (2096,8.831087112426758) (318,8.803430557250977) (2087,8.75841236114502) (2858,8.714923858642578) (34,8.5253324508667) (1907,8.440863609313965)* (1947,8.371363639831543) (593,8.309672355651855) (2080,8.23936653137207) (2687,8.228623390197754) (2396,8.192602157592773) (2078,8.190207481384277) (899,8.101648330688477) (110,8.092024803161621) (36,8.085675239562988) (914,8.073728561401367)
5732: (2406,9.39771842956543) (914,9.358674049377441) (1196,8.911157608032227) (1307,8.611860275268555) (919,8.489551544189453) (920,8.429776191711426) (1610,8.266987800598145) (1947,8.247444152832031) (457,8.20900821685791) (1101,8.207019805908203) (1674,8.125048637390137) (916,8.111501693725586) (17,8.09097671508789) (898,8.036201477050781) (2067,8.001153945922852) (1408,7.967517852783203) (1277,7.939449787139893) (933,7.8398332595825195) (2006,7.825273036956787) (377,7.81492805480957)
5733: (260,8.638931274414062)* (1196,8.299208641052246)* (750,8.158205032348633)* (541,8.018824577331543) (1198,7.638115406036377) (919,7.34016227722168) (1206,7.285984516143799) (1208,7.271934986114502) (1617,7.123293399810791)* (3471,6.9237165451049805) (1197,6.91578483581543)* (318,6.915572643280029)* (1199,6.787267684936523) (32,6.698355197906494) (1200,6.680293560028076) (923,6.614862442016602) (2028,6.525743007659912) (1265,6.511025428771973)* (1213,6.456193923950195) (2968,6.453381061553955)
5734: (2858,9.353816032409668)* (1947,9.088364601135254) (1265,8.960593223571777) (902,8.941890716552734)* (1247,8.883367538452148)* (1617,8.8762788772583)* (593,8.870601654052734)* (1188,8.57825756072998)* (457,8.384031295776367) (2692,8.379903793334961) (1066,8.291619300842285) (1,8.223506927490234)* (3044,8.157703399658203) (2997,8.157405853271484) (3408,8.108109474182129) (3512,8.038955688476562) (923,8.019355773925781) (1230,8.007879257202148) (904,7.9774580001831055)* (1207,7.943201541900635)
5735: (318,8.312667846679688) (3468,8.02771282196045) (527,7.847452640533447) (2028,7.677099227905273) (912,7.5884222984313965) (3095,7.484280109405518) (2858,7.47429084777832) (1207,7.452155113220215) (1250,7.366741180419922) (1704,7.321741580963135) (1213,7.253650188446045) (296,7.218469619750977) (1196,7.062171936035156) (1247,7.060817718505859) (1221,7.027459621429443) (593,6.984763145446777) (1276,6.857182025909424) (3360,6.809028148651123) (1203,6.808164596557617) (953,6.800228595733643)
5736: (260,11.39952278137207)* (1196,10.963955879211426)* (858,10.960750579833984) (1198,10.825977325439453) (1197,10.751994132995605) (2858,10.524778366088867) (318,10.480311393737793) (919,10.249004364013672) (2396,10.209920883178711) (2028,10.1936616897583) (923,10.009434700012207) (1221,9.995201110839844) (750,9.686419486999512) (1617,9.683697700500488)* (608,9.673052787780762)* (908,9.622339248657227) (1,9.61655330657959) (3114,9.588614463806152) (2997,9.577319145202637) (34,9.440266609191895)
5737: (1617,8.738497734069824) (3160,8.311810493469238) (3897,8.295971870422363) (2997,8.20731258392334) (2291,7.965964317321777) (1259,7.9392571449279785)* (1225,7.931323051452637) (296,7.931192398071289) (318,7.9179534912109375) (858,7.887682914733887) (2599,7.823952674865723) (3481,7.793941974639893) (1094,7.7497239112854) (1358,7.748505115509033) (36,7.7386274337768555) (3072,7.638088226318359) (2396,7.612457752227783) (1179,7.60216760635376)* (908,7.598065376281738) (1097,7.516425609588623)
5738: (260,7.681624889373779)* (1221,7.640352249145508)* (589,7.0050950050354) (593,6.902837753295898) (1954,6.801575660705566)* (1258,6.743953704833984) (1213,6.743627548217773) (2762,6.498927593231201) (2000,6.491360187530518)* (2804,6.405177116394043)* (457,6.3862833976745605) (110,6.3684282302856445) (2194,6.316161155700684)* (1997,6.273427486419678) (1193,6.268393516540527) (541,6.244981288909912) (3702,6.218348026275635) (1291,6.195889472961426) (318,6.170208930969238)* (480,6.161500453948975)*
5739: (593,10.228557586669922) (318,9.775280952453613) (1089,9.725135803222656) (2028,9.719708442687988)* (1358,9.290519714355469) (47,9.094019889831543) (1198,8.956480979919434)* (1259,8.908454895019531) (1258,8.87673568725586) (1221,8.61146068572998)* (25,8.574198722839355) (293,8.556957244873047) (1387,8.553252220153809) (111,8.44481372833252) (3499,8.407171249389648) (356,8.318777084350586) (1394,8.286179542541504) (457,8.270289421081543) (1090,8.269368171691895) (555,8.265929222106934)
5740: (260,11.650789260864258) (2571,11.297109603881836) (1210,11.101838111877441)* (589,10.92134952545166) (1240,10.496026039123535) (541,10.2861328125) (1270,10.101346015930176) (1197,10.03207015991211) (1097,9.994857788085938) (2028,9.718425750732422) (1214,9.688793182373047) (480,9.583885192871094) (3175,9.555062294006348) (1356,9.545174598693848) (593,9.503852844238281) (2762,9.47193431854248) (527,9.38499641418457) (2396,9.343311309814453) (1200,9.343191146850586) (318,9.321698188781738)
5741: (3471,11.492559432983398) (1196,10.748598098754883) (541,10.510828971862793) (1097,10.413191795349121) (1270,10.254901885986328) (1210,9.892709732055664) (1200,9.738163948059082) (1240,9.725086212158203) (1374,9.596017837524414) (2571,9.557028770446777) (1199,9.544567108154297) (1193,9.498017311096191) (2021,9.488900184631348) (1136,9.463737487792969) (1208,9.310114860534668) (1301,9.266756057739258)* (1198,9.089376449584961) (2009,9.08322811126709) (2968,9.055926322937012) (1584,9.044207572937012)
5742: (1247,9.324155807495117) (527,8.978682518005371) (858,8.788126945495605) (594,8.620854377746582) (920,8.568339347839355)* (260,8.47419261932373) (318,8.398157119750977) (953,8.395814895629883) (1198,8.385589599609375)* (593,8.297883987426758) (608,8.226021766662598) (1196,8.095060348510742) (926,8.084097862243652) (1219,8.065668106079102) (1282,8.018717765808105) (1193,7.996355056762695) (2028,7.993373394012451) (908,7.9293694496154785) (296,7.925279140472412) (969,7.917135238647461)
5743: (912,10.989168167114258) (1247,10.347976684570312) (1193,10.320796012878418) (858,10.244973182678223) (527,10.209592819213867)* (1299,10.07611083984375) (904,9.94501781463623)* (593,9.912309646606445)* (1207,9.860877990722656) (260,9.848487854003906) (923,9.797173500061035) (318,9.768843650817871) (1196,9.750638008117676) (1674,9.701115608215332) (920,9.671978950500488) (1221,9.577343940734863) (2020,9.544462203979492) (1097,9.5423002243042) (2396,9.408876419067383) (1293,9.400704383850098)
5744: (914,7.941928863525391)* (1947,7.807633876800537)* (899,7.746336460113525)* (3061,7.550645351409912)* (594,7.539081573486328)* (2565,7.511479377746582)* (539,7.464109420776367)* (1028,7.364482879638672)* (928,6.968556880950928) (1269,6.912166118621826) (588,6.811130046844482) (900,6.632628440856934)* (930,6.560547828674316) (933,6.514868259429932) (908,6.421946048736572) (905,6.420978546142578)* (595,6.383297443389893) (2078,6.372415542602539) (2640,6.369736671447754) (2941,6.364667892456055)*
5745: (2858,9.478608131408691) (2762,8.690093994140625) (1198,8.3679838180542) (527,8.35479736328125) (50,8.30951976776123) (1968,8.298369407653809) (2716,8.242274284362793) (2706,8.12783145904541) (223,8.125476837158203) (2028,8.0986909866333) (2918,7.873252868652344) (3578,7.77045202255249) (2396,7.749977111816406) (2572,7.726764678955078) (1259,7.693253993988037) (1246,7.689937591552734) (2804,7.635980129241943) (2987,7.620231628417969) (1270,7.603918075561523) (47,7.58588171005249)
5746: (1198,10.332524299621582) (2028,10.265897750854492) (110,9.622698783874512)* (2858,9.61181926727295)* (1222,9.315306663513184) (1240,9.217470169067383) (2959,9.13046646118164) (541,9.105562210083008) (1208,9.057385444641113) (858,8.810131072998047) (1193,8.740160942077637) (1704,8.689431190490723)* (608,8.686640739440918) (32,8.674345016479492) (1610,8.633036613464355) (1090,8.618669509887695) (1225,8.616377830505371) (2628,8.595155715942383) (1097,8.492599487304688) (1374,8.4735689163208)
5747: (1198,9.310247421264648)* (1210,8.86767292022705)* (2571,8.36651611328125)* (296,8.027411460876465)* (50,7.820504665374756)* (1240,7.7598466873168945)* (858,7.738546848297119)* (265,7.631886005401611) (2692,7.5926690101623535) (592,7.402006149291992) (1275,7.369687557220459)* (3578,7.340744972229004) (1101,7.273906230926514)* (2947,7.1201982498168945) (1208,6.979184150695801)* (3000,6.957146167755127) (497,6.926504135131836)* (2138,6.8984270095825195)* (1954,6.85017204284668) (2997,6.8012800216674805)
5748: (2858,10.44844913482666) (318,10.289156913757324)* (527,9.722580909729004) (1704,9.687819480895996)* (593,9.630022048950195) (3147,9.528767585754395)* (2762,9.48705005645752)* (356,9.453179359436035) (2959,9.202387809753418) (50,9.170424461364746) (2571,9.102205276489258)* (1210,8.98967170715332) (260,8.82346248626709) (1196,8.785421371459961) (1784,8.672091484069824) (150,8.494776725769043)* (1197,8.46533203125) (1198,8.41799545288086) (223,8.40527057647705) (2268,8.40122127532959)
5749: (1089,9.437689781188965) (2912,9.212127685546875)* (1213,9.188521385192871) (247,9.151785850524902) (50,8.742443084716797)* (1358,8.713899612426758) (373,8.666998863220215)* (535,8.596692085266113) (1179,8.513275146484375)* (556,8.399665832519531) (162,8.361366271972656) (1041,8.349089622497559) (3176,8.196420669555664) (1729,8.044174194335938) (363,8.015518188476562) (3267,8.00072956085205) (1649,7.968477249145508) (1594,7.912056922912598) (593,7.8702216148376465)* (1189,7.846400260925293)
5750: (912,9.512170791625977)* (1247,8.69815731048584) (1252,8.670461654663086)* (1945,8.587899208068848) (904,8.567560195922852) (296,8.427765846252441) (2858,8.348142623901367)* (608,8.276816368103027) (1198,8.15545654296875) (910,8.121603012084961) (1260,8.076229095458984) (1213,8.046089172363281)* (1207,8.021405220031738) (3683,8.02025318145752) (898,8.003194808959961) (1104,8.002551078796387) (2020,7.9378790855407715) (1617,7.91334342956543) (926,7.885853290557861) (2731,7.871259689331055)
5751: (2394,11.427826881408691) (3615,10.857490539550781) (2546,10.70091724395752) (2392,10.670302391052246) (2761,10.608589172363281) (1911,10.381355285644531) (2709,9.87502670288086) (1566,9.652456283569336)* (2961,9.556257247924805) (2052,9.48370361328125) (48,9.36623477935791) (2907,9.294954299926758) (3175,9.212067604064941) (2688,9.184388160705566) (2840,9.181737899780273) (3005,9.121658325195312) (2622,9.088774681091309) (2701,9.069601058959961) (2059,9.01629638671875) (24,9.001311302185059)
5752: (17,8.90553092956543) (2396,8.838299751281738) (912,8.752103805541992) (2324,8.447092056274414) (318,8.097909927368164) (34,8.092799186706543) (58,7.943130970001221) (1265,7.896284103393555)* (1247,7.892553329467773) (923,7.848812103271484)* (1230,7.830962657928467) (357,7.7961626052856445) (838,7.753178596496582) (1207,7.7010698318481445)* (515,7.699453830718994) (920,7.69285249710083) (899,7.686990737915039) (1094,7.671732425689697) (1296,7.645216464996338) (1225,7.589203357696533)
5753: (589,10.26286792755127)* (1036,10.154563903808594)* (1198,9.796425819396973) (3527,9.791632652282715) (1222,9.508927345275879) (2985,9.329339027404785) (2028,8.96414852142334)* (1291,8.862714767456055)* (2571,8.791781425476074) (260,8.770611763000488)* (3703,8.706497192382812) (968,8.675214767456055) (1374,8.673173904418945) (457,8.594717979431152) (1089,8.570995330810547) (2716,8.52616024017334) (3016,8.496654510498047)* (1610,8.424809455871582) (610,8.312922477722168) (2455,8.286914825439453)
5754: (1197,8.284847259521484) (260,8.04504108428955) (50,7.817307472229004) (1196,7.596801280975342) (1089,7.522216320037842) (1148,7.356995582580566) (1213,7.186424732208252) (858,7.1769490242004395) (912,7.175192356109619) (1136,7.114683151245117) (2396,7.053913116455078)* (293,6.98271369934082)* (307,6.948707103729248) (1719,6.886792182922363) (1277,6.869718551635742) (1225,6.86406946182251) (1265,6.862380027770996) (306,6.857058048248291) (1704,6.83214807510376) (745,6.7618327140808105)
5755: (2076,6.678524971008301) (1258,6.309720993041992) (1266,6.196321964263916)* (2716,6.124138355255127)* (3476,6.089380264282227) (904,6.059193134307861)* (1240,6.040942668914795) (3203,6.029567241668701) (508,5.970491886138916) (111,5.9642558097839355)* (3019,5.958344459533691) (1199,5.857171535491943) (1198,5.841369152069092)* (3018,5.829183101654053) (3418,5.8203020095825195) (903,5.810882568359375) (2118,5.7801713943481445) (2551,5.7276387214660645) (1278,5.677071571350098) (1173,5.655029773712158)
5756: (2485,7.160878658294678) (2720,6.885304927825928) (1,6.806064605712891) (2724,6.680315971374512) (2881,6.564384460449219) (3082,6.558006286621094) (527,6.481860160827637) (902,6.469997882843018) (318,6.468373775482178) (3114,6.388891220092773) (3147,6.360169410705566) (2762,6.3501105308532715) (2006,6.3366875648498535) (3408,6.325961112976074) (920,6.258414268493652) (2355,6.245253562927246) (2572,6.236994743347168) (2709,6.236192226409912) (356,6.186266899108887) (2028,6.079130172729492)
5757: (260,10.99036693572998) (541,10.582097053527832)* (1196,10.488340377807617) (3471,10.393183708190918) (858,10.27892017364502)* (608,10.267036437988281) (1193,10.202492713928223)* (593,10.19446849822998) (589,10.167441368103027) (1219,9.918539047241211)* (908,9.683088302612305)* (1240,9.676088333129883) (2762,9.659367561340332) (1221,9.643366813659668)* (1580,9.610875129699707)* (1097,9.581974029541016) (1210,9.55975341796875) (1270,9.553193092346191) (1200,9.527341842651367) (1387,9.497376441955566)
5758: (2406,9.674458503723145) (911,9.152181625366211) (457,9.149100303649902)* (913,9.081363677978516)* (3334,8.95499324798584)* (898,8.674968719482422) (1234,8.64405345916748)* (1269,8.420310020446777)* (474,8.353525161743164)* (910,8.275896072387695) (942,8.26193904876709) (2917,8.259394645690918) (1198,8.132477760314941) (1722,8.109424591064453) (2948,8.070295333862305) (480,8.035866737365723) (3104,8.012871742248535) (380,7.969058513641357) (912,7.965188980102539) (3035,7.9514570236206055)
5759: (1179,7.424468994140625) (933,7.221492290496826) (265,7.089437961578369) (28,6.852260589599609)* (608,6.71795129776001)* (1094,6.69290828704834) (2291,6.645936489105225) (903,6.591230869293213) (2289,6.556705951690674) (904,6.52855920791626) (913,6.4984235763549805) (1214,6.419258117675781)* (1396,6.41672420501709) (2076,6.371073246002197) (3260,6.337108135223389)* (1252,6.331768989562988)* (1747,6.324517726898193) (2336,6.282979488372803) (1641,6.275717258453369)* (892,6.2740702629089355)
5760: (1923,7.131866455078125) (1060,6.9172139167785645) (1777,6.401002883911133) (104,6.13431978225708) (231,6.119650363922119) (69,6.089258193969727) (223,6.021150588989258) (296,6.00260591506958) (2700,5.906783103942871) (1500,5.851412296295166) (2028,5.843996524810791) (3261,5.83614444732666) (2599,5.833351135253906) (356,5.805200099945068) (216,5.753444671630859) (1784,5.721866130828857) (2395,5.720638275146484) (1617,5.6606316566467285) (180,5.65216064453125) (3253,5.629270076751709)*
5761: (1079,8.61962604522705)* (2150,8.319348335266113) (3608,8.270822525024414) (2788,8.249835014343262) (1288,8.157877922058105) (2302,8.155783653259277) (440,8.056604385375977) (1517,8.015028953552246) (1394,8.002431869506836)* (1257,7.9757795333862305)* (1148,7.911402702331543) (3760,7.899728298187256) (125,7.887197494506836)* (2108,7.865857124328613) (3421,7.797499179840088) (2109,7.761233329772949) (3039,7.708570957183838) (1641,7.6359028816223145) (3812,7.606524467468262) (471,7.55872917175293)
5762: (1097,9.130666732788086)* (48,8.816984176635742) (2081,8.59911060333252) (2080,8.203250885009766) (2137,7.7906036376953125) (1035,7.725158214569092) (1022,7.613648414611816) (2087,7.613223075866699) (2294,7.505369186401367)* (2657,7.356267929077148) (1580,7.3309550285339355) (616,7.3300251960754395) (1023,7.300265789031982) (1375,7.279181957244873)* (590,7.220981121063232) (2096,7.196833610534668) (1030,7.191669464111328) (2470,7.1679606437683105) (2746,7.164115905761719)* (2135,7.145496845245361)
5763: (2289,7.732156753540039)* (1094,7.097984790802002) (3424,6.900018692016602) (1267,6.853435039520264)* (1963,6.767677307128906) (535,6.658073425292969) (994,6.574638366699219)* (1449,6.573883533477783) (2243,6.569582939147949)* (800,6.551484107971191)* (235,6.548646450042725)* (1188,6.509994029998779) (3543,6.491864204406738) (1171,6.453667640686035) (2194,6.4409284591674805) (492,6.422595977783203) (2859,6.402972221374512)* (899,6.383552074432373) (1294,6.287875652313232) (1077,6.2731428146362305)*
5764: (898,11.696451187133789) (930,11.430153846740723) (933,11.120981216430664) (1269,10.172774314880371) (3097,9.875537872314453)* (945,9.836216926574707) (904,9.808794021606445)* (910,9.702584266662598) (17,9.650991439819336)* (899,9.573809623718262) (969,9.472509384155273) (2186,9.469697952270508) (942,9.459019660949707) (951,9.439388275146484) (914,9.395784378051758) (908,9.344996452331543) (903,9.275375366210938) (913,9.212301254272461) (2206,9.074345588684082) (2208,8.990317344665527)
5765: (1580,9.0845308303833) (1136,8.996102333068848)* (1198,8.942620277404785)* (260,8.595998764038086) (1196,8.547307968139648) (1197,8.48561954498291)* (1210,8.402101516723633) (2916,8.393192291259766) (3527,8.243782043457031) (2985,8.21322250366211) (2167,8.161735534667969) (780,8.148953437805176)* (1261,8.00479507446289) (1,8.002714157104492) (112,7.9350738525390625)* (353,7.933326244354248) (1376,7.853204250335693) (1265,7.773045539855957)* (457,7.764051914215088) (1291,7.762424468994141)
5766: (3408,7.4566755294799805)* (2028,7.363185405731201) (3155,7.340481758117676) (1721,7.326044082641602)* (2858,7.142088890075684)* (2501,7.103082656860352) (110,6.987732410430908)* (265,6.930140018463135) (2996,6.881113052368164) (150,6.870185852050781) (17,6.838836193084717) (318,6.836750507354736) (3555,6.762300491333008) (62,6.756804466247559) (2762,6.71251916885376) (2571,6.688200950622559) (3916,6.595905780792236) (527,6.565526962280273) (2396,6.550700664520264) (3753,6.521308422088623)
5767: (1387,9.757369995117188) (2115,9.561788558959961) (2003,9.47648811340332) (1544,9.362982749938965) (1101,9.298087120056152) (165,9.193717956542969)* (592,9.09665584564209) (736,8.929339408874512) (260,8.913418769836426) (1645,8.90997314453125) (1968,8.841577529907227)* (2617,8.792898178100586) (593,8.755228042602539)* (2194,8.715404510498047) (2791,8.698383331298828) (3793,8.641620635986328) (3552,8.615791320800781)* (70,8.606966018676758) (1214,8.576778411865234)* (296,8.543473243713379)*
5768: (1296,12.268847465515137) (930,11.417641639709473)* (17,11.142192840576172)* (1264,10.500300407409668) (838,10.370180130004883) (1183,10.280137062072754) (1959,10.171165466308594) (920,9.923855781555176) (2940,9.733590126037598) (899,9.468792915344238) (3097,9.394989013671875) (937,9.300649642944336)* (2570,9.266423225402832) (2801,9.117986679077148) (1188,9.032238006591797) (908,8.988409996032715) (2186,8.913126945495605) (509,8.903337478637695)* (3079,8.889850616455078) (1041,8.874926567077637)
5769: (3175,8.012992858886719) (1077,7.802274227142334) (2858,7.639339923858643)* (1206,7.51566743850708) (3481,7.495325088500977)* (3751,7.460124969482422) (3793,7.347297191619873) (608,7.343313217163086) (260,7.321099758148193) (1270,7.271833419799805) (1965,7.228541851043701) (913,7.135287284851074) (1304,7.079545974731445)* (3897,7.070004463195801) (1196,6.949254512786865) (3471,6.928258419036865) (1193,6.923290252685547) (2599,6.869105815887451)* (1127,6.845157146453857) (1288,6.833503723144531)
5770: (1293,9.639872550964355) (1299,9.399578094482422)* (1090,9.214149475097656) (858,8.809187889099121) (1960,8.704214096069336) (3360,8.588323593139648) (1246,8.562962532043457) (2313,8.499518394470215) (593,8.463531494140625) (1207,8.438404083251953) (246,8.309814453125) (608,8.265326499938965) (1185,8.218317031860352) (1276,8.154644966125488) (2028,8.095242500305176) (1222,8.048341751098633) (923,8.019180297851562) (150,7.988552093505859) (1250,7.9790544509887695) (3246,7.945502758026123)
5771: (1136,7.848940372467041)* (1220,7.479752540588379)* (3396,7.268947601318359) (1278,7.251001358032227) (1073,7.219751834869385) (2968,7.15441370010376) (3671,7.101964473724365) (1275,6.9549970626831055) (1197,6.922892093658447) (1288,6.831967830657959) (2078,6.8091301918029785)* (1270,6.796382427215576) (1297,6.764668941497803) (1198,6.751389503479004) (2174,6.724738597869873) (1028,6.67144775390625) (2716,6.670994758605957) (1210,6.652621269226074)* (2791,6.621079444885254)* (2021,6.578537464141846)
5772: (3753,10.824127197265625) (3555,10.163578987121582)* (3916,10.081872940063477) (3578,9.751811981201172) (3624,9.119866371154785) (3534,8.93715763092041) (3408,8.937128067016602) (3861,8.925329208374023) (3827,8.849654197692871) (3484,8.846782684326172) (3897,8.699914932250977) (3755,8.64758586883545) (3798,8.26737117767334) (3717,8.03962516784668) (3512,8.019050598144531) (3948,7.957673072814941) (260,7.924445152282715) (3301,7.921651840209961) (3793,7.761769771575928) (1304,7.710329532623291)
5774: (318,13.042035102844238) (1196,12.39419174194336) (2028,12.106461524963379)* (1270,11.75485897064209) (2762,11.586348533630371) (1210,11.565858840942383) (1136,11.530574798583984) (608,11.492945671081543) (1,11.42125129699707) (858,11.419221878051758) (2804,11.403306007385254) (1097,11.38651180267334) (1193,11.363649368286133)* (1225,11.312458992004395) (1307,11.247447967529297) (50,11.233641624450684) (912,10.975142478942871) (34,10.93669605255127) (356,10.934751510620117)* (1961,10.930886268615723)
5775: (1732,8.085407257080078) (1500,8.00784969329834) (608,7.97289514541626)* (1641,7.919276714324951) (1617,7.918599605560303)* (2858,7.71184778213501) (2791,7.516881465911865)* (3255,7.47710657119751) (2289,7.449427604675293)* (2108,7.352944374084473) (1614,7.327833652496338) (1517,7.316341400146484) (52,7.287073135375977) (1060,7.246254920959473) (2268,7.201033592224121) (3263,7.186418056488037)* (2918,7.099850654602051) (2997,7.062969207763672) (165,7.061940670013428) (50,6.9621453285217285)
5776: (260,10.137341499328613)* (1210,9.886486053466797) (2858,9.334300994873047)* (1198,9.262608528137207)* (2628,9.13598346710205) (32,9.044721603393555)* (1617,8.781842231750488) (3793,8.76636791229248) (1676,8.688284873962402) (750,8.406267166137695)* (608,8.33566665649414)* (2959,8.327136039733887)* (1127,8.281633377075195)* (3175,8.160344123840332)* (1573,8.126348495483398) (3703,8.04989242553711) (1089,8.034334182739258)* (1265,8.028680801391602) (2985,7.887295246124268) (356,7.793864727020264)*
5777: (1193,11.626291275024414)* (593,11.297881126403809)* (111,10.872185707092285)* (1997,10.643726348876953) (1250,10.632003784179688) (1258,10.394987106323242) (296,10.278435707092285) (924,10.223837852478027) (2648,10.187237739562988) (923,10.169425964355469)* (260,9.968271255493164) (1278,9.962373733520508) (1221,9.951440811157227)* (1247,9.685554504394531) (1333,9.651900291442871)* (1196,9.46915340423584) (2762,9.422759056091309)* (1206,9.401421546936035) (3095,9.368934631347656) (2664,9.361141204833984)
5778: (1253,11.820124626159668) (1374,11.723519325256348)* (2021,11.077110290527344) (3471,10.903105735778809)* (3703,10.819350242614746) (750,10.640582084655762)* (3702,10.497960090637207) (2985,10.450882911682129)* (2009,10.401841163635254) (2455,10.37695026397705) (2311,10.205907821655273) (2528,10.049154281616211) (2117,10.02467155456543) (2527,9.871095657348633)* (1371,9.752937316894531) (1965,9.677990913391113) (1375,9.657062530517578) (1527,9.654890060424805) (3032,9.602787971496582) (1097,9.544979095458984)*
5779: (1089,8.195836067199707)* (2194,7.794755458831787) (2248,7.506732940673828) (6,7.492237091064453)* (1198,7.476014614105225)* (377,7.469799518585205) (1197,7.454441547393799)* (1729,7.383894920349121) (3044,7.299091339111328) (1625,7.2827301025390625) (1500,7.25629997253418) (1589,7.200747013092041) (1610,7.194818496704102) (1393,7.174352169036865)* (1466,7.1524176597595215) (16,7.0802741050720215) (593,7.059149265289307) (1307,7.0329742431640625)* (1210,7.030255317687988)* (2571,7.0197248458862305)
5780: (733,9.2028169631958) (1792,9.098051071166992)* (1645,8.96384048461914)* (1552,8.667080879211426) (1370,8.502979278564453) (1061,8.425923347473145) (165,8.4072904586792) (292,8.376660346984863) (288,8.364068031311035) (3107,8.19787311553955) (377,8.189786911010742)* (1213,8.161645889282227)* (474,8.029295921325684) (2278,8.02156925201416)* (380,7.954603672027588) (555,7.934722900390625) (494,7.925760269165039) (589,7.923467636108398)* (47,7.886742115020752)* (42,7.856755256652832)
5781: (2858,10.580693244934082) (2997,9.518128395080566) (2599,9.147887229919434) (3160,9.067431449890137) (2716,8.663482666015625) (3176,8.4939546585083) (2959,8.362715721130371)* (223,8.166486740112305) (2333,8.090835571289062) (3408,8.03355884552002) (608,8.007630348205566) (593,7.886486053466797) (111,7.880202770233154) (1193,7.876679420471191) (2395,7.8702874183654785) (1968,7.86746883392334) (2987,7.860077381134033) (1673,7.855149269104004) (2791,7.785664081573486) (2700,7.756033420562744)
5782: (2470,10.026558876037598) (1961,9.495542526245117)* (2000,9.366929054260254) (2797,9.313977241516113) (2406,9.297130584716797) (1097,9.177816390991211) (1663,8.988823890686035) (1958,8.98631477355957) (1674,8.935358047485352) (1270,8.933067321777344) (2100,8.872772216796875) (2739,8.790802001953125) (2115,8.76996898651123) (1198,8.746528625488281) (3552,8.723577499389648) (1954,8.658697128295898) (1307,8.599087715148926) (3526,8.545271873474121) (1380,8.446968078613281) (356,8.445450782775879)
5783: (539,13.360466003417969)* (2671,11.713513374328613) (356,11.642724990844727) (440,11.464645385742188) (11,11.346622467041016)* (587,11.032255172729492) (357,10.897380828857422) (708,10.71396541595459) (380,10.380147933959961) (3255,10.372406005859375) (1784,10.320948600769043) (1393,10.163961410522461) (1888,10.129849433898926) (1457,9.96843147277832) (2396,9.924400329589844) (838,9.886673927307129) (1721,9.879067420959473) (2316,9.65640640258789) (1680,9.613373756408691) (237,9.56898021697998)*
5784: (2683,11.933257102966309)* (2706,11.132162094116211)* (2716,10.694000244140625)* (2858,10.5997953414917) (2694,10.202469825744629) (2987,10.027796745300293) (223,9.85981273651123) (3005,9.59538745880127) (2396,9.556824684143066) (2605,9.475016593933105)* (3578,9.350776672363281) (3175,9.230003356933594) (2598,9.189854621887207) (2997,9.134505271911621) (2599,8.994115829467773) (3114,8.951231956481934) (2959,8.940949440002441) (2763,8.921196937561035) (1127,8.90009593963623) (785,8.893777847290039)
5785: (1393,10.72656536102295)* (527,10.641115188598633) (50,10.428415298461914) (2396,10.343484878540039)* (2268,10.199124336242676)* (1704,9.972261428833008)* (1198,9.912026405334473)* (1210,9.856867790222168)* (1213,9.842534065246582) (3176,9.787334442138672) (47,9.690605163574219)* (3578,9.645064353942871) (1358,9.628823280334473) (597,9.574419021606445) (1036,9.536567687988281) (3147,9.501730918884277) (2599,9.395608901977539) (474,9.38416862487793)* (1625,9.358511924743652) (2997,9.309568405151367)
5786: (2395,9.007986068725586)* (2997,8.975627899169922) (1060,8.73315143585205) (1265,8.69806957244873) (223,8.408088684082031) (2791,8.361519813537598) (3671,8.314430236816406) (1517,8.206245422363281) (858,8.140009880065918)* (50,8.136625289916992) (3421,8.111336708068848) (356,8.046957969665527)* (1136,7.9768242835998535) (1307,7.9700422286987305) (3361,7.920799732208252)* (913,7.8733601570129395) (1079,7.72576379776001)* (1234,7.710073947906494) (908,7.688506603240967)* (1304,7.677926540374756)
5787: (260,9.623552322387695)* (913,8.31672477722168)* (1220,8.236931800842285) (1215,8.06405258178711) (1198,8.056268692016602)* (2366,8.019339561462402)* (1097,7.9218058586120605) (1080,7.88922643661499)* (969,7.885503768920898)* (1256,7.863873481750488) (2997,7.7960100173950195) (3703,7.7207770347595215) (2078,7.688366889953613)* (2857,7.672368049621582) (1261,7.660365581512451) (2019,7.646454334259033) (1304,7.6039252281188965) (2010,7.56979513168335)* (1032,7.513965606689453) (1217,7.498257637023926)
5788: (2716,8.991067886352539)* (1387,8.874576568603516)* (3210,8.39501953125)* (2918,8.37955093383789)* (3421,8.120695114135742)* (2795,8.045968055725098) (2804,7.988393306732178) (1394,7.939209461212158) (1285,7.881282329559326)* (2997,7.846549987792969) (3039,7.760511875152588) (1136,7.7586259841918945) (1220,7.642893314361572)* (1663,7.608287811279297) (1347,7.579051494598389)* (589,7.572532653808594)* (2174,7.565434455871582) (2867,7.414714336395264)* (532,7.252950191497803) (296,7.226800918579102)
