userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (364,10.236757278442383) (595,9.73875904083252)* (2081,8.249044418334961) (34,7.766838550567627) (1282,7.719094753265381) (2096,7.6399335861206055) (2080,7.349098205566406) (1907,7.293295383453369)* (1210,7.251511573791504) (2087,7.223304748535156) (2078,7.215599536895752) (1032,7.202904224395752) (1196,7.199918270111084) (318,7.152985095977783) (2085,7.145664691925049) (593,7.09584903717041) (2137,7.086815357208252) (2858,6.977133750915527) (2687,6.939729690551758) (1198,6.927180290222168)
5790: (318,8.962553024291992) (593,8.416616439819336) (1196,8.000028610229492)* (1961,7.998549938201904) (858,7.769527912139893) (1234,7.7588653564453125) (919,7.5914201736450195)* (1097,7.555704593658447) (1207,7.376474380493164) (1704,7.36471700668335) (1225,7.30733585357666) (1307,7.293092727661133) (590,7.291419982910156) (1213,7.255669116973877) (912,7.249081611633301) (2918,7.244714260101318)* (1,7.234772205352783)* (1617,7.177913665771484) (1221,7.110556125640869) (1247,7.103395938873291)
5791: (2997,10.848562240600586)* (2959,9.33787727355957) (2336,8.539778709411621) (296,8.368179321289062)* (3578,8.359306335449219) (3481,8.221999168395996) (2908,8.078226089477539) (3176,8.0236234664917) (913,8.012489318847656) (2706,7.834489345550537) (1196,7.795852184295654) (1213,7.792473793029785) (260,7.555997371673584) (2987,7.538849830627441)* (2683,7.492373466491699) (2333,7.4861578941345215)* (3081,7.459547519683838) (1968,7.456415176391602) (3897,7.36337423324585) (2502,7.340854644775391)
5792: (2858,11.106833457946777) (1089,10.90542221069336)* (1358,10.515847206115723) (246,10.325567245483398)* (593,9.787817001342773)* (2997,9.783924102783203)* (2959,9.634784698486328)* (2890,9.623808860778809) (1466,9.02729320526123) (1682,9.0058012008667) (1635,8.935012817382812) (1060,8.842763900756836) (162,8.757290840148926) (2391,8.725557327270508) (337,8.707254409790039)* (2324,8.699828147888184) (3246,8.551788330078125) (1639,8.354974746704102) (2692,8.350614547729492) (529,8.285276412963867)
5793: (3435,8.16073989868164) (1252,7.710124492645264) (1284,7.253169536590576) (913,7.2430524826049805) (908,6.776587963104248) (1260,6.546818256378174) (858,6.501218795776367) (1201,6.494890213012695)* (924,6.35174560546875) (1221,6.2743096351623535) (904,6.269787311553955) (1212,6.257849216461182) (930,6.196197032928467) (1219,6.192338466644287) (3334,6.128071308135986) (2019,5.9808478355407715) (903,5.930110931396484) (111,5.9248833656311035) (923,5.865854263305664) (1214,5.834731578826904)
5794: (2716,10.988262176513672) (2797,10.256426811218262)* (1278,9.748218536376953) (3507,9.339378356933594)* (367,8.590888023376465) (3712,8.58832836151123) (3516,8.449407577514648) (2987,8.423476219177246) (708,8.375396728515625) (3671,8.304840087890625) (357,8.280669212341309) (3072,8.18031120300293)* (910,8.172895431518555)* (1081,8.010848999023438) (141,7.985620498657227) (500,7.891021728515625) (2746,7.8727126121521) (2424,7.826042175292969) (1394,7.666675090789795)* (2496,7.655245304107666)
5795: (1252,9.548674583435059)* (3418,9.44805908203125) (1358,9.37081241607666)* (2291,9.300469398498535) (3499,9.17129135131836)* (1344,9.08362102508545) (2455,8.810837745666504)* (1982,8.783225059509277)* (589,8.533670425415039)* (2871,8.490116119384766)* (527,8.453873634338379)* (1947,8.433475494384766)* (45,8.431486129760742)* (2640,8.428110122680664)* (509,8.379179954528809)* (1333,8.365684509277344)* (1266,8.304333686828613)* (1282,8.268291473388672)* (3524,8.241934776306152) (587,8.179248809814453)
5796: (2997,7.8429718017578125)* (2858,7.571959972381592) (2762,6.430331707000732) (2599,6.192520618438721) (1230,5.996791839599609) (3174,5.929712772369385) (2396,5.913899898529053) (2770,5.88245153427124) (1617,5.811310291290283) (3176,5.79885721206665) (3081,5.766745567321777) (1077,5.668499946594238) (3543,5.629105567932129) (1304,5.618963241577148) (2302,5.61877965927124) (608,5.6101531982421875) (912,5.553747177124023) (1244,5.447408676147461) (2959,5.44007682800293) (2502,5.215646743774414)
5797: (260,8.941645622253418)* (2959,8.889514923095703) (1196,8.766002655029297)* (2716,8.650312423706055) (3175,8.640620231628418) (2683,8.552215576171875) (2599,8.186765670776367)* (32,7.8749165534973145) (2333,7.838088035583496)* (2908,7.700737953186035) (2734,7.642391681671143) (2396,7.634487152099609) (1653,7.552046775817871) (24,7.426745414733887) (2700,7.4204816818237305) (2706,7.3408050537109375) (1748,7.312769412994385) (785,7.285229682922363) (2976,7.270130634307861) (2710,7.247137546539307)
5798: (1394,7.627231121063232) (2791,7.405492305755615) (1304,7.394382953643799) (1784,7.381193161010742) (1923,7.224865913391113) (1079,7.200186252593994) (1234,7.16550874710083) (3210,7.125300407409668)* (1220,7.096609115600586)* (2997,7.007421016693115) (21,6.963198661804199)* (1663,6.962779521942139)* (3072,6.944789886474609)* (2797,6.936182975769043) (2243,6.913812160491943) (1288,6.904422283172607) (3039,6.878459453582764) (3543,6.858254432678223)* (608,6.828190803527832) (2396,6.777303695678711)*
5799: (1252,7.032962322235107)* (908,6.744248390197754) (903,6.708178997039795) (2858,6.35958194732666) (913,6.251518726348877) (924,6.1117448806762695) (2571,6.0144429206848145) (1089,5.846225261688232) (1284,5.804593086242676) (260,5.603389263153076) (2997,5.5704450607299805) (527,5.558706283569336) (1249,5.55202054977417) (1212,5.484048843383789) (1219,5.474379539489746)* (750,5.44197416305542) (858,5.433231353759766) (1200,5.416480541229248) (1179,5.408648490905762) (32,5.395378589630127)
5801: (1584,10.199877738952637)* (1240,10.082326889038086)* (1270,9.602591514587402) (3175,9.499385833740234) (1356,9.427816390991211)* (3114,9.420759201049805)* (1127,9.274340629577637)* (527,9.036425590515137)* (608,8.851554870605469)* (356,8.80420207977295)* (1198,8.785221099853516) (2599,8.715593338012695) (2997,8.642539024353027) (1374,8.545665740966797)* (2396,8.524457931518555) (150,8.487656593322754) (110,8.401754379272461) (1610,8.29295825958252) (1527,8.164485931396484)* (50,8.159401893615723)*
5802: (923,7.191964149475098) (750,6.865159511566162) (924,6.864123821258545) (922,6.446084022521973) (2731,6.4125895500183105) (1267,6.379934787750244) (3435,6.282830715179443) (3134,6.2181396484375) (913,6.200079917907715) (903,6.147058486938477)* (908,6.0356292724609375) (1252,6.0059685707092285) (3089,5.945817470550537) (912,5.718868732452393) (904,5.677448749542236) (1251,5.488144397735596) (1199,5.458530902862549) (1206,5.455965995788574) (1237,5.411813259124756) (1284,5.400264263153076)
5803: (2858,8.185283660888672)* (1517,7.520151138305664) (2700,7.500545024871826) (2706,7.4680094718933105) (2683,6.954502105712891) (2959,6.881715774536133) (1060,6.845891952514648) (3253,6.690487384796143) (1923,6.452045917510986) (1732,6.4467034339904785) (2571,6.361193656921387) (1265,6.324415683746338) (1197,6.3219170570373535) (104,6.233815670013428)* (1136,6.197258472442627) (3052,6.189888000488281) (180,6.02304220199585) (1215,5.94377326965332) (2355,5.695896625518799) (1196,5.660615921020508)
5804: (2858,6.339878559112549) (2762,6.073575496673584) (2396,6.055187702178955) (1198,5.741023063659668) (2716,5.730920314788818) (1193,5.652143478393555) (1097,5.51694917678833) (919,5.510929584503174) (1210,5.492037773132324) (858,5.490529537200928) (1196,5.481840133666992) (912,5.456336975097656) (3114,5.32391881942749) (3408,5.239741325378418) (593,5.236747741699219) (1307,5.235488414764404) (1197,5.220737457275391) (356,5.215137004852295) (527,5.1698431968688965) (2355,4.99910831451416)
5805: (914,9.104235649108887) (594,9.025127410888672)* (1282,8.771163940429688) (912,8.550926208496094) (2080,8.393805503845215)* (2087,8.014498710632324)* (913,7.953909397125244) (920,7.929877758026123) (2096,7.885282039642334)* (945,7.584921836853027) (2987,7.324949264526367) (1035,7.2262797355651855) (3549,7.158359527587891) (900,7.142324924468994) (3435,7.098654270172119) (928,7.079241752624512) (1029,7.0395307540893555) (3081,7.013451099395752) (3606,6.995087146759033) (595,6.969945907592773)
5806: (1225,9.288023948669434) (1132,9.0205659866333) (1172,9.006614685058594) (3683,8.981264114379883) (1300,8.961875915527344)* (1264,8.82573413848877) (213,8.735593795776367) (306,8.393875122070312)* (3260,8.363615036010742)* (2731,8.3301420211792)* (3435,8.253806114196777)* (1299,8.161800384521484) (1362,7.983334541320801) (1217,7.935734272003174) (2360,7.928312301635742) (1096,7.913440704345703) (2130,7.9014506340026855) (58,7.849056243896484) (17,7.844204425811768) (800,7.792574882507324)
5807: (2858,7.672211647033691) (34,7.153992176055908) (2997,6.499005317687988) (527,6.46923303604126)* (1,6.402376174926758)* (1704,6.246256351470947) (593,6.120283126831055) (1213,6.110522270202637)* (2396,6.038496494293213) (1358,5.892580032348633) (1784,5.8378190994262695) (2324,5.793272495269775) (1641,5.6667280197143555) (36,5.54493522644043)* (150,5.485654830932617) (2395,5.455204486846924) (1617,5.439502716064453)* (39,5.4285407066345215) (246,5.427397727966309) (50,5.4055891036987305)
5808: (593,8.356496810913086) (318,8.14720630645752)* (608,8.071176528930664) (1270,7.74338960647583) (1097,7.641335487365723)* (1225,7.62894344329834) (2858,7.5745439529418945) (1247,7.535398483276367) (924,7.528755187988281) (1240,7.508113861083984) (1250,7.474605083465576) (1197,7.439581394195557)* (750,7.312027931213379) (908,7.269631385803223) (589,7.202959060668945) (923,7.15684700012207) (1259,7.146756172180176) (1387,7.112181186676025) (1234,7.099283218383789)* (3471,7.094719409942627)
5809: (1148,9.163665771484375)* (2791,8.597036361694336)* (2064,8.448871612548828)* (1225,8.386811256408691)* (1270,8.241373062133789) (3421,8.212214469909668) (1199,8.208621978759766)* (260,8.206511497497559)* (2150,8.13404369354248)* (1265,8.021183967590332) (1259,7.940819263458252) (1234,7.9249043464660645) (1193,7.916196823120117) (919,7.872585773468018) (34,7.865230083465576) (1231,7.692368984222412) (3751,7.688171863555908) (3424,7.61405611038208)* (1220,7.575833320617676) (1230,7.569618225097656)*
5810: (2858,9.030150413513184) (1193,8.3511381149292) (593,8.076553344726562) (2762,7.605325698852539) (527,7.372270584106445) (2028,7.198541641235352) (1617,7.197871685028076) (34,6.866110801696777) (260,6.797640800476074) (1213,6.719436168670654) (111,6.608326435089111) (1225,6.565506935119629) (296,6.465073585510254) (50,6.375734806060791) (356,6.337810039520264) (1097,6.32570219039917) (1196,6.3171796798706055) (2997,6.267352104187012)* (3408,6.256084442138672) (908,6.211460113525391)
5811: (903,8.274872779846191)* (608,8.14025592803955) (904,8.035951614379883) (47,7.795708179473877) (2186,7.455854415893555) (1617,7.314880847930908) (1968,7.225314617156982) (2762,7.084946155548096) (930,7.015509605407715) (1717,6.9644975662231445)* (2959,6.942476749420166) (50,6.860494613647461) (235,6.83108377456665) (1104,6.790930271148682) (2657,6.766520977020264) (922,6.7481160163879395) (2700,6.730825901031494) (912,6.727166175842285) (296,6.721329689025879) (2502,6.699438571929932)
5812: (1246,10.864399909973145)* (1959,9.837385177612305)* (2145,9.689007759094238)* (457,9.338638305664062)* (1242,8.92082405090332) (11,8.890192985534668)* (1961,8.719218254089355)* (1197,8.655098915100098)* (1958,8.579670906066895)* (2915,8.542234420776367) (1172,8.498988151550293) (1198,8.445131301879883)* (3448,8.366942405700684) (1957,8.354966163635254) (2406,8.333911895751953)* (1132,8.32754898071289) (3255,8.198969841003418) (1357,8.166104316711426)* (261,8.144200325012207) (1569,8.100833892822266)
5813: (260,8.838030815124512) (1196,8.331446647644043)* (2571,8.001516342163086) (2858,7.954977035522461) (2716,7.736597537994385) (2683,7.537654876708984) (1127,7.364845275878906) (1270,7.093034744262695) (2762,7.081964492797852) (2028,7.080421447753906) (2997,7.016286373138428) (2916,6.984984397888184) (1220,6.973210334777832) (2987,6.886456489562988) (1221,6.88390588760376) (592,6.862673282623291) (1200,6.859233856201172) (110,6.819105625152588) (2502,6.798780918121338) (3578,6.692483425140381)
5814: (2858,8.595157623291016) (608,7.428267478942871) (858,7.290823459625244) (1193,7.226781368255615) (260,7.164518356323242)* (2028,7.162234306335449)* (527,7.151935577392578) (2762,7.074117660522461) (1196,6.80724573135376) (296,6.543717861175537)* (1198,6.522575855255127) (1221,6.4423956871032715) (1214,6.245208740234375) (1270,6.195478439331055)* (1210,6.167667865753174) (2396,6.137931823730469) (1,6.1157026290893555) (50,6.108891010284424) (1097,6.094269752502441) (1265,6.038784980773926)
5815: (260,8.124183654785156) (1200,7.174707412719727) (913,7.130694389343262)* (1253,6.957076549530029) (1748,6.921483516693115) (1267,6.878445148468018) (2010,6.816392421722412) (1617,6.789845943450928) (923,6.772497177124023)* (1248,6.732945919036865)* (589,6.61993932723999) (3703,6.593501567840576) (3702,6.561030387878418) (2529,6.502535820007324) (908,6.496909141540527) (1204,6.407225131988525) (1097,6.39644718170166) (2916,6.2643327713012695) (1304,6.20502233505249) (2664,6.170126914978027)
5817: (2762,9.56447696685791) (3578,8.200939178466797) (3408,7.824090003967285) (2605,7.748512268066406) (2683,7.586002349853516)* (2706,7.555603504180908) (2858,7.51060152053833) (2841,7.470149517059326) (2688,7.436826705932617) (2694,7.371589183807373) (3753,7.369523525238037) (2716,7.310616970062256) (2763,7.219690799713135) (3203,7.1619343757629395) (3623,6.851495265960693) (3510,6.835123062133789) (3176,6.734638214111328) (2710,6.733687877655029) (1127,6.70864200592041)* (3798,6.691755294799805)
5818: (2762,9.421441078186035) (2858,9.028976440429688) (2997,7.819730758666992) (2396,7.522139549255371) (260,7.499038219451904) (318,7.419527530670166) (1196,7.115274906158447) (1193,6.959089279174805) (223,6.952686786651611) (2959,6.930258750915527) (1198,6.909705638885498) (858,6.900364398956299) (593,6.811087131500244) (608,6.763436794281006) (1210,6.621673107147217) (2683,6.619144439697266) (2028,6.6044721603393555) (2336,6.533905029296875) (2599,6.533013343811035) (1197,6.499027252197266)
5819: (480,6.81789493560791)* (1210,6.239405632019043) (1198,6.200751304626465) (2571,6.078153610229492) (2762,5.982663631439209) (260,5.805405616760254) (1240,5.706491470336914) (1270,5.705489158630371) (2858,5.694390773773193) (2916,5.645684242248535) (1196,5.541937828063965) (1097,5.34855842590332) (593,5.2822747230529785) (1617,5.26793098449707) (2000,5.1199870109558105) (1214,5.0866193771362305) (1036,5.064553260803223) (356,5.034775733947754) (2716,5.020459175109863) (377,4.97269868850708)*
5820: (2858,8.216912269592285) (1193,8.056878089904785) (858,7.806561470031738) (318,7.703500270843506)* (527,7.622262001037598) (260,6.981901168823242) (1221,6.877896785736084)* (913,6.741092681884766) (2997,6.617712497711182) (912,6.6036224365234375) (2716,6.537652969360352) (111,6.485130310058594) (1617,6.434252738952637) (1225,6.270424842834473) (2987,6.256186485290527) (924,6.239659309387207) (1961,6.135716438293457) (1198,6.128942966461182) (1299,6.125946521759033) (590,6.088124752044678)
5821: (527,8.024231910705566) (2858,8.01545238494873) (1,7.406083583831787) (1148,7.267069339752197)* (2028,7.007661819458008) (3481,6.98985481262207) (50,6.925528049468994) (2762,6.882496356964111) (260,6.789022445678711)* (2571,6.721008777618408) (3897,6.683257102966309) (34,6.665070056915283) (589,6.600736618041992)* (2997,6.477798938751221) (1704,6.394392490386963) (3911,6.369106292724609) (919,6.1357221603393555) (1097,6.124980926513672) (1358,6.12367057800293) (912,6.108188629150391)
5822: (1219,8.525574684143066)* (1339,7.785617828369141) (2644,7.547360897064209) (2648,7.389288902282715) (1345,7.345717906951904) (2160,7.300746917724609) (2454,7.059346675872803)* (1350,6.683810234069824) (1214,6.621942520141602)* (1982,6.476820945739746) (968,6.433828353881836)* (1994,6.307971000671387) (2664,6.191486835479736) (1347,6.18710470199585) (1340,6.179190158843994) (1321,6.039374828338623) (920,5.863251686096191) (2633,5.716357707977295) (2366,5.689639568328857) (2654,5.630086898803711)
5823: (1210,9.362306594848633)* (2858,8.4708251953125) (1199,8.29919719696045)* (2396,8.225019454956055)* (1580,8.043883323669434)* (1374,8.025163650512695) (924,7.805510520935059) (2997,7.605926036834717) (32,7.525820255279541) (2968,7.5240397453308105) (1214,7.385210990905762) (1136,7.341769695281982) (1097,7.253554344177246) (593,7.177723407745361) (3114,7.0781097412109375) (608,7.053874969482422) (919,7.05281400680542) (1127,7.051916122436523)* (2355,7.039153575897217) (527,7.0051374435424805)
5824: (1196,10.604842185974121)* (480,9.94327163696289) (2628,9.881125450134277) (457,9.564577102661133)* (2916,9.30130386352539) (2762,9.142439842224121)* (1610,9.102603912353516)* (1909,9.092032432556152) (1374,8.996414184570312)* (1376,8.948474884033203)* (1527,8.732873916625977)* (316,8.653308868408203) (648,8.649330139160156) (541,8.462332725524902) (1372,8.332527160644531)* (1748,8.153197288513184) (329,8.125349044799805) (924,8.068931579589844)* (110,8.060823440551758) (3793,8.031451225280762)
5825: (3481,11.02927303314209)* (3911,10.571836471557617)* (2599,9.791049003601074) (3114,9.306975364685059)* (3793,8.66058349609375)* (3317,8.613274574279785) (246,8.183399200439453) (2966,8.181745529174805)* (3176,8.130027770996094)* (2959,8.08896541595459)* (2324,8.048257827758789) (3556,7.982310771942139) (1265,7.941405773162842) (3783,7.933742046356201) (3083,7.8855180740356445) (2700,7.713951110839844) (3006,7.680822849273682) (3893,7.606326580047607) (2761,7.513410568237305) (162,7.404283046722412)
5826: (223,10.14077377319336) (1089,9.854802131652832)* (2599,9.72846794128418) (2692,9.225031852722168) (1060,9.182804107666016)* (1213,9.118454933166504) (527,8.886185646057129) (47,8.38737678527832)* (3160,8.360247611999512)* (3052,8.319412231445312) (2890,8.312780380249023) (235,8.21513843536377) (293,8.199350357055664) (1206,7.911049842834473) (3174,7.87567138671875) (1358,7.859913349151611) (1921,7.834568023681641) (2580,7.689370155334473)* (2502,7.62995719909668) (2028,7.582606792449951)*
5827: (356,9.19536018371582) (1580,9.159719467163086)* (1265,9.122973442077637) (2571,8.8674955368042) (480,8.633668899536133) (2396,8.084539413452148) (648,7.837164878845215)* (1527,7.733996868133545) (1777,7.617187976837158)* (589,7.580280303955078) (3114,7.57170295715332) (1721,7.494756698608398)* (110,7.4616570472717285) (2858,7.431384563446045) (39,7.401248931884766) (2006,7.396621227264404) (780,7.381769180297852) (1210,7.348750591278076) (539,7.328849792480469) (1784,7.316255569458008)
5828: (2858,6.856658458709717) (858,6.049921035766602) (1196,5.655755996704102) (1210,5.627736568450928) (2997,5.606368541717529) (1198,5.545006275177002) (2571,5.468147277832031) (2762,5.424617290496826) (1214,5.390369415283203) (1221,5.3443522453308105) (589,5.334542751312256) (3578,5.246615886688232) (1240,5.186986923217773) (1193,5.126029014587402) (110,5.099424362182617) (480,5.079948425292969) (1387,4.8570780754089355) (608,4.845012664794922) (1127,4.759484767913818) (1580,4.711518287658691)
5829: (1198,7.117997169494629) (1304,6.908329010009766) (260,6.900638103485107)* (1196,6.796291828155518) (1270,6.738285541534424) (1307,6.403079986572266) (1210,6.366786956787109) (858,6.362306118011475)* (1036,6.177831172943115) (2804,6.159290790557861) (1234,6.119349956512451) (457,6.048524856567383) (1240,5.981364727020264) (2716,5.9800333976745605) (1265,5.970126628875732) (1220,5.946203708648682)* (2797,5.871336460113525) (1291,5.8470048904418945) (3361,5.8284454345703125) (1079,5.810697555541992)
5830: (3897,9.466767311096191) (3301,9.433497428894043) (3510,8.604544639587402) (3408,8.552631378173828) (3484,8.439600944519043) (2918,8.09286117553711) (3578,7.792361259460449) (3948,7.651006698608398) (3785,7.458991527557373) (3317,7.453516483306885) (3916,7.322051048278809) (3148,7.313856601715088) (3512,7.301731586456299) (3624,7.269739151000977) (3189,7.238687038421631) (3481,7.197800636291504) (1197,7.176788806915283) (3755,7.140997886657715) (3623,7.137722015380859) (3753,7.023464202880859)
5831: (1302,9.503154754638672)* (3098,9.250996589660645)* (750,9.117631912231445)* (3435,8.911632537841797) (1231,8.601910591125488)* (2985,8.536754608154297)* (2312,8.497848510742188)* (1287,8.478303909301758)* (1954,8.183582305908203)* (904,8.155344009399414)* (1206,8.115975379943848) (647,8.078848838806152) (1135,8.009805679321289) (7,7.958315849304199)* (1198,7.888864040374756)* (2268,7.8468427658081055)* (151,7.813691139221191)* (592,7.779410362243652)* (1958,7.699219226837158)* (1321,7.6982855796813965)*
5832: (2858,10.418088912963867)* (608,9.08140754699707)* (2028,8.961458206176758)* (110,8.709699630737305) (1704,8.544775009155273) (2324,8.356555938720703) (1265,8.221220970153809) (2997,8.014801025390625) (1,8.009392738342285) (17,7.980179309844971)* (1617,7.837841987609863) (260,7.813546657562256) (858,7.684792995452881) (150,7.649120807647705) (1193,7.645421504974365) (356,7.587835311889648) (1197,7.543030738830566) (2762,7.515861511230469) (1210,7.513620853424072)* (1198,7.433121681213379)
5833: (2762,13.490130424499512) (2688,10.921366691589355)* (2881,10.731446266174316) (2433,10.598668098449707) (2763,10.029522895812988) (2908,9.951716423034668)* (2599,9.704096794128418) (3005,9.646394729614258) (2997,9.61296272277832) (2683,9.388579368591309) (2605,9.354000091552734) (2716,9.144227981567383) (2333,9.101052284240723) (2706,8.988384246826172) (2686,8.893086433410645) (2676,8.887880325317383) (2598,8.853246688842773) (2770,8.802745819091797) (2013,8.719107627868652) (3543,8.618475914001465)
5834: (2762,6.769126892089844) (2997,6.0885467529296875) (2599,5.601428031921387) (2716,5.499966621398926) (2987,5.36984920501709) (260,5.31013822555542) (858,5.243851661682129) (3543,5.066547393798828) (910,4.992748260498047) (3114,4.990907669067383) (2683,4.979144096374512) (2355,4.962140083312988) (2336,4.931096076965332) (919,4.838924407958984) (1197,4.805009365081787) (1230,4.775275230407715)* (223,4.745086669921875) (920,4.741072177886963) (3175,4.709223747253418) (904,4.696834087371826)
5835: (527,8.761137962341309) (318,8.675252914428711) (2028,7.730592250823975) (593,7.449617862701416) (1704,6.917974472045898) (1193,6.824612617492676) (1213,6.739223957061768) (296,6.730587005615234) (150,6.70055627822876) (1358,6.634785175323486) (858,6.607344150543213) (2324,6.522770881652832)* (246,6.507350444793701) (1617,6.399475574493408) (1,6.24686861038208) (36,6.193387031555176) (1221,6.126605033874512) (1233,6.04289436340332)* (2396,5.978167533874512) (1265,5.946887016296387)
5836: (1198,7.58992338180542)* (1,7.570817947387695) (608,7.546905994415283) (1617,7.386774063110352) (2571,7.217362403869629) (2396,7.154433727264404) (296,7.108872413635254) (2028,7.047901630401611)* (34,6.9120635986328125) (50,6.792867660522461) (1197,6.7801995277404785) (3751,6.778963565826416) (3114,6.665285587310791) (2997,6.659718990325928)* (1210,6.624017715454102) (858,6.526360988616943) (919,6.49464750289917) (1610,6.4288458824157715) (356,6.3327202796936035) (589,6.33264684677124)
5837: (3256,11.419682502746582)* (457,10.415229797363281)* (1610,10.037334442138672)* (1259,9.876726150512695)* (593,9.592683792114258)* (2916,9.452710151672363)* (1385,9.408422470092773)* (161,9.316408157348633) (2403,9.28425407409668)* (1954,9.241403579711914)* (1552,9.19141960144043)* (648,9.124739646911621)* (110,9.029618263244629)* (3253,8.975189208984375) (2000,8.871355056762695)* (3450,8.838040351867676) (1961,8.787251472473145)* (3210,8.729534149169922) (832,8.727487564086914)* (3421,8.683503150939941)
5838: (916,9.522562980651855) (838,9.512259483337402) (2020,9.486715316772461)* (1188,9.230446815490723) (1277,9.125349998474121) (933,9.047033309936523) (899,8.84170913696289) (1265,8.474329948425293) (914,8.184017181396484) (1210,8.164454460144043)* (911,8.160242080688477)* (3260,8.029510498046875) (58,8.016158103942871)* (2406,7.92266321182251) (1094,7.838400363922119) (3479,7.831210136413574)* (1957,7.782256603240967)* (2336,7.766504764556885) (539,7.750642776489258) (1183,7.700585842132568)*
5839: (593,8.66142463684082) (527,8.455545425415039)* (2858,8.429915428161621) (858,7.7931036949157715) (2762,7.527342319488525) (296,7.464673042297363) (260,7.422061920166016) (919,7.361669063568115) (1193,7.271023273468018) (912,7.207127094268799) (50,7.16623067855835) (1617,7.149296760559082) (1213,7.055649757385254) (1704,6.9167609214782715) (1221,6.810427188873291)* (1196,6.759706020355225) (356,6.514048099517822) (1219,6.502316951751709) (923,6.475664138793945) (1097,6.45925760269165)
5840: (11,9.187633514404297)* (1307,9.153543472290039)* (1784,8.96644115447998) (914,8.678324699401855) (597,8.668657302856445) (150,8.456160545349121) (1035,8.326841354370117) (1028,8.162192344665527) (2671,7.907332420349121) (1271,7.806748390197754) (920,7.78783655166626) (357,7.750774383544922) (3072,7.697207927703857)* (1569,7.658242702484131) (953,7.65664005279541)* (1393,7.587348461151123) (2080,7.457794189453125) (2791,7.419310569763184) (2398,7.400911808013916) (339,7.313561916351318)*
5841: (3114,10.036460876464844) (1,9.797866821289062)* (2355,9.72990608215332) (594,9.69473648071289)* (2396,8.949610710144043)* (2858,8.552162170410156) (364,8.49240779876709) (1252,8.315019607543945) (1380,8.286757469177246) (1022,8.238410949707031)* (3176,8.17133903503418) (3897,8.036641120910645) (34,7.974423408508301) (2918,7.968493461608887)* (357,7.966653347015381)* (1197,7.917667865753174)* (912,7.800720691680908)* (2761,7.796857833862305) (1265,7.739692687988281) (914,7.730539321899414)
5842: (1196,8.640727996826172)* (1210,8.45009994506836)* (589,8.356121063232422)* (1200,7.612244129180908)* (2028,7.443826198577881) (2000,7.394814968109131) (2916,7.359190464019775) (1610,7.315537929534912)* (3527,7.139484405517578) (1374,7.002668857574463) (1221,6.948663234710693) (3702,6.491756439208984) (592,6.417882919311523) (2944,6.322519779205322)* (1580,6.31738805770874) (1242,6.282911777496338) (1097,6.23765230178833) (3703,6.223920822143555) (6,6.180129051208496) (1270,6.168745994567871)
5843: (3751,7.063963890075684) (1282,7.00756311416626)* (720,6.801114559173584)* (3114,6.731245517730713) (3159,6.300525188446045)* (34,5.8637566566467285) (923,5.752688407897949) (2761,5.7463274002075195) (912,5.737564563751221) (1,5.720834255218506) (2336,5.711275100708008) (2394,5.666932582855225) (588,5.646637439727783) (1537,5.614885330200195) (1225,5.5688886642456055) (913,5.557798862457275) (3462,5.556498050689697) (1293,5.5453081130981445)* (914,5.512243747711182) (1188,5.497768878936768)
5844: (260,9.95166015625)* (2396,9.695856094360352) (1197,9.281599044799805) (3793,9.059988975524902) (1580,8.729450225830078) (589,8.541922569274902) (1265,8.497469902038574) (1,8.296266555786133) (2716,8.291827201843262) (110,8.244624137878418) (2028,8.206389427185059) (1127,8.195935249328613) (2599,8.175978660583496) (1240,8.148432731628418) (541,8.019853591918945) (593,7.9572978019714355) (318,7.922673225402832) (2628,7.903726100921631) (527,7.8297038078308105) (1097,7.797900199890137)
5845: (2336,11.608126640319824)* (3307,11.562431335449219) (2762,10.999156951904297)* (2987,10.918167114257812)* (2997,10.803701400756836)* (2761,10.347634315490723) (2706,10.08507251739502)* (3089,9.917839050292969) (3134,9.890387535095215) (3629,9.820869445800781) (1260,9.801719665527344) (2366,9.7322416305542) (3114,9.516134262084961) (223,9.423690795898438)* (2010,9.1031494140625) (3435,9.102787971496582) (3095,9.038840293884277) (1196,8.85894775390625) (1254,8.842103004455566) (2070,8.82943344116211)
5846: (1193,9.070564270019531)* (858,8.879880905151367) (1221,8.095362663269043) (111,7.904478549957275)* (924,7.491770267486572) (527,7.383330345153809) (318,7.362846374511719)* (750,7.272640228271484) (904,7.224911212921143) (1225,7.191411018371582) (908,7.156766891479492) (2762,7.102137565612793) (1230,6.813826084136963)* (1196,6.672601222991943) (1208,6.665928840637207) (903,6.628785133361816) (1204,6.619899749755859)* (1945,6.558351039886475) (1213,6.522111415863037) (2396,6.373269081115723)
5847: (2406,8.985342979431152)* (1073,8.922904968261719) (260,8.819153785705566)* (2140,8.621817588806152) (497,8.566858291625977)* (2628,8.425707817077637) (1967,8.347206115722656) (368,8.344599723815918) (2470,8.299667358398438)* (1270,8.012140274047852) (2105,7.999151706695557)* (1396,7.964448928833008) (2413,7.953670978546143)* (3396,7.820036888122559) (3398,7.714020729064941) (1220,7.707015037536621) (1610,7.697701930999756)* (590,7.686066627502441) (1127,7.638197898864746) (1136,7.626206398010254)
