userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (364,2.608759641647339) (595,2.5622549057006836)* (34,2.216789960861206) (318,2.1379473209381104) (1198,1.8452898263931274) (2081,1.815388798713684) (593,1.8009986877441406) (2858,1.7756012678146362) (2396,1.648090124130249) (1907,1.6182883977890015)* (1210,1.6162261962890625) (2762,1.577247142791748)* (2078,1.5549368858337402) (2080,1.5537104606628418) (2096,1.5427923202514648) (3147,1.5403952598571777) (480,1.5271490812301636) (110,1.5243841409683228) (3751,1.5141438245773315) (1196,1.4907145500183105)
4060: (260,3.3586676120758057)* (589,3.1462533473968506) (318,3.028907060623169) (1270,2.9574930667877197) (50,2.808133840560913) (1258,2.626566171646118)* (110,2.577575445175171) (2716,2.555302858352661)* (527,2.474613904953003)* (3499,2.367631435394287)* (2706,2.2839155197143555) (2916,2.283269166946411)* (1219,2.2431981563568115) (1265,2.1583356857299805) (2918,2.062138080596924)* (1197,2.0175530910491943) (2000,1.9819313287734985)* (2997,1.9465669393539429) (1721,1.8176168203353882)* (1610,1.8090283870697021)
4061: (3792,2.671914577484131) (3809,2.454789161682129) (3751,2.1904189586639404) (3763,2.1235740184783936)* (3769,2.1193857192993164) (3844,2.099776268005371) (1387,2.0588581562042236) (3615,1.9831135272979736) (3186,1.958272099494934) (3618,1.9401859045028687) (3654,1.8868482112884521) (2001,1.8604143857955933) (3806,1.8303786516189575) (736,1.7943204641342163) (1235,1.7937476634979248) (3764,1.7898896932601929) (3827,1.773787021636963) (3798,1.770849347114563) (3793,1.7675654888153076) (3623,1.74897038936615)
4062: (2959,3.355246067047119)* (50,2.961207389831543)* (2028,2.9356305599212646) (2571,2.771296501159668)* (1625,2.69094181060791) (3623,2.6016576290130615) (3948,2.3892722129821777) (2841,2.2691903114318848)* (3300,2.2609269618988037) (733,2.224933624267578) (3178,2.072662591934204)* (3916,2.035217761993408) (1393,2.0213723182678223) (3752,2.016512393951416) (1805,1.9674975872039795) (3005,1.9345909357070923) (3452,1.8732472658157349) (318,1.822403073310852)* (3536,1.8195714950561523)* (3316,1.8137843608856201)
4063: (3753,2.7499608993530273)* (2858,2.722228527069092) (1198,2.299757957458496) (480,2.1798219680786133) (1097,2.141275405883789) (1210,2.122849225997925) (3408,2.1120967864990234) (3578,2.005429267883301) (1259,1.983469843864441) (608,1.9602184295654297) (3114,1.7685383558273315) (589,1.744868278503418) (1225,1.7330994606018066)* (1704,1.7233322858810425) (1961,1.7090171575546265) (1250,1.690293550491333) (3755,1.6743413209915161) (2571,1.6350315809249878) (1197,1.6272480487823486) (1207,1.4901896715164185)
4064: (3114,3.086379051208496) (2761,2.618772268295288) (750,2.369516134262085)* (2355,2.162620782852173) (2716,1.9916536808013916) (1244,1.9383983612060547) (2804,1.9052259922027588) (2987,1.875165343284607) (1198,1.8117585182189941) (1223,1.7877260446548462) (1292,1.7807410955429077) (235,1.7622369527816772) (2186,1.7498146295547485) (1247,1.7445600032806396) (1248,1.7437082529067993) (3543,1.71010160446167) (1304,1.7095071077346802) (1204,1.7009193897247314) (3435,1.6368643045425415) (1260,1.6358897686004639)*
4065: (2571,2.8438475131988525)* (1200,2.209771156311035)* (924,1.99815034866333) (1198,1.9547659158706665) (1580,1.8933625221252441) (2916,1.7513200044631958) (1097,1.7353379726409912) (1374,1.6910622119903564) (480,1.6640294790267944) (2628,1.6418524980545044) (1197,1.6268593072891235) (1206,1.6133368015289307) (750,1.581415057182312) (3471,1.5778754949569702) (1127,1.522552728652954) (3702,1.465259075164795) (3703,1.4098533391952515) (3527,1.4061906337738037) (1356,1.3762004375457764) (110,1.361698031425476)
4066: (2858,3.0472562313079834)* (608,2.810905933380127)* (2028,2.722014904022217)* (50,2.442178726196289)* (1617,2.32651948928833) (1193,1.977126121520996) (858,1.8918148279190063) (1704,1.8542791604995728) (2997,1.7656081914901733) (1221,1.6986593008041382) (2571,1.6865681409835815) (1358,1.651069164276123) (1198,1.601491928100586) (47,1.5256752967834473) (3147,1.4910967350006104) (260,1.4717702865600586) (2396,1.4303576946258545) (1196,1.4254690408706665) (1259,1.3517249822616577) (2959,1.3326154947280884)
4067: (2762,3.4874305725097656)* (2716,2.7370667457580566) (223,2.701653242111206) (2959,2.4911015033721924) (3114,2.44482421875)* (2336,2.3940365314483643) (3175,2.186382293701172)* (3578,2.171294689178467) (3174,2.083305597305298) (2770,2.0248303413391113) (2395,1.9810242652893066) (3203,1.938488245010376) (785,1.8435564041137695) (968,1.8299589157104492) (2712,1.8083090782165527) (2686,1.7914425134658813) (3408,1.7835298776626587) (1093,1.7545686960220337) (2761,1.7496472597122192) (3081,1.7404829263687134)
4068: (2688,2.8061094284057617)* (2683,2.4749836921691895) (2762,2.4579532146453857)* (2707,2.3259313106536865) (2598,2.275925874710083) (2881,2.051476240158081) (3203,2.0295839309692383) (3175,1.9772671461105347) (2013,1.9740867614746094)* (2770,1.95903480052948) (3005,1.9430675506591797) (2355,1.937330722808838) (2716,1.8333872556686401) (3219,1.8080029487609863) (2763,1.7539892196655273) (968,1.670328140258789) (1093,1.6183222532272339) (1959,1.609742283821106) (86,1.5513287782669067) (24,1.5356574058532715)
4069: (1230,1.6024444103240967) (3082,1.5351881980895996) (3751,1.4871296882629395) (3623,1.4722791910171509) (2997,1.3950932025909424) (3793,1.3911278247833252) (3812,1.3687734603881836) (3760,1.3062846660614014) (3635,1.2913562059402466) (3814,1.2521146535873413) (3481,1.229496955871582) (1077,1.2227084636688232) (1304,1.1546640396118164) (2000,1.1425081491470337) (3638,1.1234549283981323) (3186,1.0974922180175781) (3755,1.074971079826355) (3763,1.0606341361999512) (145,1.0473052263259888) (1296,1.0418062210083008)
4070: (608,2.440497636795044)* (50,2.4107322692871094) (1213,2.1943883895874023) (858,2.151468276977539) (1221,2.092362642288208) (1214,2.0339934825897217)* (457,2.0223302841186523) (318,1.815413475036621) (1197,1.803446888923645) (2028,1.7473918199539185) (1200,1.705925464630127) (110,1.6989003419876099) (2916,1.6738210916519165) (2959,1.5852686166763306) (1291,1.540834665298462) (2762,1.5349210500717163) (3578,1.4441940784454346) (2194,1.403821587562561) (1201,1.3894723653793335) (555,1.3640129566192627)
4071: (3421,2.3097920417785645) (1968,2.0127644538879395) (3552,1.9714423418045044) (3210,1.92776358127594) (110,1.868303894996643)* (2997,1.6801108121871948) (2918,1.5789223909378052) (2762,1.538143515586853) (2302,1.485270380973816) (1073,1.4516080617904663) (1,1.4438453912734985) (2028,1.4355589151382446) (1517,1.4298468828201294) (1220,1.4172582626342773)* (3361,1.4113620519638062) (1663,1.3965386152267456) (1136,1.3878235816955566) (1197,1.374396800994873)* (593,1.368854284286499) (589,1.3319464921951294)
4072: (608,2.8571808338165283)* (2858,2.8266446590423584) (1,2.5038840770721436) (356,2.499802827835083) (318,2.4162981510162354) (2997,2.358937978744507) (1234,2.342160940170288) (1252,2.1788642406463623)* (2028,2.1773860454559326) (2355,1.9275314807891846) (1276,1.9198139905929565)* (1704,1.8987613916397095)* (1221,1.8844984769821167) (1270,1.7115622758865356) (919,1.7068190574645996) (1923,1.6911112070083618) (1278,1.6719920635223389) (3671,1.6588038206100464) (1208,1.63948392868042)* (2791,1.5670745372772217)*
4073: (527,2.253225326538086) (110,2.0972070693969727) (1262,1.89451003074646) (1233,1.8804022073745728) (3836,1.705164909362793) (858,1.678068995475769) (1263,1.6766347885131836) (1204,1.6060500144958496) (3196,1.587428331375122) (1200,1.5860645771026611) (356,1.5117403268814087) (1294,1.4903004169464111)* (1408,1.479278564453125) (750,1.4544669389724731) (3066,1.4437428712844849) (1299,1.4348212480545044) (1201,1.405128836631775) (1960,1.3676692247390747) (2194,1.3477100133895874) (912,1.3225911855697632)
4074: (2762,1.4096872806549072) (2716,1.3330788612365723) (527,1.2722132205963135) (356,1.269069790840149) (318,1.2108951807022095) (1704,1.1830427646636963) (1961,1.1419388055801392) (1270,1.1179498434066772) (1721,1.1093347072601318) (1196,1.0788437128067017) (260,0.9943556189537048) (3578,0.9846276044845581) (2712,0.9516772031784058) (593,0.9204202890396118) (1060,0.9125857353210449) (1968,0.9120891094207764) (111,0.8878694176673889) (2502,0.885334312915802) (2396,0.8789912462234497) (2858,0.8731042742729187)
4075: (1198,2.1369378566741943) (1197,2.032280683517456) (1089,1.9831007719039917) (1221,1.8974275588989258) (1214,1.883169174194336) (1240,1.8759357929229736) (296,1.8380688428878784) (858,1.738276481628418) (1193,1.7320960760116577) (2997,1.722151517868042) (260,1.7030428647994995) (1213,1.6984034776687622) (2571,1.6838124990463257) (2858,1.5408560037612915) (1617,1.5163466930389404) (589,1.4627611637115479) (3421,1.4509872198104858) (1265,1.4331742525100708) (111,1.4255800247192383) (541,1.4062811136245728)
4076: (1784,2.360487699508667) (2268,2.0951216220855713) (2028,2.0886850357055664) (3105,2.0861446857452393) (356,2.0359814167022705) (1358,2.02046799659729) (454,2.0075573921203613) (590,1.9859066009521484) (3100,1.966862440109253) (2501,1.7750942707061768) (608,1.774720549583435) (3252,1.7508832216262817) (508,1.7257063388824463) (161,1.6189968585968018) (1672,1.60313880443573) (110,1.591570496559143)* (1271,1.5576503276824951) (1961,1.4411497116088867) (300,1.4074903726577759) (3386,1.3857206106185913)
4077: (1197,2.913445472717285)* (1196,2.7347075939178467)* (1374,2.587247848510742)* (2406,2.5807371139526367)* (2628,2.2945778369903564) (2174,2.0346643924713135) (480,2.027971029281616) (541,1.9626853466033936) (440,1.9498450756072998) (1127,1.9469866752624512) (3479,1.8906852006912231)* (912,1.7123301029205322) (920,1.646214485168457) (2657,1.5529588460922241) (497,1.5213122367858887) (2791,1.5110845565795898) (1136,1.4828667640686035) (3072,1.4731616973876953) (2193,1.454616665840149)* (648,1.4399174451828003)*
4078: (608,2.6366519927978516) (1259,2.633530616760254)* (1307,1.8908766508102417)* (1090,1.8653558492660522) (527,1.8338292837142944) (1097,1.8183403015136719)* (1200,1.8064805269241333) (1198,1.7800935506820679)* (2791,1.7395079135894775) (3210,1.731139063835144) (3526,1.6282262802124023) (1210,1.627798080444336) (3101,1.6218734979629517) (2716,1.6212797164916992) (1258,1.5547586679458618)* (2268,1.5144191980361938) (1673,1.5103522539138794)* (589,1.4620270729064941) (1240,1.4397437572479248) (3361,1.427403211593628)*
4079: (1097,2.4178900718688965)* (1036,1.9638159275054932) (1721,1.726667046546936) (3508,1.6975570917129517)* (110,1.6254401206970215) (2881,1.6150227785110474) (3927,1.6078832149505615) (1246,1.5960420370101929) (1610,1.582345962524414)* (2871,1.5758424997329712) (3635,1.559706211090088)* (454,1.551854133605957)* (3471,1.5467243194580078) (3672,1.54184091091156) (2533,1.5310050249099731) (2991,1.516903042793274)* (2160,1.5030721426010132) (1019,1.5002150535583496) (2989,1.496276617050171)* (1088,1.478236198425293)
4080: (1198,3.057000160217285)* (110,2.9430603981018066)* (2028,2.799842357635498) (480,2.432821750640869)* (1197,2.237787961959839) (3578,2.119511842727661) (1387,2.104118824005127)* (593,2.0793447494506836)* (1200,2.037642240524292) (1304,2.004826068878174) (50,1.9660481214523315) (1617,1.9425699710845947) (2916,1.744267225265503) (3753,1.7096257209777832) (1270,1.6515374183654785) (2947,1.5462300777435303) (1954,1.533998727798462) (1259,1.5255281925201416) (1222,1.498972773551941) (912,1.4984253644943237)
4081: (527,2.9232301712036133) (593,2.738128185272217) (260,2.418034553527832) (1197,2.40470027923584)* (1198,2.357116222381592) (2716,2.1642229557037354) (296,2.111259698867798) (110,2.0476229190826416) (2762,2.042383909225464) (1213,2.0310332775115967)* (1210,2.009338855743408) (356,1.9782196283340454) (2791,1.9292776584625244) (1097,1.9210985898971558) (1307,1.9042831659317017) (3114,1.8745023012161255) (1136,1.8522924184799194) (1265,1.75958251953125)* (1961,1.7344428300857544) (50,1.65493905544281)
4082: (356,1.970556378364563) (1265,1.8848421573638916)* (1721,1.8097518682479858) (1704,1.786086082458496) (1307,1.7376651763916016)* (608,1.6826825141906738) (1193,1.6509743928909302) (1784,1.6121214628219604) (1393,1.6056404113769531)* (34,1.5006266832351685) (912,1.4738909006118774) (1358,1.46923828125) (296,1.4540244340896606)* (1197,1.4127119779586792) (1923,1.3974257707595825) (3114,1.3896130323410034) (1247,1.3428609371185303)* (1225,1.3085185289382935)* (50,1.2904317378997803) (357,1.2809562683105469)
4083: (2000,2.535249948501587)* (3543,2.517963409423828) (2186,2.4705843925476074)* (1220,2.3508403301239014) (3435,2.334984540939331) (911,2.1988470554351807) (2716,2.1577014923095703) (930,2.0964736938476562)* (1610,2.0109543800354004) (2194,2.0082125663757324) (933,1.969800353050232) (3061,1.9575660228729248) (945,1.9144130945205688)* (3675,1.90824556350708) (920,1.8817501068115234) (2941,1.8788646459579468) (3549,1.8757926225662231) (1201,1.8653004169464111) (1291,1.8381226062774658)* (2951,1.800662875175476)
4084: (1225,2.2678678035736084) (3510,2.197187662124634) (3893,2.141444683074951)* (1221,2.0819623470306396)* (1207,2.066704750061035) (3007,2.0412819385528564) (2997,2.0164847373962402) (3565,1.9118865728378296) (3911,1.8938164710998535)* (3754,1.8863390684127808) (2996,1.8686290979385376) (3468,1.858476996421814)* (3189,1.8513445854187012) (3755,1.8317567110061646) (3301,1.8022910356521606) (3125,1.798210859298706) (3793,1.7857816219329834) (3948,1.7624443769454956) (1252,1.761449933052063) (3844,1.7453869581222534)*
4085: (1101,3.031454563140869)* (593,2.9062702655792236)* (1393,2.872624635696411)* (11,2.86250376701355)* (2707,2.772393226623535)* (266,2.565013885498047)* (2858,2.3989570140838623) (2541,2.3931806087493896) (2572,2.3532378673553467)* (47,2.2901742458343506)* (3173,2.2450408935546875) (1620,2.1380064487457275) (50,2.1335134506225586) (3534,2.129396915435791) (361,2.103393793106079)* (2115,2.0554492473602295) (1197,2.051964521408081)* (3512,2.008434295654297)* (2329,1.9772710800170898) (1061,1.8863506317138672)*
4086: (586,3.006728410720825)* (1367,2.9923605918884277) (48,2.9157745838165283)* (3157,2.9062998294830322) (2694,2.7534914016723633) (661,2.601515054702759)* (2081,2.535067319869995)* (2082,2.4811935424804688)* (1064,2.4791440963745117)* (1015,2.440263271331787)* (1021,2.303554058074951)* (1707,2.2530744075775146) (3615,2.249701976776123) (107,2.227834463119507) (3159,2.2009494304656982) (258,2.1618356704711914)* (34,2.1357593536376953) (2572,2.1210265159606934)* (2354,2.1132354736328125) (2125,2.0484530925750732)*
4087: (2762,2.9738919734954834)* (2683,2.619666814804077) (3081,2.4458656311035156) (2706,2.333129644393921) (2694,2.3254339694976807) (2997,2.2413723468780518) (2712,2.1493968963623047) (2841,2.080906629562378) (2707,2.0466818809509277)* (2355,1.9925007820129395) (2710,1.9840773344039917) (2541,1.9684884548187256) (3174,1.958158254623413) (3005,1.9399229288101196)* (2987,1.920485496520996) (785,1.8784066438674927) (2908,1.8680499792099) (3175,1.857776403427124) (2580,1.8404111862182617) (2502,1.7378615140914917)
4088: (2997,3.412907838821411)* (2692,2.5827038288116455) (2580,2.446873903274536) (1921,2.313924789428711) (2502,2.2707080841064453) (3535,2.1082496643066406) (2908,2.1017215251922607)* (1729,2.073701858520508)* (125,2.067148208618164)* (1213,1.9992454051971436)* (1095,1.9602524042129517) (441,1.957722783088684) (2289,1.7923911809921265) (1912,1.7795683145523071) (538,1.7710129022598267) (2282,1.7687641382217407) (2700,1.7418678998947144)* (3793,1.7406444549560547) (1834,1.7336602210998535) (3752,1.7004852294921875)
4089: (589,3.617234468460083)* (3147,2.941796064376831)* (47,2.727689027786255)* (2000,2.6199886798858643)* (2959,2.4928884506225586)* (356,2.4384043216705322)* (2858,2.390360116958618)* (2268,2.379441499710083)* (1370,2.104830265045166)* (524,2.083123207092285) (1625,2.028496742248535)* (3408,1.9944406747817993)* (2791,1.9800879955291748) (1291,1.9785292148590088)* (3552,1.9137563705444336) (3534,1.8854130506515503) (2115,1.8821852207183838) (587,1.8706791400909424)* (3300,1.8366353511810303) (1089,1.7509174346923828)*
4090: (1221,2.9721033573150635)* (1276,2.886762857437134) (1207,2.656639814376831)* (1272,2.4329068660736084) (912,2.4098005294799805) (969,2.3207483291625977)* (1208,2.1198573112487793) (1084,2.012192487716675) (3471,1.9463834762573242) (3467,1.8413735628128052) (913,1.8250035047531128) (1307,1.817400336265564) (3735,1.8059501647949219) (2000,1.7798103094100952) (1270,1.7614893913269043) (1262,1.748365879058838)* (920,1.745917797088623) (2028,1.7442795038223267) (1299,1.740833044052124) (1233,1.7363522052764893)
4091: (924,1.8694734573364258) (3421,1.7929481267929077) (3363,1.5192731618881226) (318,1.3974932432174683) (1193,1.2956527471542358) (1097,1.1835105419158936) (1203,1.1491050720214844) (2352,1.1414612531661987) (1200,1.1347492933273315) (3147,1.1020026206970215) (2505,1.0340512990951538) (1258,1.032678246498108) (1394,1.0242239236831665) (2797,1.0210413932800293)* (1608,1.0060440301895142) (593,0.9935052990913391) (3671,0.9721287488937378)* (3251,0.9526342749595642) (3420,0.9436391592025757) (3552,0.9376104474067688)*
4092: (2804,2.5353283882141113)* (2716,2.464759349822998) (2791,2.4167370796203613) (1197,2.3726062774658203) (1259,2.3638722896575928) (1394,2.136467456817627) (3552,2.109473705291748) (1265,2.062835454940796) (2144,2.053177833557129) (3421,1.861525297164917) (2000,1.8321071863174438) (1220,1.8179070949554443) (223,1.7680751085281372) (1663,1.763313889503479) (3039,1.7553458213806152) (3543,1.6661322116851807) (2396,1.660186767578125)* (39,1.6017957925796509) (2134,1.5828419923782349)* (2395,1.5643622875213623)
4093: (593,3.07930588722229)* (1196,2.5829362869262695) (1198,2.5165743827819824)* (1387,2.302938938140869) (50,2.2284634113311768) (608,2.2239489555358887) (318,2.1581101417541504)* (858,2.1216189861297607)* (3471,2.096592664718628) (1221,2.078571319580078)* (1210,2.0126476287841797) (919,2.0019986629486084) (2571,1.9800220727920532) (1213,1.9643620252609253) (1193,1.9257891178131104)* (457,1.919425129890442) (924,1.8817768096923828) (589,1.8392008543014526) (541,1.7792236804962158) (527,1.7659496068954468)
4094: (3408,3.442458152770996)* (3623,3.418372392654419) (318,2.902099847793579)* (2762,2.789283514022827)* (3147,2.7024829387664795) (110,2.5805869102478027) (1608,2.4308054447174072) (3316,2.289944887161255) (3785,2.1992671489715576) (2628,2.135942220687866) (356,2.097747325897217) (1,2.092589855194092)* (3752,2.071436882019043) (2268,2.0098814964294434) (2000,2.002951145172119)* (3617,1.968645453453064) (3826,1.964080572128296) (1617,1.9414141178131104) (3273,1.9345015287399292) (50,1.8659223318099976)*
4095: (1610,2.264691114425659)* (457,2.253852605819702)* (2571,2.150360107421875)* (2028,2.0987203121185303) (2762,1.8249045610427856) (589,1.685449242591858) (2353,1.5711069107055664) (377,1.5622614622116089) (349,1.5333653688430786) (1198,1.4888653755187988) (3753,1.4855070114135742) (1036,1.4746791124343872) (593,1.465833067893982) (480,1.4411875009536743) (858,1.4004844427108765) (356,1.3760193586349487) (1722,1.3551009893417358) (780,1.300129771232605) (2763,1.2805373668670654)* (1370,1.2777099609375)
4096: (1,3.02951717376709)* (3114,2.747357130050659) (110,2.485567808151245) (2858,2.345015048980713) (1270,2.2810022830963135)* (34,2.2345120906829834) (2716,2.2253713607788086) (1036,2.1072051525115967) (3421,2.0657613277435303)* (1240,2.0484089851379395) (1387,1.989293098449707) (2804,1.9734585285186768)* (1136,1.9187774658203125)* (2396,1.9144182205200195) (457,1.8815138339996338)* (356,1.8705241680145264) (2762,1.835485577583313) (1259,1.8313721418380737) (2571,1.7877616882324219) (595,1.6650766134262085)*
4097: (527,2.060971260070801) (356,1.9412935972213745) (593,1.8516552448272705) (318,1.6974126100540161) (110,1.6089493036270142) (2804,1.5989484786987305) (1136,1.5204801559448242) (296,1.5085095167160034) (2396,1.4729214906692505) (858,1.4540945291519165) (1,1.4359406232833862) (260,1.4298009872436523) (2791,1.410779356956482) (3114,1.4089152812957764)* (1198,1.3793853521347046) (608,1.3726202249526978) (2997,1.371260404586792) (1196,1.325292944908142) (1213,1.3186321258544922) (2918,1.3162403106689453)
4098: (1387,3.463597536087036)* (1374,2.8001346588134766)* (3654,2.669992685317993)* (1954,2.6613354682922363) (1610,2.3490047454833984) (1953,2.3451766967773438)* (2194,2.308741331100464) (1221,2.2747092247009277) (457,2.218708038330078)* (3702,1.9784021377563477) (2529,1.9700311422348022) (474,1.9298088550567627) (969,1.9255375862121582) (3082,1.9247242212295532) (260,1.9211640357971191) (1210,1.914898157119751) (1287,1.8828768730163574) (110,1.8595064878463745) (780,1.849703073501587)* (2951,1.8306139707565308)
4099: (318,3.5827083587646484)* (527,2.8273837566375732)* (1213,2.4491055011749268)* (260,2.409337043762207) (356,2.3613104820251465) (50,2.240758180618286) (3578,2.2116737365722656)* (2571,2.19883131980896)* (1196,1.833566427230835) (1387,1.8244266510009766) (2396,1.765091896057129) (3006,1.7356069087982178) (2324,1.6301578283309937) (3186,1.5707141160964966) (3753,1.5005003213882446)* (2976,1.4968048334121704) (1230,1.4520232677459717)* (480,1.4150334596633911) (1210,1.4018356800079346) (1197,1.3748962879180908)
4100: (2000,2.862874746322632) (3639,2.30400013923645)* (736,2.2465896606445312) (3764,2.11704158782959) (2302,2.0909359455108643) (3628,2.056320905685425) (3769,1.9656668901443481) (3812,1.9357424974441528) (3623,1.935492753982544) (1387,1.9306652545928955) (3760,1.860540509223938) (3633,1.6318047046661377) (3062,1.4032387733459473) (3846,1.3833093643188477) (3814,1.3682267665863037) (3640,1.3616981506347656) (2431,1.3572585582733154) (3156,1.353809118270874) (3366,1.3398189544677734) (3873,1.330201268196106)
4101: (3578,3.1884772777557373) (2858,2.8464415073394775)* (1387,2.7939157485961914) (3793,2.7797913551330566) (3147,2.2705440521240234) (3755,2.2641355991363525) (3623,2.0366787910461426) (2706,1.8783594369888306) (1210,1.864006519317627) (3752,1.8219528198242188)* (1997,1.8127727508544922) (3300,1.805251121520996) (1198,1.7962545156478882) (736,1.714228868484497) (2710,1.6785730123519897) (253,1.564765453338623) (1200,1.5286880731582642) (3273,1.5285090208053589) (2694,1.508895754814148) (260,1.4790306091308594)
4102: (1387,3.9267325401306152) (1997,3.0535106658935547)* (1982,3.027573347091675) (1219,3.0172386169433594) (3499,2.9185731410980225) (2716,2.715564727783203) (253,2.6609878540039062) (1339,2.62255859375) (1321,2.5899500846862793) (2003,2.5541694164276123) (2513,2.366466522216797) (1345,2.333583116531372) (1974,2.3284225463867188) (2118,2.196613311767578) (724,2.1550710201263428) (1278,2.1355016231536865) (260,2.109959363937378) (3018,2.1004137992858887) (2867,2.0754470825195312)* (1350,2.053893566131592)
4103: (608,1.8864909410476685)* (1952,1.8620433807373047) (296,1.7889976501464844) (912,1.6889292001724243)* (1206,1.5547854900360107) (1213,1.5088647603988647)* (750,1.4818841218948364) (908,1.4649779796600342) (25,1.4601283073425293) (3089,1.4544926881790161)* (2019,1.4172121286392212) (778,1.4169096946716309) (1228,1.3760250806808472) (541,1.3681237697601318) (1208,1.3508745431900024) (1230,1.304381012916565) (2712,1.284104585647583) (1225,1.257501244544983) (1252,1.2414206266403198) (265,1.2219918966293335)
4104: (1214,3.274136781692505) (1200,3.0153489112854004) (2571,2.658940076828003) (1127,2.50783634185791) (2028,2.415367364883423) (2916,2.380730628967285) (527,2.2549455165863037) (780,2.1809396743774414)* (3527,2.1603901386260986) (1097,2.159419536590576)* (1374,2.1574277877807617) (2858,2.092017412185669) (541,2.0775492191314697) (110,2.01186466217041) (2288,1.9267736673355103) (1610,1.9003901481628418) (380,1.866237759590149)* (1997,1.7870975732803345) (318,1.7577697038650513) (924,1.6798597574234009)
4105: (3175,1.4453392028808594) (2858,1.1465357542037964) (1210,1.1394308805465698) (440,1.096146821975708) (380,1.0954581499099731) (480,1.029160737991333) (110,0.9953979253768921) (1304,0.964900553226471) (3301,0.9278775453567505) (2355,0.9174109101295471) (260,0.9141628742218018) (3450,0.914134681224823) (3082,0.9141010642051697) (3052,0.9100366234779358) (2916,0.8948649764060974) (21,0.8887841105461121) (356,0.8886780142784119) (500,0.8544589877128601) (2628,0.852487325668335) (1617,0.8520897626876831)
4106: (2395,1.582334280014038) (2700,1.5526138544082642) (3421,1.533201813697815) (223,1.4937479496002197) (1136,1.4636176824569702) (2804,1.4313429594039917) (2599,1.4296852350234985) (2459,1.4136414527893066) (968,1.4013906717300415) (3760,1.3118306398391724) (1982,1.3078533411026) (3018,1.294718861579895) (1784,1.2851377725601196) (2908,1.265529751777649) (1265,1.2510615587234497) (1394,1.2206852436065674) (2580,1.2095013856887817) (2324,1.200386881828308) (2318,1.1930551528930664) (1215,1.1899322271347046)
4107: (2571,2.7651524543762207)* (1210,2.5549957752227783)* (260,2.4817020893096924)* (1148,2.4207544326782227)* (32,2.399020195007324) (3793,2.391660213470459) (1240,2.3290412425994873) (1199,2.2272074222564697)* (223,2.215547561645508) (593,2.1301655769348145)* (2355,2.0787041187286377) (1527,1.8228224515914917) (318,1.8067442178726196) (551,1.7961384057998657) (2193,1.7757833003997803) (1,1.719437837600708) (741,1.7171459197998047) (1222,1.7089874744415283)* (2291,1.6859334707260132)* (2762,1.6657145023345947)*
4108: (1250,2.447890520095825)* (527,2.36460542678833) (3095,2.322166919708252) (1247,2.0474467277526855) (1203,2.02925443649292) (919,1.9085031747817993) (1225,1.831689476966858) (923,1.8282272815704346) (904,1.7612426280975342) (858,1.7342274188995361) (1945,1.704407811164856) (1952,1.6465414762496948) (1213,1.593308687210083) (1219,1.5648469924926758) (1221,1.5160883665084839) (608,1.5067431926727295) (913,1.4471763372421265) (1208,1.4418964385986328) (750,1.391975998878479) (2858,1.3794145584106445)
4109: (1200,2.4861245155334473) (541,2.140747547149658)* (589,1.999496340751648)* (1214,1.9322973489761353)* (750,1.7767539024353027) (2571,1.7695684432983398) (3527,1.7368074655532837) (1374,1.672336220741272) (1196,1.653279423713684) (1653,1.6176598072052002) (2288,1.5852922201156616) (1965,1.5644428730010986) (1253,1.5273224115371704) (1077,1.517153263092041) (2985,1.470737338066101) (1748,1.4551597833633423) (3703,1.448317050933838)* (1206,1.3877736330032349)* (2968,1.3838417530059814) (2529,1.3805854320526123)
4110: (2683,2.516887903213501) (260,2.500297784805298) (910,2.315382242202759) (923,2.2977750301361084) (912,2.1657378673553467) (1256,2.162630081176758) (750,2.049243927001953) (969,1.9992598295211792)* (1230,1.9556069374084473) (1219,1.8703171014785767) (1262,1.8531723022460938) (3175,1.778901219367981) (1952,1.7403666973114014) (593,1.7339714765548706) (1304,1.7086988687515259) (1073,1.6828563213348389) (349,1.6261720657348633) (590,1.6260592937469482) (2546,1.6119554042816162) (2005,1.5847859382629395)
4111: (858,1.9237110614776611) (1250,1.8038944005966187) (1210,1.8027266263961792)* (2858,1.7469438314437866) (1272,1.73332679271698) (2944,1.6449040174484253) (260,1.630133867263794) (912,1.6169079542160034) (1263,1.5486736297607422) (1262,1.4911350011825562) (3062,1.4707517623901367) (3753,1.44150710105896) (541,1.4259072542190552) (1198,1.3913805484771729) (1617,1.289167881011963) (1927,1.2463723421096802) (750,1.2256280183792114)* (1200,1.2066587209701538)* (590,1.1488808393478394) (1224,1.1474803686141968)
4112: (3552,2.523097515106201)* (968,2.447641134262085) (1580,2.3905029296875) (2797,2.104099988937378) (2355,1.895795464515686) (2406,1.8941810131072998)* (2657,1.8667858839035034) (2407,1.7762367725372314)* (2791,1.745609164237976) (2795,1.7378742694854736) (2288,1.7265666723251343) (2662,1.7070459127426147) (2396,1.6600223779678345) (317,1.5731643438339233) (2454,1.5229063034057617) (1321,1.4872463941574097)* (1997,1.4804590940475464)* (1334,1.4798980951309204)* (952,1.473117470741272)* (1968,1.4687037467956543)
