userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (595,1.8365012407302856)* (364,1.7740353345870972) (1210,1.5273066759109497) (34,1.465660810470581) (2081,1.460278868675232) (593,1.4042880535125732) (2762,1.3662687540054321)* (1196,1.3206169605255127) (2096,1.2855271100997925) (318,1.2102242708206177) (1198,1.1837354898452759) (2080,1.1766246557235718) (2078,1.1389929056167603) (1688,1.1197277307510376) (3147,1.1130777597427368) (2687,1.0975850820541382) (2087,1.0655244588851929) (1907,1.0338554382324219)* (1704,1.0293211936950684) (2565,0.9892415404319763)
5706: (1,1.9420173168182373)* (2706,1.655943751335144) (260,1.590171456336975) (318,1.545030117034912) (2028,1.4736946821212769) (2571,1.4429552555084229)* (2987,1.4049791097640991) (110,1.3864165544509888) (2791,1.3695729970932007) (1259,1.3680362701416016) (356,1.356823205947876)* (1968,1.3075129985809326) (1580,1.2929744720458984)* (1291,1.2702980041503906) (2700,1.2443610429763794) (2628,1.231545329093933) (480,1.205444574356079) (1127,1.2015551328659058)* (1073,1.1424226760864258) (589,1.1067136526107788)
5707: (2396,2.487804889678955) (1265,2.001570463180542) (34,1.8017983436584473) (1,1.7734367847442627)* (2599,1.439300298690796) (1136,1.4062983989715576)* (457,1.4055027961730957)* (2997,1.3822931051254272) (1641,1.3804030418395996) (2355,1.3330166339874268)* (3175,1.2897565364837646) (39,1.244313359260559) (357,1.205356478691101) (2395,1.1953483819961548) (2291,1.1941900253295898) (1188,1.1935738325119019) (1580,1.1648274660110474) (17,1.099394679069519) (110,1.096657156944275) (21,1.084089756011963)
5708: (541,1.9431453943252563)* (750,1.5687155723571777)* (1199,1.5496748685836792) (1200,1.4743858575820923) (1240,1.338326334953308)* (1374,1.2719329595565796) (1214,1.2700321674346924)* (1206,1.2293953895568848) (1210,1.1824390888214111) (2762,1.167041540145874) (3471,1.07369863986969) (32,1.013943076133728) (2858,1.0037510395050049) (1653,0.9610142111778259) (2355,0.9587884545326233) (1252,0.9128010272979736) (1356,0.9092064499855042) (3793,0.8974877595901489) (3578,0.8913813829421997) (1584,0.8676278591156006)
5709: (1036,2.358253240585327) (2947,2.0753934383392334)* (1200,1.9336655139923096)* (1198,1.9180443286895752)* (858,1.8692967891693115) (457,1.7542569637298584) (3703,1.703974962234497)* (1387,1.6188443899154663) (2916,1.5948708057403564)* (2951,1.374502420425415) (1954,1.3547143936157227) (1220,1.3523509502410889) (2948,1.3447091579437256) (2000,1.3293287754058838) (1275,1.3253173828125) (1374,1.3211705684661865) (110,1.2523974180221558) (3654,1.183901309967041) (2985,1.1526225805282593) (2529,1.150092601776123)
5710: (2997,1.9906094074249268) (608,1.4785345792770386) (1704,1.4079114198684692) (1196,1.3361988067626953) (223,1.3335639238357544) (260,1.3293352127075195) (1210,1.3135684728622437) (110,1.275410532951355)* (2683,1.2229174375534058) (2692,1.2125076055526733)* (2324,1.2102861404418945) (1213,1.1687556505203247) (3578,1.1238762140274048) (356,1.109817385673523) (2336,1.056252121925354) (1193,1.0319074392318726) (3176,0.9937241077423096) (2355,0.9875859618186951)* (3006,0.9862138628959656) (3114,0.9748492240905762)
5711: (1625,1.6086034774780273) (2688,1.558449149131775)* (3005,1.5279799699783325)* (593,1.4768693447113037)* (2707,1.3973779678344727)* (1092,1.318249225616455) (1036,1.307287335395813) (1892,1.2925324440002441) (733,1.1951162815093994) (1597,1.1821184158325195) (1644,1.1584733724594116) (2841,1.1562601327896118)* (1608,1.106282353401184) (2338,1.0980252027511597) (1645,1.0804921388626099) (2058,1.079271912574768) (2676,1.0585309267044067) (1240,1.027662992477417) (2803,1.0054479837417603) (832,0.9946025013923645)
5712: (1240,2.0164527893066406) (589,1.9356105327606201) (1201,1.9243147373199463) (1210,1.8894476890563965) (457,1.8514554500579834) (1610,1.8319261074066162) (3703,1.5659682750701904) (1387,1.5480899810791016) (1214,1.5455268621444702) (3702,1.5422875881195068) (1196,1.47980535030365) (2944,1.4696437120437622) (2194,1.4424163103103638) (1275,1.3588645458221436) (3265,1.3474252223968506) (2916,1.3421964645385742) (1215,1.3232340812683105) (2951,1.2758656740188599)* (1221,1.2748948335647583) (1242,1.265735387802124)
5713: (1,1.3359354734420776) (2997,1.3165576457977295) (1148,1.214901089668274) (356,1.1663552522659302) (2324,1.11159348487854) (39,1.0762648582458496) (1923,1.073305368423462) (2599,1.0696874856948853) (2321,1.0379750728607178) (2858,0.9851694703102112) (838,0.9680847525596619) (1188,0.9627899527549744) (440,0.9453173875808716) (1500,0.9256017804145813) (11,0.9123480319976807) (3255,0.9024322628974915) (3175,0.8838855028152466) (745,0.8833805918693542) (348,0.8782727122306824) (539,0.8746334314346313)
5714: (2605,2.0465376377105713) (3185,1.6543200016021729) (3005,1.6430845260620117)* (3513,1.6325461864471436) (2881,1.6130536794662476) (3125,1.5993491411209106) (2996,1.5942808389663696) (3763,1.556124210357666) (3082,1.5029960870742798)* (3186,1.3991868495941162) (3081,1.395910382270813) (3615,1.3123416900634766) (3452,1.3066519498825073) (3006,1.2916566133499146) (2572,1.2514293193817139) (2882,1.233994483947754) (2707,1.2306524515151978) (2959,1.2237292528152466) (2829,1.2123024463653564) (3155,1.2044590711593628)
5715: (1240,2.4504220485687256) (1036,2.1291251182556152)* (2571,2.021244525909424)* (1214,1.8968991041183472) (1200,1.8734623193740845)* (1201,1.7689026594161987)* (2947,1.720882773399353) (589,1.68504798412323) (3793,1.5932857990264893) (3703,1.4168870449066162) (1374,1.3991798162460327) (592,1.322901964187622)* (2194,1.3150765895843506)* (3702,1.313484787940979) (2951,1.2763268947601318) (2692,1.2655922174453735) (1136,1.2370696067810059) (3000,1.2044777870178223) (50,1.1652650833129883) (2944,1.1409990787506104)
5716: (2997,2.4896397590637207)* (2571,2.2996201515197754)* (541,1.9103081226348877)* (1199,1.900261402130127) (32,1.825886607170105) (2858,1.723253607749939)* (2959,1.6182368993759155) (2716,1.5838223695755005) (2700,1.5739306211471558) (2683,1.505260944366455) (2355,1.4479604959487915) (1270,1.4291833639144897) (3702,1.390923261642456) (858,1.3575735092163086) (1208,1.3239365816116333)* (3703,1.2871958017349243) (1221,1.2267236709594727) (1215,1.2108551263809204) (1288,1.196813702583313) (2987,1.1921495199203491)
5717: (1196,2.026073694229126)* (1198,1.8040387630462646)* (2194,1.6524921655654907)* (1,1.5899937152862549)* (1220,1.5886858701705933) (110,1.531956672668457) (1222,1.489443063735962) (1246,1.4796998500823975)* (1234,1.3963298797607422) (1079,1.3049927949905396) (1266,1.2897648811340332)* (778,1.2728257179260254) (1080,1.2566088438034058) (1307,1.2437422275543213)* (1961,1.1950734853744507) (1923,1.1722573041915894) (3671,1.1710859537124634) (2028,1.1592568159103394) (527,1.1363037824630737) (1517,1.1274030208587646)
5718: (1704,2.396397829055786)* (17,1.699007272720337) (1358,1.6847052574157715) (1,1.65476655960083) (2028,1.595766544342041) (3006,1.5907906293869019) (515,1.5867472887039185)* (2501,1.577966570854187) (300,1.4865041971206665)* (1784,1.4718718528747559) (527,1.4613927602767944)* (3260,1.4557056427001953)* (1641,1.4016278982162476)* (32,1.3459181785583496) (1466,1.3244184255599976) (1673,1.3236358165740967)* (1265,1.3128294944763184) (36,1.3026598691940308) (508,1.2869740724563599) (3252,1.270286202430725)
5719: (3635,1.1327077150344849)* (3082,1.0830665826797485) (2949,1.0694351196289062) (3623,0.9993160963058472) (260,0.9456467032432556) (1197,0.8615081310272217) (2991,0.7907313108444214) (3301,0.7671219110488892) (2947,0.7462274432182312) (3578,0.7432175278663635) (2989,0.7191693186759949) (2948,0.7191320657730103) (1198,0.7118236422538757) (10,0.6980436444282532) (3555,0.689110517501831) (858,0.6684305667877197) (3452,0.6667245626449585) (2001,0.6527606844902039) (2000,0.6314033269882202) (2572,0.609874963760376)
5720: (480,2.001232862472534)* (1580,1.9485174417495728) (2916,1.7362730503082275) (1270,1.648758888244629) (1036,1.5452802181243896) (356,1.3397293090820312) (3527,1.3305816650390625)* (1610,1.3146843910217285)* (1387,1.2250908613204956)* (1374,1.2200467586517334) (3702,1.17840576171875) (2858,1.1690226793289185) (1127,1.1448109149932861) (3421,1.1292457580566406)* (3703,1.099687099456787) (1356,1.0702279806137085) (1220,1.0700355768203735)* (2529,1.0649625062942505) (1265,1.047261118888855) (1222,1.029210090637207)
5721: (527,1.724710464477539) (912,1.5421185493469238) (1219,1.5389138460159302) (1193,1.458289384841919)* (923,1.3805530071258545) (3095,1.278217077255249) (318,1.2716891765594482) (2186,1.2419917583465576) (1250,1.2383843660354614) (2858,1.2180044651031494) (913,1.1569842100143433) (858,1.1389460563659668) (246,1.1333149671554565) (1203,1.109283208847046) (1204,1.1076390743255615) (3435,1.1038848161697388) (920,1.1036447286605835) (1617,1.0707080364227295) (926,1.0575990676879883) (1248,1.0023579597473145)
5722: (1230,3.0013599395751953)* (1221,2.1140735149383545)* (1252,2.0010898113250732)* (2303,1.823965311050415)* (1193,1.7102192640304565) (1288,1.7036906480789185) (3421,1.6852092742919922)* (1256,1.6655827760696411) (2160,1.6412297487258911)* (1387,1.640109658241272)* (3363,1.6041200160980225) (1963,1.4662787914276123)* (2730,1.423099160194397) (1304,1.397025227546692) (1212,1.3791680335998535) (1294,1.3724182844161987)* (3007,1.3534412384033203) (3551,1.3175935745239258)* (1251,1.3161122798919678) (1147,1.294904351234436)
5723: (2571,2.7317299842834473)* (3578,2.2453420162200928)* (2997,1.846775770187378)* (1148,1.7899383306503296) (50,1.694024920463562)* (32,1.687785029411316)* (1200,1.6393651962280273)* (589,1.5739994049072266) (1199,1.573202133178711)* (745,1.5227673053741455) (3481,1.4704266786575317) (2028,1.4585332870483398) (1206,1.3940213918685913) (741,1.3584660291671753) (1089,1.3497231006622314) (2628,1.305312156677246) (1270,1.3016878366470337) (1097,1.294907569885254)* (2987,1.2793314456939697) (720,1.25858473777771)
5724: (260,2.4592185020446777)* (1136,2.038713216781616) (1221,2.026629686355591) (593,1.6158708333969116)* (1225,1.6058731079101562) (296,1.500915288925171)* (2571,1.4947259426116943) (318,1.4715254306793213) (541,1.4707598686218262) (1210,1.4553427696228027) (2804,1.4192382097244263) (608,1.335962176322937) (1148,1.3152483701705933)* (1247,1.2568100690841675) (1270,1.2484630346298218) (3421,1.2022908926010132) (908,1.1991586685180664) (1387,1.1807743310928345) (924,1.1740046739578247) (1265,1.168388843536377)
5725: (3408,2.0153989791870117) (2858,1.8402453660964966) (3578,1.7378709316253662) (3623,1.3297876119613647) (3897,1.2936197519302368) (3301,1.2803839445114136) (3555,1.2558737993240356) (3624,1.2427616119384766) (3176,1.2183475494384766) (2762,1.1819841861724854) (2997,1.1697654724121094)* (3513,1.110512137413025) (3617,1.09438955783844) (2706,1.051101803779602) (3785,1.0164446830749512) (2959,1.0031378269195557) (3753,0.9925419092178345) (3755,0.974353551864624) (3948,0.9709842205047607) (2694,0.9619116187095642)
5726: (1242,2.3949122428894043)* (3654,2.0905075073242188) (3836,1.8610191345214844) (969,1.8563116788864136) (1408,1.8132275342941284) (1387,1.7527917623519897) (1294,1.7244819402694702)* (480,1.687011957168579)* (1200,1.6179053783416748)* (1222,1.6125848293304443)* (1208,1.6105279922485352)* (3753,1.6057109832763672) (1291,1.6029973030090332) (3555,1.4560809135437012) (912,1.4507596492767334) (750,1.3862262964248657) (1374,1.373420238494873) (2948,1.3064099550247192) (2662,1.2857073545455933) (3578,1.2027074098587036)
5727: (3623,2.3917794227600098) (3753,2.2052385807037354) (2762,2.0754714012145996) (3005,1.8117618560791016) (3510,1.8073101043701172) (2706,1.769099473953247) (3555,1.7277827262878418) (2694,1.6734967231750488) (3717,1.587053656578064) (2881,1.548194408416748) (3624,1.5315022468566895) (3793,1.4434818029403687) (2707,1.4216227531433105)* (3176,1.42128586769104) (2396,1.4134366512298584) (3615,1.35997474193573) (3755,1.3440401554107666) (2716,1.3090970516204834) (2433,1.306322455406189) (3298,1.2778096199035645)
5728: (3114,1.887457251548767) (2716,1.8589996099472046) (1,1.6871466636657715)* (440,1.6082435846328735)* (2355,1.578720211982727) (1265,1.4429391622543335) (2918,1.4173674583435059) (2174,1.3848965167999268) (1580,1.3678730726242065)* (339,1.358206033706665) (1307,1.348836064338684)* (3072,1.3012975454330444) (3421,1.2634793519973755) (915,1.2611888647079468)* (597,1.2536513805389404) (933,1.2187079191207886)* (898,1.2006458044052124)* (34,1.1745936870574951) (2470,1.1698145866394043) (380,1.1506606340408325)
5729: (1973,3.2787110805511475) (1979,3.0310840606689453) (1977,2.7297778129577637) (2107,2.7202296257019043) (1993,2.6784684658050537) (891,2.6261446475982666) (1985,2.5906548500061035) (968,2.5654232501983643) (1407,2.4610166549682617)* (2315,2.446812391281128)* (1983,2.435364246368408) (2719,2.352034091949463) (1992,2.340056896209717) (1974,2.1648001670837402) (1975,2.1458561420440674)* (2513,2.062392473220825) (3273,2.0338265895843506) (3280,1.969515323638916) (2710,1.9222768545150757)* (3939,1.9201107025146484)
5730: (2762,2.2364614009857178) (2396,2.1011409759521484) (2858,1.9328727722167969) (2683,1.7848460674285889) (2355,1.701629877090454) (3114,1.5056153535842896) (2716,1.505224585533142) (2997,1.5039496421813965) (2571,1.420842170715332) (223,1.3693065643310547) (1,1.2322402000427246) (356,1.2195430994033813) (1198,1.2081218957901) (2395,1.1951990127563477) (1127,1.128161072731018) (858,1.1171818971633911) (377,1.0782419443130493) (3408,1.0610015392303467) (3578,1.0596909523010254) (2916,1.0541595220565796)
5731: (1198,2.681528091430664)* (2571,1.8346633911132812) (2949,1.711859941482544) (1214,1.7063357830047607) (1954,1.7022430896759033) (110,1.6411279439926147) (1374,1.561264991760254) (480,1.5062779188156128) (377,1.5010836124420166) (3527,1.490746021270752) (2028,1.4533149003982544) (3578,1.411781668663025) (1220,1.3923438787460327) (2194,1.3693783283233643)* (3082,1.3353209495544434) (1200,1.3171101808547974) (592,1.307344913482666) (10,1.298809289932251) (474,1.293516755104065) (349,1.2867164611816406)*
5732: (1196,1.619480013847351) (919,1.1531691551208496) (110,1.0173819065093994) (457,1.0098026990890503) (1307,0.993800699710846) (920,0.9896013140678406) (914,0.9839752912521362) (1580,0.9489609003067017) (2571,0.923678994178772) (2028,0.922451376914978) (1356,0.8815998435020447) (858,0.8789096474647522) (1610,0.8707030415534973) (2628,0.8667982816696167) (2406,0.863263726234436) (589,0.8353502154350281) (1374,0.820781946182251)* (1674,0.8204506635665894) (1947,0.8171496391296387) (2006,0.816851019859314)
5733: (260,2.445218324661255)* (1196,2.112522602081299)* (1206,1.7305113077163696) (1197,1.538782000541687)* (1198,1.5048445463180542) (356,1.4893698692321777) (750,1.4871665239334106)* (541,1.4213258028030396) (318,1.3455157279968262)* (919,1.247074842453003) (1617,1.2301764488220215)* (32,1.168028473854065) (1208,1.1655700206756592) (47,1.1439568996429443) (2028,1.142579197883606) (1199,1.140459418296814) (1036,1.1182477474212646)* (1265,1.1127268075942993)* (2396,1.0837630033493042) (1291,1.0729155540466309)
5734: (2858,2.780562400817871)* (2997,2.5186426639556885) (593,2.1886749267578125)* (1265,2.150228977203369) (1617,1.9809335470199585)* (1721,1.687318205833435) (1947,1.6487857103347778) (1674,1.6372382640838623)* (1247,1.598954439163208)* (356,1.5646917819976807) (1148,1.5160449743270874) (902,1.499459981918335)* (1230,1.436819314956665) (1097,1.4355729818344116) (1221,1.4183318614959717) (3097,1.3493739366531372) (969,1.306552529335022)* (1270,1.2823867797851562) (110,1.273817777633667) (2692,1.2630650997161865)
5735: (1193,1.7579295635223389) (1221,1.6812403202056885) (1097,1.6287965774536133) (1954,1.5290228128433228) (912,1.4895250797271729) (1387,1.3875848054885864) (2409,1.362250566482544) (1721,1.3509044647216797) (898,1.3485205173492432) (1196,1.343442678451538) (3753,1.2670528888702393) (539,1.2365895509719849) (1247,1.1838726997375488) (969,1.1372283697128296) (1953,1.1310632228851318) (333,1.1261570453643799) (2324,1.091140866279602) (3578,1.0891355276107788) (2013,1.0219346284866333) (1203,1.0061129331588745)
5736: (260,2.022554397583008)* (1198,1.9059597253799438) (1196,1.8856052160263062)* (1197,1.8522628545761108) (858,1.7615371942520142) (318,1.6499584913253784) (919,1.4684762954711914) (2858,1.44138503074646) (908,1.4117387533187866) (750,1.3584526777267456) (608,1.3471546173095703)* (2396,1.3255752325057983) (1,1.295502781867981) (2028,1.2841284275054932) (1221,1.2739629745483398) (923,1.2590099573135376) (3114,1.2527320384979248) (541,1.2508141994476318)* (2804,1.177975058555603) (1617,1.1724597215652466)*
5737: (2997,1.3909324407577515) (1225,1.1837184429168701) (858,0.8575207591056824) (111,0.8481534719467163) (1206,0.8159475922584534) (1199,0.8119056820869446) (541,0.8096045851707458) (3148,0.8054640293121338) (1259,0.8020215034484863)* (1247,0.8008379340171814) (3160,0.7981835603713989) (296,0.7655104994773865) (3481,0.7565111517906189) (318,0.7495020031929016) (3176,0.7488439679145813) (3186,0.7447084784507751) (1077,0.7322808504104614) (2599,0.7211835384368896) (1094,0.7187355756759644) (1214,0.7073179483413696)
5738: (2599,1.9240283966064453)* (1213,1.575495958328247) (1261,1.4145488739013672) (1356,1.3914604187011719) (2459,1.3422150611877441)* (1127,1.3263930082321167) (541,1.259989857673645) (589,1.2526605129241943) (1258,1.2372528314590454) (2804,1.2220460176467896)* (2194,1.21707022190094)* (1994,1.1994984149932861) (2901,1.1894211769104004)* (2700,1.1672283411026) (1288,1.1624213457107544) (1970,1.1582847833633423) (260,1.1261825561523438)* (1221,1.124146580696106)* (913,1.1076514720916748) (1090,1.0991367101669312)*
5739: (593,1.9937419891357422) (318,1.9914387464523315) (1221,1.7826175689697266)* (2028,1.6905897855758667)* (1089,1.3934532403945923) (1198,1.1668500900268555)* (2396,1.1057757139205933) (2959,1.096893072128296) (47,1.0822339057922363) (2571,1.0755234956741333)* (1358,1.0620763301849365) (111,1.0038394927978516) (260,0.9893224835395813)* (2599,0.9892149567604065) (1704,0.9768680334091187) (1259,0.9708404541015625) (912,0.967793881893158) (457,0.9478727579116821) (2908,0.9351292848587036) (3176,0.9127522706985474)
5740: (260,2.0518693923950195) (1210,1.7741146087646484)* (2571,1.4480115175247192) (589,1.367722749710083) (480,1.3235347270965576) (1240,1.2803288698196411) (541,1.1450796127319336) (2028,1.1329607963562012) (858,1.1308940649032593) (1197,1.1070141792297363) (1270,1.036961317062378) (1356,0.9996542930603027) (527,0.979174017906189) (593,0.9747302532196045) (2997,0.972478449344635) (2762,0.9643070697784424) (2628,0.9522368907928467) (2396,0.951065182685852) (318,0.9496126174926758) (3114,0.9337921142578125)
5741: (541,1.7910058498382568) (3471,1.7210032939910889) (1196,1.6952828168869019) (1240,1.3169574737548828) (1199,1.3087055683135986) (1200,1.2517077922821045) (1270,1.212870717048645) (1301,1.2088837623596191)* (2571,1.1234256029129028) (1210,1.1008522510528564) (1097,1.08558988571167) (1077,1.0658553838729858)* (2021,1.0544238090515137) (2010,1.040960431098938) (2662,1.0363366603851318) (589,1.0246070623397827) (2968,1.0102131366729736) (32,0.9897931218147278) (2009,0.9441027641296387) (1374,0.9412429928779602)
5742: (1247,1.3489428758621216) (1197,1.142496109008789) (527,1.0955066680908203) (920,1.0867294073104858)* (608,1.0533303022384644) (904,1.0529240369796753)* (1230,1.0242000818252563) (260,0.9928231239318848) (594,0.9900519847869873) (1307,0.9710811376571655) (318,0.9613111615180969) (2804,0.9552220702171326) (595,0.9542767405509949) (1198,0.9392142295837402)* (593,0.9329991340637207) (1282,0.9284511208534241) (1035,0.9270024299621582) (1136,0.9161969423294067) (2863,0.9073487520217896) (969,0.9033684134483337)
5743: (527,1.6622843742370605)* (593,1.3350281715393066)* (1196,1.3186815977096558) (1193,1.254823923110962) (912,1.229832410812378) (318,1.2242153882980347) (260,1.1577792167663574) (1247,1.1204824447631836) (608,1.112462043762207) (2762,1.1010631322860718) (2396,1.0989238023757935) (1299,1.0000301599502563) (541,0.9817448258399963) (920,0.9694722294807434) (2858,0.9678338766098022) (904,0.9610978960990906)* (1097,0.9559577703475952) (1207,0.9378670454025269) (1210,0.928151547908783) (1674,0.896192193031311)
5744: (1269,1.8912675380706787) (1028,1.5314708948135376)* (899,1.473876714706421)* (914,1.4664157629013062)* (1947,1.4469801187515259)* (1291,1.4455770254135132) (539,1.3500248193740845)* (3548,1.3053593635559082) (588,1.2902203798294067) (3061,1.2794963121414185)* (912,1.253260612487793) (2324,1.2500710487365723) (110,1.2360848188400269) (2125,1.2308664321899414)* (900,1.2073678970336914)* (905,1.1861521005630493)* (908,1.17899489402771) (2941,1.1457411050796509)* (2948,1.1157386302947998) (2565,1.1089105606079102)*
5745: (2858,1.9299616813659668) (527,1.739569902420044) (1198,1.6670774221420288) (2028,1.6299017667770386) (1213,1.507819652557373) (2762,1.4697299003601074) (3578,1.3267546892166138) (1291,1.2906014919281006) (50,1.270443081855774) (2571,1.221396803855896) (1222,1.0971404314041138) (2396,1.0830191373825073) (608,1.0820353031158447) (2804,1.0767563581466675) (919,1.0333638191223145)* (2706,1.0219144821166992) (1073,0.975405216217041) (1961,0.9642760157585144) (2908,0.9532362818717957) (1704,0.9361000657081604)
5746: (1198,2.177584409713745) (2028,2.0285537242889404) (110,1.9936517477035522)* (2858,1.992656946182251)* (1240,1.7239189147949219) (858,1.60039222240448) (541,1.4601826667785645) (1193,1.3827601671218872) (1270,1.3629436492919922) (1225,1.3518322706222534) (1097,1.3486417531967163) (608,1.2900452613830566) (1036,1.210363507270813)* (1221,1.2089661359786987) (2959,1.145416498184204) (3793,1.1166986227035522) (1704,1.0993961095809937)* (2997,1.0882670879364014) (924,1.0801023244857788) (2628,1.0756564140319824)
5747: (2571,2.2179672718048096)* (1198,2.2037031650543213)* (296,2.018303394317627)* (1210,1.9117459058761597)* (50,1.6646324396133423)* (3578,1.6596813201904297) (2890,1.4917168617248535) (1240,1.3185957670211792)* (265,1.1839245557785034) (2761,1.1785904169082642) (32,1.1667574644088745) (47,1.162571668624878) (858,1.1593561172485352)* (2291,1.1495884656906128) (741,1.1273263692855835)* (34,1.1193747520446777) (1208,1.1035915613174438)* (3000,1.1016453504562378) (151,1.0782535076141357)* (2268,1.0765557289123535)
5748: (2858,2.0481343269348145) (593,1.6440768241882324) (3147,1.5938944816589355)* (318,1.5920263528823853)* (527,1.5165166854858398) (589,1.387729525566101)* (1704,1.3043314218521118)* (2571,1.2949846982955933)* (2959,1.2770521640777588) (2762,1.2145280838012695)* (3513,1.1263447999954224) (50,1.0956475734710693) (3755,1.0716207027435303) (3006,1.0615068674087524) (3793,1.0604023933410645) (3173,1.0395870208740234) (2268,1.0236411094665527) (1259,1.0057165622711182) (260,0.9968816041946411) (3897,0.9680280685424805)
5749: (3006,2.262634515762329)* (50,2.1811699867248535)* (1179,2.046092987060547)* (247,1.9824892282485962) (2912,1.9473018646240234)* (162,1.9272310733795166) (1089,1.868304967880249) (1213,1.8325423002243042) (1041,1.7722880840301514) (306,1.7375925779342651)* (1178,1.7160027027130127)* (535,1.6789274215698242) (2575,1.6737416982650757) (1610,1.6453315019607544) (363,1.5983635187149048) (1236,1.576850175857544) (3265,1.5709370374679565)* (556,1.5183862447738647) (1358,1.4677962064743042) (903,1.4552799463272095)
5750: (912,1.7423218488693237)* (1252,1.4017384052276611)* (904,1.246495008468628) (608,1.2253904342651367) (1198,1.2204662561416626) (2186,1.18907630443573) (1247,1.1705217361450195) (1213,1.1639938354492188)* (1225,1.120479702949524) (296,1.0716110467910767) (1945,1.054428219795227) (1219,1.0478607416152954)* (2858,1.0216405391693115)* (3089,1.0215587615966797)* (3683,0.9990357756614685) (1104,0.9561917185783386) (1952,0.9501259326934814) (1254,0.9484387636184692) (1041,0.9433053135871887) (1207,0.9381563067436218)
5751: (2394,2.107346534729004) (1911,2.1034719944000244) (2706,2.083087205886841)* (2761,2.0107581615448) (3615,1.8396021127700806) (3005,1.8266710042953491) (2392,1.8010276556015015) (2605,1.7779724597930908) (2907,1.7437669038772583) (2433,1.7332706451416016) (3175,1.674139380455017) (2546,1.6724978685379028) (2541,1.654618501663208) (3565,1.5812814235687256) (2701,1.4540987014770508) (2707,1.4478956460952759) (2676,1.4470380544662476) (1688,1.4183659553527832) (3273,1.3930611610412598) (2987,1.380188226699829)
5752: (318,1.5618547201156616) (2396,1.5035278797149658) (1041,1.3629021644592285)* (2324,1.3211544752120972) (34,1.3102658987045288) (593,1.1879525184631348) (2336,1.1410343647003174) (1446,1.1166138648986816) (1537,1.0917799472808838) (17,1.0723880529403687) (1225,0.9110077023506165) (1265,0.8907596468925476)* (36,0.8885655999183655) (923,0.870020866394043)* (2908,0.8596552014350891) (3089,0.8349136114120483) (1207,0.8258689045906067)* (307,0.8183860182762146) (3095,0.816093921661377) (2359,0.7979481220245361)
5753: (589,2.2315673828125)* (1198,1.9776008129119873) (1036,1.9518461227416992)* (260,1.9318102598190308)* (2571,1.8278762102127075) (1291,1.7180207967758179)* (2028,1.5015922784805298)* (2716,1.4755609035491943) (1221,1.452264666557312)* (3793,1.4373630285263062) (3527,1.429136037826538) (1222,1.4155805110931396) (1610,1.3967212438583374) (968,1.3876267671585083) (3703,1.3809345960617065) (480,1.3480559587478638) (457,1.3088630437850952) (2858,1.3043017387390137) (3702,1.2305982112884521) (1321,1.2059334516525269)*
5754: (1148,2.1874451637268066) (1197,1.8830853700637817) (1196,1.7941031455993652) (1136,1.7033225297927856) (2396,1.6876739263534546)* (745,1.5959748029708862) (1225,1.585505485534668) (1704,1.4507040977478027) (110,1.3655729293823242) (1307,1.3519957065582275)* (1193,1.3155056238174438) (32,1.3043835163116455) (50,1.2805372476577759) (1223,1.270623803138733) (1089,1.2437735795974731) (2918,1.2183609008789062) (1213,1.136327862739563) (1172,1.0666604042053223) (1175,1.0116406679153442) (1206,0.9904883503913879)
5755: (3203,1.7841225862503052) (1358,1.3752676248550415) (2716,1.357272982597351)* (17,1.31533944606781) (1213,1.2745240926742554) (357,1.23688542842865) (2288,1.2053409814834595) (3476,1.1872531175613403) (1258,1.1740355491638184) (1089,1.1656429767608643) (2872,1.128658413887024) (3499,1.1232588291168213) (593,1.1010363101959229) (1266,1.0637823343276978)* (296,1.0489472150802612) (1094,1.0409438610076904) (954,1.0316342115402222)* (2194,1.0282173156738281) (1093,1.0202889442443848) (1179,1.0128015279769897)
5756: (318,1.8164925575256348) (260,1.8005931377410889) (2762,1.7257940769195557) (2997,1.7118648290634155) (1247,1.6251401901245117) (2694,1.6193935871124268) (356,1.6129608154296875) (1207,1.6069386005401611)* (899,1.590261697769165) (2572,1.5834397077560425) (3005,1.4940425157546997) (1198,1.4924707412719727) (1197,1.4715499877929688) (593,1.4223281145095825) (3408,1.411408543586731) (3114,1.4013571739196777) (745,1.3928372859954834) (1221,1.3591340780258179) (296,1.356587529182434) (1,1.3529279232025146)
5757: (260,2.100648880004883) (858,1.789904236793518)* (1193,1.7170387506484985)* (589,1.7160142660140991) (541,1.7071064710617065)* (1221,1.6397669315338135)* (593,1.6362699270248413) (1219,1.5622189044952393)* (3471,1.5380305051803589) (1196,1.5071710348129272) (908,1.46678626537323)* (1208,1.3774285316467285)* (111,1.2867809534072876) (608,1.277651309967041) (318,1.2733879089355469) (1240,1.2686071395874023) (1247,1.1958949565887451) (480,1.1928706169128418) (1250,1.1677922010421753) (1200,1.1656748056411743)
5758: (457,1.4718129634857178)* (913,1.3756300210952759)* (1269,1.3398959636688232)* (912,1.2563642263412476) (2406,1.1683993339538574) (2948,1.1219407320022583) (1234,1.1003791093826294)* (474,1.0941312313079834)* (2947,1.0772349834442139) (1294,1.0554289817810059) (260,1.039624571800232) (1198,1.0295660495758057) (2916,1.0139515399932861) (911,1.0072959661483765) (3654,0.9956846833229065) (942,0.9935544729232788) (480,0.9770532846450806) (1262,0.9431729316711426)* (2208,0.9376793503761292) (1092,0.9296367764472961)
